TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Fall 2024,GEOL,1103,6,11868,Physical Geology Lab,Hauptvogel,Daniel William,11,5,1,0,1,0,2,3.352
Fall 2024,ACCT,5331,1,11869,Federal Income Tax,Fernandez,Ramon,3,9,1,0,1,0,2,2.976
Fall 2024,MATH,3339,2,11870,Statistics for the Sciences,Niu,Yabo,67,18,13,0,0,0,1,3.558
Fall 2024,MATH,3363,3,11871,Introduction To PDE,Mamonov,Alexander V,10,29,6,4,3,0,7,2.775
Fall 2024,PSYC,3350,1,11872,Intro to Cognitive Psychology,Hernandez,Arturo E,47,59,19,4,5,0,6,3.035
Fall 2024,MATH,4389,1,11873,Survey of Undergraduate Math,Climenhaga,Vaughn,11,14,8,0,1,0,0,2.981
Fall 2024,ECE,5113,1,11875,Microwave Engineering Lab,Chen,Ji,1,0,0,0,0,0,0,4.0
Fall 2024,HRD,3310,1,11876,Talent Management,Shakir,Khalimah,26,8,7,2,2,0,5,3.134
Fall 2024,HDCS,1300,4,11877,Human Ecosystems & Tech Change,Selzer,Lori Michele,18,24,3,2,1,0,2,3.139
Fall 2024,COMM,4366,1,11879,Advertising Account Planning,Tinnel,Jason Wayne,10,11,0,1,0,0,0,3.289
Fall 2024,SOCW,6201,1,11880,Foundation of Social Work Prof,Gonzales,Shelley A,0,0,0,0,0,145,1,
Fall 2024,GEOL,6396,1,11881,Graduate Seminar,Zhang,Honghai,0,0,0,0,0,5,0,
Fall 2024,GHL,4336,1,11882,Beverage Marketing,Taylor,David C,9,8,3,0,1,0,0,3.08
Fall 2024,GHL,6330,1,11883,Statistical Analysis in Hosp.,Shin,Min Jung,10,2,1,0,1,0,0,3.405
Fall 2024,GHL,7353,1,11884,Services Management in Hosp.,Boger Jr,Carl A,5,0,0,0,0,0,0,4.0
Fall 2024,MIS,3360,1,11885,Systems Analysis and Design,Fuller,Kalai,56,9,1,0,0,0,1,3.783
Fall 2024,MIS,3360,2,11886,Systems Analysis and Design,Fuller,Kalai,45,20,2,0,0,0,0,3.617
Fall 2024,FREN,2311,2,11887,Intermediate French I,Chalhoub,Rania Maria,11,6,2,1,0,0,0,3.334
Fall 2024,AFSC,3301,3,11888,Air Force Leadership I,Whitfield,David,4,2,0,0,0,0,0,3.612
Fall 2024,CUIN,3351,2,11890,Class Interact Science-Math,Latiolais,Cheryl S,7,0,0,0,0,0,0,3.906
Fall 2024,BIOL,2101,10,11891,Anatomy & Physiology Lab I,Gill,Tejendra,7,11,3,2,0,0,1,3.029
Fall 2024,BIOL,2101,11,11892,Anatomy & Physiology Lab I,Gill,Tejendra,6,9,4,3,1,0,1,2.653
Fall 2024,ARCH,3354,1,11893,The Culture of Architecture,Turner,Drexel,9,7,0,0,0,0,1,3.583
Fall 2024,ARCH,4351,1,11894,Readings & Criticism in Arch,Turner,Drexel,12,6,0,0,0,0,0,3.502
Fall 2024,ARCH,4355,1,11896,Houston Architecture,Fox,Stephen,11,0,1,0,0,0,2,3.723
Fall 2024,ARCH,6355,1,11897,Houston Architecture,Fox,Stephen,4,0,0,0,0,0,0,4.0
Fall 2024,LAW,5408,1,11898,Property,Bregant,Jessica Lynn,13,19,0,0,0,0,0,3.417
Fall 2024,LAW,5371,1,11899,Int'l Petroleum Transaction,Wright,Denney L,4,4,0,0,0,3,1,3.459
Fall 2024,LAW,6355,1,11900,Govt Nonprofit Extshp II,Powers,William,0,0,0,0,0,1,0,
Fall 2024,SOCW,6306,1,11903,Social Work Practice Skills,Gonzales,Shelley A,28,1,0,0,0,0,0,3.966
Fall 2024,LAW,5410,1,11904,Law Review,Sanders,Joseph,0,0,0,0,0,3,0,
Fall 2024,PUBL,6310,1,11905,Administrative Theory,Francis,Sara Sands,9,6,0,0,0,0,0,3.556
Fall 2024,PHLS,8361,1,11906,Eco-Behavioral Interventions,McPherson,Robert Harlan,6,0,0,0,0,0,0,4.0
Fall 2024,PHLS,8363,1,11907,Research in School Psych,Smith,Bradley,3,2,0,0,0,0,0,3.666
Fall 2024,ELED,3320,2,11908,Survey Literature Child Adol,Alba,Celeste,19,1,0,0,0,0,1,3.934
Fall 2024,CUIN,4350,1,11909,Multiple Teaching Strategies,Segura,Perri F,11,0,0,0,0,0,0,3.91
Fall 2024,PSYC,4344,2,11910,Cultural Psychology,Jewell,Rebecca D,65,6,3,4,1,0,1,3.666
Fall 2024,SOCW,6306,2,11911,Social Work Practice Skills,Gonzales,Shelley A,27,1,0,0,0,0,0,3.964
Fall 2024,SOCW,6306,3,11912,Social Work Practice Skills,Parker,Jamie Lynne,25,4,0,0,0,0,0,3.862
Fall 2024,DRAM,2351,1,11913,Acting III,Pistorius,Allison Marie,7,3,3,0,0,0,0,3.257
Fall 2024,THEA,2332,1,11914,Voice & Mvmnt for the Actor I,Majkowski,Vivian,15,3,0,0,0,0,0,3.723
Fall 2024,DRAM,2331,1,11915,Lighting and Sound Technology,Webb,Matthew Clark,19,2,0,0,0,0,0,3.873
Fall 2024,DANC,4307,1,11917,Teaching Dance in Education,Woodson,Elizabeth Ann,3,4,1,0,0,0,0,3.209
Fall 2024,ACCT,3371,1,11919,Accounting Information Systems,Seijas,Nuria S,18,21,9,0,0,0,1,3.201
Fall 2024,CNST,6310,1,11921,Construction Contract Administ,Ducran,Denis George,23,0,0,0,0,0,0,4.0
Fall 2024,TEPM,6303,2,11922,Risk Assessment in Project Mgm,Rypien,David V,13,2,0,0,0,0,0,3.911
Fall 2024,COMD,2338,2,11923,Phonetics,Bunta,Ferenc,14,8,4,1,0,0,3,3.235
Fall 2024,COMD,1333,1,11924,Intro to Comm Sci & Disorders,Ross,Byron L,11,16,8,0,0,0,2,3.048
Fall 2024,ENTR,3310,3,11927,Entrepreneurship,Ortega,Carlos Alberto,138,41,8,2,0,0,3,3.602
Fall 2024,ENGL,1301,115,11928,First Year Writing I,Jones,Baylea,18,5,1,1,0,0,0,3.626
Fall 2024,FREN,1501,3,11929,Elementary French I,Chalhoub,Rania Maria,13,7,2,1,0,0,0,3.277
Fall 2024,FREN,1501,5,11931,Elementary French I,Gnanwo Hounfodji,Raymond,2,5,6,2,2,0,6,2.176
Fall 2024,SOCW,6305,1,11933,Social Work Research,Leung,Yuk-Hi Patrick,28,1,0,0,0,0,0,3.966
Fall 2024,SOCW,6305,2,11934,Social Work Research,Davies,Holly,19,8,1,0,0,0,0,3.643
Fall 2024,SOCW,6305,3,11935,Social Work Research,Jacobs,Alexandra L,26,0,0,0,0,0,0,4.0
Fall 2024,HON,3399,2,11936,Senior Honors Thesis,Gunaratne,Preethi H,1,0,0,0,0,0,0,4.0
Fall 2024,PSYC,3310,1,11937,Indstrl-Orgnztnl Psy,Reyes,Denise Lucia,43,9,3,1,1,0,2,3.649
Fall 2024,HDFS,3300,2,11938,Educational Psychology,Kamdar-Sharif,Amber,32,14,6,1,0,0,0,3.391
Fall 2024,DRAM,1310,2,11939,Introduction to Theatre,Ostrow,Stuart,46,1,0,0,0,0,0,3.979
Fall 2024,ACCT,6331,3,11942,Financial Accounting,Zhu,Limin,7,11,1,0,0,0,0,3.333
Fall 2024,BIOL,2120,5,11948,Microbiology for Non-Science,Knapp,Richard D,10,9,5,0,0,0,0,3.181
Fall 2024,MATH,2318,3,11952,Linear Algebra,Zhong,Ping,15,11,14,5,3,0,4,2.591
Fall 2024,ENTR,3310,5,11956,Entrepreneurship,Ortega,Carlos Alberto,112,66,8,2,3,0,5,3.456
Fall 2024,ARCH,5500,7,11957,Architecture Design Studio IX,Logan,Jason,11,4,0,0,0,0,0,3.645
Fall 2024,PHLS,7393,1,11959,Internship and Practicum,Reyna,Ronda,5,0,0,0,0,0,0,4.0
Fall 2024,MUSI,6102,1,11973,Acting for Opera,Belcher,Kathleen,9,0,0,0,0,0,0,4.0
Fall 2024,CUIN,8398,9,11980,Independent Study,Zhang,Jie,1,0,0,0,0,0,0,4.0
Fall 2024,MUSI,1311,4,11981,Music Theory I,Guez,Jonathan Charles,5,6,3,0,1,0,3,2.977
Fall 2024,MUSI,1116,4,11982,Aural Skills I,Guez,Jonathan Charles,4,4,2,1,1,0,4,2.723
Fall 2024,MUSI,2210,2,11983,Theory III,Snyder,John L,8,9,6,0,0,0,2,3.058
Fall 2024,MUSI,2210,4,11984,Theory III,Snyder,John L,11,8,1,1,0,0,2,3.35
Fall 2024,MUSI,2116,2,11985,Aural Skills III,Snyder,John L,7,10,6,0,0,0,2,3.015
Fall 2024,MUSI,2116,4,11986,Aural Skills III,Snyder,John L,6,12,2,0,0,0,4,3.184
Fall 2024,ENGL,1302,52,11987,First Year Writing II,Raines,Daniel,3,7,3,1,2,0,3,2.376
Fall 2024,GEOL,1103,3,12006,Physical Geology Lab,Hauptvogel,Daniel William,19,3,0,0,1,0,1,3.638
Fall 2024,GEOL,1347,1,12007,Introduction To Meteorology,Jiang,Xun,266,28,3,0,0,0,1,3.804
Fall 2024,ECON,2301,1,12008,Principles of Macroeconomics,Zhang,Yuwei,16,41,14,5,1,0,2,2.861
Fall 2024,FINA,4320,1,12009,Investment Management,Doshi,Hitesh B,27,18,2,5,0,0,0,3.295
Fall 2024,ARTS,2348,1,12010,Digital Tools,Hillerbrand,Stephan C,12,2,0,0,1,0,0,3.534
Fall 2024,MIS,3370,2,12011,Info Systems Development Tools,Ingram,Barry,13,22,15,5,4,0,7,2.593
Fall 2024,ITAL,1501,1,12012,Elementary Italian I,Ercolani,Monica,18,3,0,0,0,0,2,3.873
Fall 2024,ITAL,1501,5,12014,Elementary Italian I,Ercolani,Monica,16,4,0,0,1,0,1,3.556
Fall 2024,ECON,6475,1,12016,Macroeconomic Analysis,Thornton,Rebecca Achee,7,3,0,0,0,0,0,3.568
Fall 2024,ECON,6485,1,12017,Microeconomic Analysis,Saboury,Piruz,7,6,0,0,0,0,0,3.488
Fall 2024,ECON,6465,1,12018,Econometrics,Chin,Aimee,7,5,0,0,0,0,0,3.611
Fall 2024,ARTS,2356,1,12019,Fundamentals of Photo/DM,Nava Ruiz,Amy Vianney,14,2,0,1,1,0,0,3.5
Fall 2024,ARTS,2356,2,12020,Fundamentals of Photo/DM,Boncy,Jean Sebastien,15,2,1,0,0,0,0,3.759
Fall 2024,ARTS,2356,3,12021,Fundamentals of Photo/DM,Durand,Claudia R,13,1,2,1,1,0,0,3.242
Fall 2024,FINA,4341,1,12022,Commercial Bank Management,Lara,Alexander J,33,1,2,1,0,0,0,3.793
Fall 2024,CUIN,3351,3,12023,Class Interact Science-Math,Mateer,Ramona Caravella,2,0,0,0,1,0,0,2.667
Fall 2024,MUSA,1176,1,12024,Applied Jazz Percussion,Hubley,Robert L,6,3,0,0,0,0,1,3.557
Fall 2024,MANA,3335,2,12025,Intro Org Behavior and Mgmt,Currie,Daniel David,167,71,7,2,0,0,2,3.573
Fall 2024,EDUC,4314,3,12026,Clinical Teaching 1-Secondary,Evans,Paige K,6,1,0,0,0,0,0,3.904
Fall 2024,EDUC,4315,3,12027,Clinical Teaching 2-Secondary,Evans,Paige K,6,1,0,0,0,0,0,3.857
Fall 2024,ELED,3322,2,12028,Elem Reading Phonics Instructn,Alba,Celeste,23,0,1,0,0,0,0,3.848
Fall 2024,EDUC,4324,1,12029,Clinical Teaching 1-Middle Sch,Culpepper,Shea Mosley,23,4,0,0,0,0,0,3.815
Fall 2024,MUSI,3215,4,12030,Introduction To Large Forms,Guez,Jonathan Charles,10,5,0,0,0,0,0,3.645
Fall 2024,MUED,4343,1,12031,Choral Materials Grades 4-12,Wilkinson,Loneka,6,1,0,0,0,0,0,3.81
Fall 2024,GHL,6355,1,12032,Event Administration,Draper,Jason A,12,1,0,0,0,0,1,3.948
Fall 2024,LAW,5488,1,12033,Constitutional Law,Berman,Emily,14,31,0,0,0,0,0,3.399
Fall 2024,PHYS,4321,1,12034,Int Electromagnetic Theory I,Cherdack,Daniel David,6,4,4,1,1,0,3,2.813
Fall 2024,LAW,5357,3,12035,Evidence,Crump,David L,33,42,5,0,0,0,0,3.375
Fall 2024,HON,3310,1,12036,Creativity at Work,Cremins,Robert Paul,46,2,0,0,0,0,0,3.848
Fall 2024,BIOL,1106,5,12037,Biol for Science Majors I(Lab),Medrano,Ana I,14,3,2,1,1,0,3,3.27
Fall 2024,ELET,4326,1,12039,Power Converter Circuits,Shireen,Wajiha,8,9,2,0,0,0,0,3.351
Fall 2024,CNST,2351,1,12040,Construction Estimating I,Sheppard,Travis,43,14,5,0,0,0,2,3.613
Fall 2024,FINA,7371,1,12041,Energy Value Chain,Slaughter,Andrew Jeremy,7,2,0,0,0,0,0,3.778
Fall 2024,CNST,6310,2,12042,Construction Contract Administ,Ducran,Denis George,40,0,0,0,0,0,0,4.0
Fall 2024,COSC,4372,1,12043,Fundamental of Medical Imaging,Tsekos,Nikolaos V,61,8,4,0,0,0,0,3.727
Fall 2024,CNST,6350,1,12044,Decision Making and Risk Mgmt,Gao,Lu,24,0,0,0,0,0,0,3.973
Fall 2024,THEA,3320,1,12045,Acting V,Pistorius,Allison Marie,5,5,0,0,0,0,0,3.533
Fall 2024,THEA,3350,1,12046,Movement for the Actor III,Clark,Kyle Richard,10,0,0,0,0,0,0,4.0
Fall 2024,THEA,3380,1,12047,Voice for the Actor III,Wetzel,Molly Elizabeth,7,2,1,0,0,0,0,3.567
Fall 2024,POLS,3390,1,12048,Women in Politics,Sims,Nancy Lou,33,12,1,0,0,0,0,3.653
Fall 2024,THEA,1111,1,12049,Production,Vlahos,Kalliope,20,1,0,0,0,0,1,3.921
Fall 2024,THEA,1111,2,12050,Production,Stepanik,Amber Yvonne,23,1,0,0,0,0,0,3.931
Fall 2024,THEA,1112,1,12051,Production,Vlahos,Kalliope,14,0,0,0,0,0,2,3.953
Fall 2024,THEA,2390,1,12052,Technical Drawing,Vintu,Tatiana,6,4,1,0,1,0,1,3.084
Fall 2024,THEA,3387,1,12053,Lighting Design,Webb,Matthew Clark,10,0,1,1,0,0,0,3.583
Fall 2024,WGSS,2350,5,12054,Intro To Women's Studies,Slatton,Brittany Chevon,25,2,1,1,0,0,0,3.736
Fall 2024,MECE,4340,1,12055,Mechanical Engr Capstone I,Chang,Christiana,38,59,8,0,0,0,3,3.283
Fall 2024,MIS,7376,1,12056,Systems Analysis and Design,Johnson,Glynn L,13,11,1,0,1,0,0,3.384
Fall 2024,CUIN,4361,1,12057,Second Language Methodology,Burgess,Miguel,24,1,0,0,0,0,0,3.96
Fall 2024,WGSS,2350,7,12058,Intro To Women's Studies,Pegoda,Andrew Joseph,9,6,8,0,2,0,5,2.708
Fall 2024,ANTH,2351,1,12060,Intro to Cultural Anthropology,Hannaford,Dinah Rebecca,63,24,7,1,1,0,0,3.497
Fall 2024,MUSA,4400,5,12061,Applied Voice,Jones,Timothy J,1,0,0,0,0,0,0,4.0
Fall 2024,PHAR,5668,1,12063,Managed Care Pharmacy,Tolleson,Shane Russell,5,1,0,0,0,0,0,3.833
Fall 2024,ENGL,1301,127,12067,First Year Writing I,Jones,Baylea,15,4,2,0,3,0,1,3.07
Fall 2024,ELET,4126,1,12068,Power Converter Circuits Lab,Shireen,Wajiha,19,0,0,0,0,0,0,3.861
Fall 2024,BIOL,2101,12,12069,Anatomy & Physiology Lab I,Gill,Tejendra,6,9,5,2,0,0,0,2.879
Fall 2024,BIOL,2101,13,12070,Anatomy & Physiology Lab I,Gill,Tejendra,5,16,3,0,0,0,0,3.097
Fall 2024,CNST,1325,1,12073,Process & Industrial Construct,Ponnusamy,Ravi Chandran,14,19,5,0,0,0,0,3.237
Fall 2024,CNST,4341,1,12074,Project Controls,Bouhou,Nour-El Imane,19,39,4,0,0,0,0,3.247
Fall 2024,ENGL,1301,128,12075,First Year Writing I,Penzien,Eugene Norman,15,7,0,0,1,0,1,3.407
Fall 2024,ENGL,1302,1,12076,First Year Writing II,Lee,Nathanael D,13,8,0,0,1,0,2,3.26
Fall 2024,SOC,6399,5,12078,Masters Thesis,Anderson,Kathryn,3,0,0,0,0,0,0,4.0
Fall 2024,MANA,6332,2,12079,Organiztnl Behavior & Mangemnt,Werner,Steve,8,1,0,0,0,0,0,3.779
Fall 2024,MUSA,4400,6,12080,Applied Voice,Sonnenberg,Melanie,1,0,0,0,0,0,0,4.0
Fall 2024,PSYC,2320,1,12081,Abnormal Psychology,Venta,Amanda Cristina,13,26,5,0,0,0,1,3.189
Fall 2024,ENGL,1301,129,12082,First Year Writing I,Penzien,Eugene Norman,16,3,3,0,1,0,1,3.334
Fall 2024,ENGL,1301,130,12083,First Year Writing I,Dykes,Justin,9,10,1,1,1,0,2,3.136
Fall 2024,COMD,7392,4,12084,Adv Pract Sp & Lang Dis,Walker,Dionne A,5,0,0,0,0,0,0,3.934
Fall 2024,MATH,3331,2,12095,Intermediate Diff Equations,Puelz,Charles E,11,6,11,7,5,0,2,2.25
Fall 2024,MUSI,6106,1,12096,Grad Large Ensemble,Bertman,David Garry,3,0,0,0,0,0,0,4.0
Fall 2024,ENGL,1302,40,12098,First Year Writing II,Butler,Paul G,6,9,5,1,1,0,2,2.788
Fall 2024,PHAR,5660,1,12100,Pharmaceutical Industry,Tolleson,Shane Russell,2,1,0,0,0,0,0,3.667
Fall 2024,SOC,6399,7,12103,Masters Thesis,Baumle,Amanda K,0,0,0,0,0,2,0,
Fall 2024,SOC,6399,8,12105,Masters Thesis,Tuthill,Zelma,2,0,0,0,0,0,0,4.0
Fall 2024,ENGL,1301,26,12121,First Year Writing I,Presswood,Phillip Hilliard,24,1,0,0,0,0,0,3.934
Fall 2024,MUSI,6300,1,12129,Intro Res Method in Musicology,Caton,Kathryn L.,3,1,0,0,0,0,0,3.75
Fall 2024,MUSI,6300,2,12130,Intro Res Method in Musicology,Rakonjac,Damjan,12,0,0,0,0,0,0,4.0
Fall 2024,BIOL,2321,1,12131,Microbiology for Science Major,Knapp,Richard D,101,149,93,28,3,0,23,2.831
Fall 2024,BCHS,4304,1,12132,Biophysics,Fox,Robert O,19,4,8,0,0,0,0,3.206
Fall 2024,SCM,4330,1,12136,Bus Modeling and Dec Analysis,Cossick,Kathy L,13,3,4,3,0,0,2,3.102
Fall 2024,SCM,4301,1,12137,Logistics Management,Tibodeau,Dale,26,43,4,0,0,0,1,3.265
Fall 2024,SCM,4330,2,12138,Bus Modeling and Dec Analysis,Cossick,Kathy L,38,17,4,1,0,0,5,3.506
Fall 2024,INDE,2331,1,12139,Computer Applications for IE,Chung,Christopher,20,18,4,0,1,0,1,3.31
Fall 2024,INDE,6339,1,12140,Materials Handling,Keedy,Elias,16,35,4,0,0,0,0,3.254
Fall 2024,CHEE,3321,1,12141,Analytical Methods Chem Engr,Grabow,Lars C,10,6,3,1,1,0,3,3.048
Fall 2024,KIN,1304,4,12142,Public Hlt Issues in Phys/Obes,Graham,Marilynn Hadassah,276,16,2,0,3,0,3,3.901
Fall 2024,KIN,3304,1,12143,Human Structure & Phys Perform,LaVoy,Emily Claire-Pyle,35,65,30,7,6,0,5,2.744
Fall 2024,KIN,3305,3,12144,Sport Sociology,Graham,Marilynn Hadassah,173,19,2,1,3,0,1,3.785
Fall 2024,KIN,3350,1,12145,Psych Aspects Sport Exercise,Ferrara,Morgan Paige,131,33,9,1,1,0,0,3.661
Fall 2024,KIN,3360,1,12146,Professional Prep for Sp Admin,Pearson,Demetrius W,9,15,18,3,8,0,7,2.277
Fall 2024,KIN,3370,1,12147,Sport Facility Management,Ojemaye,Lukachukwu Fitzgerald,44,5,0,0,0,0,0,3.864
Fall 2024,KIN,4190,1,12148,Sport Administration Seminar,Walsh,David W,12,6,1,1,0,0,0,3.384
Fall 2024,KIN,4355,1,12149,Adm of Sport & Phys Activity,Walsh,David W,18,20,17,2,0,0,2,2.889
Fall 2024,KIN,4390,1,12150,Internship in Kinesiology,Betts,Randi Jill,4,1,0,0,0,0,0,3.8
Fall 2024,KIN,4690,1,12151,Internship in Sport Admin 1,Walsh,David W,21,6,0,0,0,0,0,3.766
Fall 2024,NUTR,2133,1,12152,Comm Food Prod I Lab,Svendsen-Sanchez,Ann Carol,6,3,4,0,1,0,2,2.858
Fall 2024,NUTR,2133,2,12153,Comm Food Prod I Lab,Svendsen-Sanchez,Ann Carol,4,6,0,0,0,0,1,3.367
Fall 2024,NUTR,2333,1,12154,Comm Food Prod I,Svendsen-Sanchez,Ann Carol,11,7,3,0,2,0,3,3.03
Fall 2024,NUTR,3101,1,12155,Dietetics As a Profession,Scott,Claudia W,32,2,1,0,0,0,1,3.839
Fall 2024,NUTR,3330,1,12156,Mgmt in Food & Nutr Systems,Haubrick,Kevin,8,6,5,0,0,0,0,3.175
Fall 2024,LAW,5406,6,12157,Civil Procedure,Hoffman,Lonny,8,21,0,0,0,0,0,3.356
Fall 2024,ARTS,3371,1,12158,Photo-Dig Media Portfolio Dev,Chen,Shang-Yee Mark,16,0,0,0,0,0,1,4.0
Fall 2024,ARTS,3372,1,12159,Intermediate Video Art,Kokoladze,Salome,10,3,2,0,0,0,0,3.467
Fall 2024,NUTR,3334,1,12160,Advanced Nutrition,Svendsen-Sanchez,Ann Carol,109,67,8,0,1,0,1,3.421
Fall 2024,NUTR,4312,1,12161,Nutrition Assessmnt & Planning,Ferrell,Carla Denise,18,15,4,3,0,0,1,3.142
Fall 2024,NUTR,4333,1,12162,Med Nutr Therapy-Cardiovascula,Scott,Claudia W,6,9,1,1,0,0,0,3.079
Fall 2024,NUTR,4334,1,12163,Community Nutrition,Hughes,Lindsay,84,27,2,0,2,0,3,3.606
Fall 2024,NUTR,4346,1,12164,Research in Nutrition,Ledoux,Tracey A,23,8,0,0,1,0,0,3.512
Fall 2024,NUTR,4348,1,12165,Intro to NUTR Counseling,Honig,Caryn A,14,11,5,0,1,0,0,3.108
Fall 2024,PEP,6305,1,12166,Measurmnt Hlt & Phys Educ,Lee,Dong Hun,15,0,0,0,0,0,0,3.868
Fall 2024,PEP,7306,1,12167,Adm Princs of Sprts/Exer Prgms,Pearson,Demetrius W,8,7,0,0,0,0,1,3.423
Fall 2024,PEP,7393,1,12168,Internship & Practicum,Walsh,David W,7,0,0,0,0,0,0,3.953
Fall 2024,GEOL,7324,1,12169,Rock Physics,Chesnokov,Evgeni M,9,1,0,0,0,0,0,3.801
Fall 2024,SPAN,1502,3,12170,Elementary Spanish II,Reyes Ferrufino,Diana Eufemia,5,10,5,0,0,0,3,3.033
Fall 2024,BUSI,1301,1,12172,Business Principles,Thompson,Joseph Lee,26,0,0,0,0,0,0,4.0
Fall 2024,SCM,4350,1,12173,Strategic Supply Management,Wayhan,Victor Brian,93,34,6,0,1,0,0,3.637
Fall 2024,FREN,2312,2,12174,Intermediate French II,Green,Viola V,5,7,3,1,0,0,0,3.021
Fall 2024,BIOL,4340,1,12177,Research Methods,Ekeoba,Jacqueline Njideka,5,1,0,0,0,0,0,3.558
Fall 2024,BIOE,8198,1,12182,Doctoral Research,Akay,Metin,0,0,0,0,0,1,0,
Fall 2024,BIOE,8298,1,12183,Doctoral Research,Akay,Metin,0,0,0,0,0,4,0,
Fall 2024,BIOE,8298,2,12184,Doctoral Research,Mohan,Chandra,0,0,0,0,0,1,0,
Fall 2024,BIOE,8398,2,12186,Doctoral Research,Mohan,Chandra,0,0,0,0,0,2,0,
Fall 2024,BIOE,8598,1,12187,Doctoral Research,Akay,Metin,0,0,0,0,0,1,0,
Fall 2024,ECE,3355,1,12189,Electronics,Litvinov,Dmitri,27,11,26,6,7,0,0,2.597
Fall 2024,MARK,4362,1,12191,Applied Buyer Behavior,Rudd,Melanie R,16,13,2,0,0,0,1,3.409
Fall 2024,CUIN,3321,1,12192,Intro to Teaching Middle Grade,Mouton,Jocelyn Frances,21,2,2,0,0,0,0,3.773
Fall 2024,MATH,4388,1,12193,History of Mathematics,Ji,Shanyu,12,13,2,1,1,0,0,3.138
Fall 2024,HLT,3301,2,12194,Health Behavior Theories,Drenner,Kelli Linn,27,26,8,1,0,0,0,3.253
Fall 2024,PHYS,1102,9,12195,College Physics II (lab),Wood,Lowell T,2,12,8,0,0,0,0,2.577
Fall 2024,TEPM,6301,4,12196,Project Management Principles,Sherman,Dennis Louis,74,7,0,0,0,0,1,3.934
Fall 2024,TEPM,6301,20,12197,Project Management Principles,Sherman,Dennis Louis,26,8,0,0,1,0,1,3.704
Fall 2024,ARTS,3301,1,12198,Life Drawing,Forse,John,20,0,0,0,0,0,0,3.984
Fall 2024,ARTS,2333,1,12199,Fundamentals of Printmaking,Alderson,Saran,12,0,1,0,0,0,0,3.846
Fall 2024,TEPM,6302,1,12200,Leadership and Team Building,Hopkins,Ronald K,13,1,0,0,0,0,1,3.858
Fall 2024,ARTS,1311,1,12201,Fundamentals of Graphic Design,Williams,Celeste,15,7,0,0,0,0,1,3.577
Fall 2024,ARTS,1311,3,12202,Fundamentals of Graphic Design,Williams,Celeste,15,7,1,0,0,0,0,3.537
Fall 2024,PSYC,2317,1,12203,Intro to Psychology Statistics,Steinberg,Lynne,11,12,7,1,1,0,8,2.969
Fall 2024,PSYC,2317,3,12204,Intro to Psychology Statistics,Saiyed,Amna Shabbir,44,33,2,0,0,0,1,3.548
Fall 2024,ARTS,2326,2,12206,Fundamentals of Sculpture,De Leon,Laura,12,0,0,0,0,0,0,3.945
Fall 2024,BIOL,2121,1,12207,Microbiol for Science Maj(lab),Knapp,Richard D,8,11,5,0,0,0,0,3.139
Fall 2024,BIOL,2121,2,12208,Microbiol for Science Maj(lab),Knapp,Richard D,8,9,3,2,0,0,2,3.06
Fall 2024,BIOL,2121,3,12209,Microbiol for Science Maj(lab),Knapp,Richard D,11,11,1,0,0,0,1,3.406
Fall 2024,BIOL,2121,4,12210,Microbiol for Science Maj(lab),Knapp,Richard D,6,10,5,1,0,0,0,2.865
Fall 2024,BIOL,2121,5,12211,Microbiol for Science Maj(lab),Knapp,Richard D,8,9,3,3,0,0,1,2.928
Fall 2024,ARTS,2311,1,12212,"Color, Materials and Methods",Bootwala,Jennifer Elizabeth,7,8,3,0,1,0,0,3.07
Fall 2024,ARTS,2311,2,12213,"Color, Materials and Methods",Williams,Celeste,10,9,2,0,0,0,2,3.334
Fall 2024,ARTS,3313,1,12214,Silkscreen,Masterson,Patrick D,13,0,0,0,0,0,0,3.949
Fall 2024,ARTS,3314,1,12215,Lithography,Masterson,Patrick D,11,1,1,0,0,0,0,3.744
Fall 2024,ARTS,3334,1,12216,Introduction to Typography,Unikel,Joshua,10,10,1,0,0,0,3,3.444
Fall 2024,ARCH,5500,5,12217,Architecture Design Studio IX,Rodriguez Fernandez,Marta,4,2,0,0,0,0,0,3.502
Fall 2024,ARCH,5500,9,12219,Architecture Design Studio IX,Olwi,Asmaa,10,0,0,0,0,0,0,3.835
Fall 2024,ARCH,4327,1,12221,Technology 5,Taylor,Rives,49,64,3,0,0,0,1,3.419
Fall 2024,FINA,4330,2,12222,Corporate Finance,Medina Palma,Paolina del Carmen,5,5,2,0,0,0,0,3.223
Fall 2024,FINA,4330,4,12223,Corporate Finance,Berger,Elizabeth,22,24,7,2,0,0,0,3.158
Fall 2024,CIS,2336,30,12225,Web Application Development,Huang,Yueqin,26,25,8,0,0,0,4,3.255
Fall 2024,CIS,3343,30,12226,Info Systems Analysis & Design,Detillier,Bret James,4,21,27,5,3,0,3,2.278
Fall 2024,CIS,3351,30,12227,Intrusion Detect & Incid Resp,Nsoh,Jovita T,79,8,1,0,3,0,2,3.74
Fall 2024,CIS,4338,20,12228,Advanced Database Concepts,Miertschin,Susan L,13,17,5,0,1,0,2,3.075
Fall 2024,CIS,4375,30,12229,Information Systems Capstone,Martinez,Jose C,6,23,9,1,0,0,1,2.872
