TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Summer 2022,ECON,8699,3,10065,Doctoral Dissertation,Liu,Elaine Meichen,1,0,0,0,0,0,0,4
Summer 2022,ARTS,2356,2,12955,Fundamentals of Photo/DM,Hillerbrand,Stephan C,16,0,0,0,0,0,1,4
Summer 2022,PETR,8198,10,16603,Doctoral Research,Wong,George K,0,0,0,0,0,2,0,0
Summer 2022,COSC,3337,201,13049,Data Science I,Rizk,Nouhad J,7,21,8,2,1,0,0,2.769
Summer 2022,IART,6070,2,16183,Interdisciplinary Fieldwork,Calderon,Daniel,0,0,0,0,0,8,0,0
Summer 2022,LAW,5228,2,12157,Judicial Externship I,Worrell,Carey Ann,0,0,0,0,0,1,0,0
Summer 2022,BIOL,8698,7,16772,Doctoral Research,Feng,Qin,0,0,0,0,0,2,0,0
Summer 2022,CHEE,8399,10,10950,Doctoral Dissertation,Mountziaris,Triantafillos John,1,0,0,0,0,0,0,4
Summer 2022,LAW,5600,1,12127,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,1,0,0
Summer 2022,MANA,4396,2,16790,Management Internship,Carlin,Barbara A,0,0,0,0,0,1,0,0
Summer 2022,PHYS,1102,6,13166,College Physics II (lab),Wood,Lowell T,2,13,3,1,1,0,0,2.684
Summer 2022,INDE,7390,1,12399,Supply Chain Management,Keedy,Elias,10,15,2,0,0,0,0,3.357
Summer 2022,LAW,5183,1,11250,Mediation Process,Willis,Tasha L,1,1,0,0,0,0,0,3.5
Summer 2022,SOCW,7303,1,12361,Child Abuse and Neglect,Berger Cardoso,Jodi A,15,3,1,0,3,0,0,3.197
Summer 2022,LAW,5514,1,11980,Judicial Externship I,Archer,Anna M,0,0,0,0,0,2,0,0
Summer 2022,IART,6070,1,15646,Interdisciplinary Fieldwork,Meza,Abinadi,0,0,0,0,0,4,0,0
Summer 2022,PHYS,8399,19,10341,Doctoral Dissertation,Koerner,Lisa Whitehead,0,0,0,0,0,1,0,0
Summer 2022,ELCS,8399,3,12330,Doctoral Dissertation,McKinney,Lonnie Lyle,0,0,0,0,0,1,0,0
Summer 2022,BUSI,2305,1,13468,Business Statistics,Wiley,Briceon C,21,30,47,24,13,0,26,2.153
Summer 2022,HDFS,3300,2,12630,Educational Psychology,Conston,Toya,36,9,3,2,0,0,0,3.56
Summer 2022,LAW,5514,1,11980,Judicial Externship I,Powers,William,0,0,0,0,0,2,0,0
Summer 2022,TLIM,3363,34,12924,Technical Communications,Piercy,Penelope Junker,20,8,0,0,3,0,0,3.28
Summer 2022,CHEE,8498,1,10956,Doctoral Research,Balakotaiah,Vemuri,0,0,0,0,0,1,0,0
Summer 2022,BCHS,8698,9,17066,Doctoral Research,Schwartz,Robert J,0,0,0,0,0,1,0,0
Summer 2022,CHEE,8399,7,10947,Doctoral Dissertation,Palmer,Jeremy,3,0,0,0,0,0,0,4
Summer 2022,PSYC,8399,24,17388,Doctoral Dissertation,Ng,Vincent,0,0,0,0,0,1,0,0
Summer 2022,SOCI,1301,3,12968,Introduction To Sociology,Nelson,Steven M,22,10,6,3,3,0,5,3.023
Summer 2022,ECE,8399,3,16663,Doctoral Dissertation,Shih,Wei-Chuan,1,0,0,0,0,1,0,2
Summer 2022,COMD,7391,17,13271,Clinic in Speech Lang Disorder,Ross,Byron L,2,0,0,0,0,0,0,4
Summer 2022,BIOE,8398,22,16473,Doctoral Research,Willson,Richard,0,0,0,0,0,1,0,0
Summer 2022,PHOP,6157,7,16653,Research Practicum B,Rump,Rachel,1,0,0,0,0,0,0,4
Summer 2022,CHEE,8498,15,16312,Doctoral Research,Palmer,Jeremy,0,0,0,0,0,3,0,0
Summer 2022,SOCW,7389,1,11155,Field Practicum IV Macro,Parker,Jamie Lynne,0,0,0,0,0,10,0,0
Summer 2022,BTEC,4350,30,16029,Biotech Capstone Experience,Balan,Venkatesh,1,3,0,0,0,0,0,3.333
Summer 2022,BIOL,4397,1,16345,Selected Topics in Biology,Scott,Sean-Patrick,9,0,0,0,0,0,0,3.817
Summer 2022,ENGL,8399,3,13184,Doctoral Dissertation,Butler,Paul G,0,0,0,0,0,1,0,0
Summer 2022,CHEM,8698,2,10706,Doctoral Research,Daugulis,Olafs,0,0,0,0,0,1,0,0
Summer 2022,BIOL,6698,8,16780,Special Problems,Peng,Weiyi,0,0,0,0,0,1,0,0
Summer 2022,LAW,5283,1,11249,Mediation Externship,Willis,Tasha L,0,0,0,0,0,2,0,0
Summer 2022,OPTO,6250,1,16257,Decision Making:Optometrc Prac,Dempsey,Robert L.,0,0,0,0,0,14,0,0
Summer 2022,PHAR,5690,1,11121,Internal Medicine,Truong,Mabel,25,5,0,0,0,0,0,3.833
Summer 2022,ECE,8198,3,10978,Doctoral Research,Han,Zhu,0,0,0,0,0,0,0,0
Summer 2022,MECE,3336,1,13062,Mechanics II,Wang,Jiawen,6,8,10,4,0,0,5,2.513
Summer 2022,MIS,4396,1,17359,MIS Internship,Johnson,Norman A.,0,0,0,0,0,3,0,0
Summer 2022,PSYC,8399,17,12578,Doctoral Dissertation,Gallagher,Matthew Ward,1,0,0,0,0,2,0,1.333
Summer 2022,PHLS,7301,4,15526,Practicum,Smedley,Diane,0,0,0,0,0,10,1,0
Summer 2022,PUBL,6343,1,16158,GIS for Urban Applications,Yuasa,Toshiyuki,1,1,0,0,0,0,0,3.5
Summer 2022,PSYC,6399,6,17389,Masters Thesis,Leasure,Jennifer Leigh,0,0,0,0,0,1,0,0
Summer 2022,MECE,8298,9,16570,Doctoral Research,Joshi,Shailendra Pramod,0,0,0,0,0,0,0,0
Summer 2022,MATH,3325,1,12123,Transition to Advanced Math,Leger,Nicholas M,8,2,4,1,2,0,0,2.784
Summer 2022,CNST,3355,1,12626,Strength of Construction Mtrls,Senouci,Ahmed,12,5,12,2,1,0,0,2.781
Summer 2022,SOCW,7397,8,15664,Selected Topics in Social Work,Ruiz,Ashley Brown,9,4,1,0,0,0,0,3.571
Summer 2022,CNST,4302,1,12628,Construction Law and Ethics,Ducran,Denis George,2,7,3,0,0,0,0,2.862
Summer 2022,CHEE,8498,21,16318,Doctoral Research,Zerze,Gul,0,0,0,0,0,2,0,0
Summer 2022,PHLS,8699,2,16343,Doctoral Dissertation,Correa-Fernandez,Virmarie,1,0,0,0,0,0,0,4
Summer 2022,ENGL,7399,2,16765,Essay,Lee,Eunjeong,1,0,0,0,0,0,0,4
Summer 2022,MATH,2414,1,11062,Calculus II,Xhabli,Blerina,31,15,13,4,23,0,10,2.295
Summer 2022,ECE,3355,1,11907,Electronics,Ruchhoeft,Paul,6,3,2,4,0,0,0,2.755
Summer 2022,KIN,3306,2,11605,Physiology-Human Performance,Park,Yoonjung,5,9,7,8,4,0,4,2.101
Summer 2022,SOCW,7371,2,12895,Trauma & SW,Olson,Lindamarie E,28,0,0,0,0,0,0,3.976
Summer 2022,LAW,5328,2,11593,Judicial Externship I,Powers,William,0,0,0,0,0,4,0,0
Summer 2022,ECE,8498,16,16814,Doctoral Research,Becker,Aaron T,0,0,0,0,0,1,0,0
Summer 2022,KIN,4315,1,12873,Motor Learning and Control,Layne,Charles S,4,39,30,3,1,0,0,2.507
Summer 2022,CHEE,8498,2,10957,Doctoral Research,Bollini,Praveen P,0,0,0,0,0,3,0,0
Summer 2022,PHOP,8498,5,17207,Doctoral Research,Stevenson,Scott Bailli,1,0,0,0,0,0,0,4
Summer 2022,SPAN,2311,4,13219,Intermediate Spanish I,Benalcazar Astudillo,Diana Salome,10,5,3,0,1,0,1,3.106
Summer 2022,MANA,7354,1,13488,Cultrl Issues in Global Mgt,Sebastijanovic,Marina,30,6,0,0,0,0,0,3.843
Summer 2022,PSYC,3339,3,16468,Intro To Clinical Psychology,Li,Xinge,11,10,6,3,1,0,3,2.871
Summer 2022,PHLS,6335,1,13561,Intro To Grp Couns Thry,Whitaker,Rachael Gwin,10,1,0,0,0,0,0,3.939
Summer 2022,LAW,5203,4,12161,Govt Nonprofit Extshp I,Van Arsdel,Kristina G,0,0,0,0,0,2,0,0
Summer 2022,GEOL,8698,8,16927,Doctoral Research,Zheng,Yingcai,0,0,0,0,0,2,0,0
Summer 2022,PHCA,8298,1,11666,Doctoral Dissertation Research,Johnson,Michael L,2,0,0,0,0,0,0,4
Summer 2022,ECON,2302,1,10098,Principles of Microeconomics,Melendez Lugo,Joel,22,20,16,5,4,0,3,2.668
Summer 2022,MATH,6386,1,12913,Big Data Analytics,Shastri,Dvijesh J,19,13,2,0,0,0,0,3.413
Summer 2022,MATH,8698,4,12050,Doctoral Research,Josic,Kresimir,0,0,0,0,0,2,0,0
Summer 2022,GEOL,3360,4,13669,Field Geology II,Sisson,Virginia B,6,3,0,0,0,0,0,3.63
Summer 2022,SPEC,6367,2,13436,Special Education for Leaders,Hill,Deena Clair,9,0,0,0,0,0,0,4
Summer 2022,ENGI,2304,13,15531,Technical Communications,Ellis,Kelly Ann,19,3,0,0,0,0,0,3.849
Summer 2022,ACCT,5371,1,15322,Accounting Information Systems,Seijas,Nuria S,2,2,0,0,0,0,0,3.418
Summer 2022,PSYC,6298,1,12060,Special Problems,Woods,Steven Paul,1,0,0,0,0,0,0,4
Summer 2022,AAS,2320,1,12401,Intro To African American Stdy,Lyons,Da' Vonte,22,7,6,1,0,0,0,3.416
Summer 2022,ECE,8298,2,10984,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,4,0,0
Summer 2022,ECE,8498,19,16819,Doctoral Research,Fu,Xin,0,0,0,0,0,5,0,0
Summer 2022,COMM,4378,1,11858,Social Impact of Info Tech,Ashley,Laura B,11,2,2,0,1,0,0,3.334
Summer 2022,SOCW,7306,1,15592,Building Financial Capacity,Powell,Torey Ian,14,3,0,0,0,0,0,3.862
Summer 2022,MANA,7397,1,15595,Selected Topics in Management,Witt,Lawrence A,9,0,0,0,0,0,0,4
Summer 2022,CUIN,8310,3,11918,Laboratory of Practice,Cooper,Jane McIntosh,4,0,0,0,0,0,0,4
Summer 2022,OPTO,7495,1,16487,General Clinic IIIc,Herring,Ralph Jay,0,0,0,0,0,2,0,0
Summer 2022,BUSI,4396,2,13668,Business Internship,Hopkins,Troy D,0,0,0,0,0,20,0,0
Summer 2022,ENGI,2304,10,15527,Technical Communications,Salvo,Deborah C,23,1,0,0,0,0,0,3.917
Summer 2022,MARK,4362,1,11569,Applied Buyer Behavior,Noriega,Jaime L,28,15,2,1,2,0,0,3.279
Summer 2022,MECE,8498,1,16536,Doctoral Research,Liu,Dong,0,0,0,0,0,1,0,0
Summer 2022,HON,3397,4,16240,Honors Selected Topics,Barnes,Michael,1,0,0,0,0,0,0,4
Summer 2022,CHEM,1305,1,12936,Foundations of Chemistry,St Hill,Lydia Ruth,6,14,6,4,0,0,1,2.788
Summer 2022,COMM,4328,1,15515,Broadcast & Film Writing,Hamzah,Sahar Riyad,9,0,0,0,0,0,2,4
Summer 2022,PHLS,8699,3,16984,Doctoral Dissertation,Master,Allison,0,0,0,0,0,1,0,0
Summer 2022,SOCW,7397,13,17063,Selected Topics in Social Work,Cheung,Monit,1,0,0,0,0,0,0,4
Summer 2022,BIOL,8698,2,16465,Doctoral Research,Liu,Yu,0,0,0,0,0,1,0,0
Summer 2022,ECE,8498,4,16667,Doctoral Research,Litvinov,Dmitri,0,0,0,0,0,1,0,0
Summer 2022,BIOE,8298,9,16530,Doctoral Research,Shevkoplyas,Sergey,0,0,0,0,0,2,0,0
Summer 2022,ARTS,2316,1,13553,Fundamentals of Painting,Alderson,Saran,14,0,0,0,0,0,0,4
Summer 2022,NUTR,2332,4,16069,Intro To Human Nutrition,Hughes,Lindsay,15,10,12,1,1,0,1,2.932
Summer 2022,DRAM,1310,1,12454,Introduction to Theatre,Young,Courtney Leigh,49,4,4,0,2,0,0,3.65
Summer 2022,BIOL,2102,1,11435,Anatomy & Physiology II (lab),Gill,Tejendra,2,4,3,1,2,0,1,2.168
Summer 2022,COMD,7391,3,11029,Clinic in Speech Lang Disorder,Schaff,Carrie Allyson,2,0,0,0,0,0,0,3.835
Summer 2022,MARK,3336,1,10022,Introduction to Marketing,Zahn,William J,62,39,6,0,1,0,2,3.491
Summer 2022,COSC,6309,201,13067,Intro Automata & Computability,Leiss,Ernst L,0,2,0,0,0,0,0,3
Summer 2022,LAW,6300,3,11600,Govt Nonprofit Extshp I,Van Arsdel,Kristina G,0,0,0,0,0,4,0,0
Summer 2022,DIGM,1350,30,11893,Graphics for Digital Media,Beyl,Charles Eugene,8,8,0,0,0,0,3,3.418
Summer 2022,TLIM,4372,30,12934,Proposal and Project Writing,Thomas,Jamie M,10,6,3,1,3,0,2,2.855
Summer 2022,CHEE,8498,10,16307,Doctoral Research,Karim,Alamgir,0,0,0,0,0,7,0,0
Summer 2022,CIVE,7397,2,16143,Selected Topics,Norris,Debra B,6,2,0,0,1,0,0,3.223
Summer 2022,MANA,4338,1,12893,Performance Management Systems,Bozeman,Dennis,17,16,10,4,0,0,2,3.056
Summer 2022,STAT,3331,1,11563,Statistical Anal Bus Appl I,Wiley,Briceon C,33,39,31,8,3,0,3,2.761
Summer 2022,ENGL,1302,3,11356,First Year Writing II,Coleman,Quintin,4,7,6,1,4,0,3,2.258
Summer 2022,ANTH,6398,1,16942,Special Problems,Brown,Kenneth L,2,0,0,0,0,0,0,4
Summer 2022,WGSS,2350,4,13358,Intro To Women's Studies,Martinez,Itzel Areli,25,4,0,0,0,0,0,3.862
Summer 2022,MECE,7399,2,17329,Masters Thesis,Ghasemi,Hadi,0,0,0,0,0,1,0,0
Summer 2022,BCHS,6698,10,16834,Special Problems,Yeo,Hye-Jeong,0,0,0,0,0,1,0,0
Summer 2022,ELCS,8699,3,15584,Doctoral Dissertation,Horn,Catherine Lynn,0,0,0,0,0,1,0,0
Summer 2022,PSYC,6365,7,17017,Dir Rsch in Dev Cog Beh Neuro,Grigorenko,Elena L,0,0,0,0,0,0,0,0
Summer 2022,HLT,3381,1,12173,Hlt Promotn & Disease Preventn,Fedor Amador,Theresa Marie,58,10,2,2,0,0,1,3.681
Summer 2022,PHYS,1102,3,10834,College Physics II (lab),Maric,Sladjana,2,9,8,0,0,0,2,2.684
Summer 2022,CHEM,1112,1,10578,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,3,0,0,0,0,3.088
Summer 2022,OPTO,5198,1,16249,Spec Prob Phys Optics,Dempsey,Robert L.,0,0,0,0,0,9,0,0
Summer 2022,OPTO,5298,1,16252,Spec Prob Phys Optics,Dempsey,Robert L.,0,0,0,0,0,10,0,0
Summer 2022,PEP,7308,2,13470,Sports Facility Administration,Pearson,Demetrius W,5,1,0,0,0,0,0,3.778
Summer 2022,DIGM,4398,1,17342,Independent Study,Rodwell,Elizabeth Ann,1,0,0,0,0,0,0,4
Summer 2022,PHED,1306,1,16161,Emergency Care & First Aid,Brown,Korey J,14,4,0,0,1,0,0,3.579
Summer 2022,ACCT,5335,1,10876,Financial Statement Auditing,Kuruvilla,Mohan,4,5,2,1,0,0,0,3.055
Summer 2022,COMM,4392,1,11036,Professional Internship,Ashley,Laura B,0,0,0,0,0,16,0,0
Summer 2022,PSYC,4321,4,16101,Abnormal Psychology,Lebeaut,Antoine M,41,6,5,0,2,0,1,3.501
Summer 2022,PHYS,1101,1,10449,College Physics I (lab),Maric,Sladjana,4,8,8,2,0,0,0,2.681
Summer 2022,SOCW,7376,1,13420,Social Work-LGBTQ Communities,Ovalle-Martinis,Cipactli,9,0,0,0,0,0,0,4
Summer 2022,PHLS,7327,1,15521,Counseling Children,Hurt,Kara Marie,10,0,0,0,0,0,0,4
Summer 2022,MECE,6387,1,13580,Intelligent Structural Systems,Song,Gangbing,5,7,5,0,0,0,2,3.078
Summer 2022,CHEM,6698,21,11629,Special Problems,Harth,Eva M,0,0,0,0,0,4,0,0
Summer 2022,CHEM,6399,4,10602,Masters Thesis,Zastrow,Melissa L,1,0,0,0,0,0,0,3.67
Summer 2022,GEOL,8399,1,16282,Doctoral Dissertation,Khan,Shuhab D.,1,0,0,0,0,0,0,4
Summer 2022,PHOP,6257,5,12730,Research Practicum B,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,4
Summer 2022,PHYS,2325,1,12376,University Physics I (lecture),Bassler,Kevin E,9,9,6,0,0,0,3,3.084
Summer 2022,COMM,3328,1,13389,Intro to Sports Production,Freedman,Michael,10,3,2,0,1,0,0,3.292
Summer 2022,HLT,3325,3,13211,Medical Terminology,Burk,Kelly Ann,71,4,3,0,0,0,1,3.783
Summer 2022,COSC,8398,125,12994,Doctoral Research,Shi,Weidong,0,0,0,0,0,1,0,0
Summer 2022,KIN,4398,1,12337,Independent Study,Cottingham,Michael,1,0,0,0,0,0,0,4
Summer 2022,SOCW,7397,12,17062,Selected Topics in Social Work,Parks,Steven Lee,1,0,0,0,0,0,0,4
Summer 2022,BIOE,8699,2,16496,Doctoral Dissertation,May,Elebeoba E,1,0,0,0,0,0,0,4
Summer 2022,ECE,8498,5,16669,Doctoral Research,Mayerich,David Matthew,0,0,0,0,0,1,0,0
Summer 2022,DRAM,1310,2,12456,Introduction to Theatre,Young,Courtney Leigh,41,7,3,1,3,0,3,3.431
Summer 2022,PSYC,3341,4,12853,Physiological Psychology,Saiyed,Amna Shabbir,24,8,4,1,1,0,2,3.377
Summer 2022,CIVE,8598,6,16382,Doctoral Research,Ballarini,Roberto,0,0,0,0,0,1,0,0
Summer 2022,BIOL,2101,1,11338,Anatomy & Physiology Lab I,Gill,Tejendra,6,10,3,2,0,0,1,2.968
Summer 2022,CHEM,8698,4,10707,Doctoral Research,Comito,Robert Joseph,0,0,0,0,0,5,0,0
Summer 2022,HRMA,4132,1,11344,Bev Mgmt & Mktg Internship,Taylor,David C,3,0,0,0,0,0,0,4
Summer 2022,WCL,3366,2,12643,Latin American and Latino Film,Centeno,Daniel,11,10,6,2,0,0,1,2.966
Summer 2022,LAW,5197,19,14195,Selected Topics,Lawrence,Jim E,0,0,0,0,0,3,0,0
Summer 2022,CHEM,2123,2,10118,Organic Chemistry Lab I,Zaitsev,Vladimir G,4,8,3,0,0,0,2,3.111
Summer 2022,ECE,6298,2,16838,Research,Shih,Wei-Chuan,0,0,0,0,0,1,0,0
Summer 2022,BIOL,8698,9,16884,Doctoral Research,Peng,Weiyi,0,0,0,0,0,2,0,0
Summer 2022,BIOE,8399,9,16435,Doctoral Dissertation,Majd,Sheereen,1,0,0,0,0,1,0,2
Summer 2022,MATH,6398,5,11072,Special Problems,Azencott,Robert Guy,0,0,0,0,0,2,0,0
Summer 2022,BIOE,7399,5,12335,Masters Thesis,Mohan,Chandra,1,0,0,0,0,0,0,4
Summer 2022,BIOL,8698,10,16885,Doctoral Research,Meisel,Richard P,0,0,0,0,0,1,0,0
Summer 2022,KIN,3306,2,15658,Physiology-Human Performance,Breslin,Whitney L,12,21,7,2,2,0,1,2.826
Summer 2022,CUIN,7301,1,11782,CUIN Capstone Seminar,Brower,Samuel Richard,36,0,0,0,0,2,0,3.789
Summer 2022,ACCT,3367,1,11258,Intermediate Accounting I,Kuruvilla,Mohan,5,11,10,5,3,0,9,2.343
Summer 2022,PHYS,8399,8,10330,Doctoral Dissertation,Cardoso Barato,Andre,1,0,0,0,0,1,0,2
Summer 2022,SOCW,7325,1,13421,Assessment in SW Practice,Borja,Sharon G,22,3,3,0,0,0,0,3.596
Summer 2022,IDNS,7099,2,17424,Degree Completion,Halasyamani,P Shiv,0,0,0,0,0,1,0,0
Summer 2022,PHAR,5690,2,11122,Internal Medicine,Sherer,Jeffrey T,0,2,0,0,0,0,0,3
Summer 2022,CHEM,6698,10,10631,Special Problems,Miljanic,Ognjen S,0,0,0,0,0,3,0,0
Summer 2022,ELCS,8330,2,15493,Statistical Analyses,Pettersson-Cobb,Jennifer,1,7,2,0,0,0,0,2.834
Summer 2022,GEOL,8698,6,16762,Doctoral Research,Wu,Jonathan En Lin,0,0,0,0,0,1,0,0
Summer 2022,PHYS,8399,45,11515,Doctoral Dissertation,Lubchenko,Vassiliy,1,0,0,0,0,0,0,4
Summer 2022,MECE,8498,19,17035,Doctoral Research,Sharma,Pradeep,0,0,0,0,0,1,0,0
Summer 2022,PSYC,2301,2,16090,Introduction to Psychology,Weinstein,Andrew Philip,38,0,0,0,1,0,1,3.889
Summer 2022,THEA,6280,1,12222,The teaching of Acting,Ferrarone,Jessica,13,0,0,0,0,0,0,4
Summer 2022,ACCT,4330,2,15325,Advanced Accounting,Ramaswamy,Vinita,1,0,0,0,0,0,0,4
Summer 2022,CIVE,4363,1,16139,Concrete Design,Belarbi,Abdeldjelil,1,7,5,0,1,0,2,2.618
Summer 2022,KIN,4390,1,11241,Internship in PE,Betts,Randi Jill,1,0,0,0,0,0,0,4
Summer 2022,CUIN,8199,1,17295,Dissertation,Lee,Mimi Miyoung,0,0,0,0,0,1,0,0
Summer 2022,MATH,8698,8,12087,Doctoral Research,Cappanera,Loic,0,0,0,0,0,1,0,0
Summer 2022,MATH,1342,5,11765,Elementary Statistical Methods,Weber,Thomas Christian,19,9,6,0,1,0,3,3.267
Summer 2022,SOCW,7320,2,12169,Empowerment,Rabo,Amber L,19,1,0,0,1,0,0,3.73
Summer 2022,COMD,7391,4,11030,Clinic in Speech Lang Disorder,Degge,Mary Chistine,1,0,0,0,0,0,0,3.67
Summer 2022,SOCW,7320,1,12627,Empowerment,Kalu,Sandra Renee,21,1,0,0,0,0,1,3.955
Summer 2022,COMD,7391,1,17107,Clinic in Speech Lang Disorder,Tragesser,Bridgid Jane,1,0,0,0,0,0,0,3.67
Summer 2022,COMD,7391,10,11039,Clinic in Speech Lang Disorder,Kazhuro,Katsiaryna,1,1,0,0,0,0,0,3.665
Summer 2022,PSYC,6393,3,13091,Clinical Research Practicum,Vujanovic,Anka Anna,1,0,0,0,0,0,0,4
Summer 2022,MANA,6398,1,10021,Research,Keller,Robert T,0,1,0,0,0,0,0,3
Summer 2022,PHYS,8698,22,16732,Doctoral Research,Ratti,Claudia,0,0,0,0,0,5,0,0
Summer 2022,ACCT,2301,5,15310,Prin of Financial Accounting,Newman,Michael Ray,8,2,1,0,0,0,0,3.666
Summer 2022,ENGL,4385,1,16114,Fiction Forms,Miller,Nicholas A,5,0,0,0,0,0,0,3.934
Summer 2022,MATH,6315,1,12303,Masters Tutorial,Poliak,Cathy Dawn,30,0,0,0,1,0,1,3.85
Summer 2022,MATH,6398,1,12828,Special Problems,Timofeyev,Ilya,0,0,0,0,0,1,0,0
Summer 2022,BIOE,8399,14,16440,Doctoral Dissertation,Wu,Tianfu,3,0,0,0,0,0,0,4
Summer 2022,PHLS,8399,7,16998,Doctoral Dissertation,Kim,Han Joe,1,0,0,0,0,1,0,2
Summer 2022,SOCW,7397,16,17185,Selected Topics in Social Work,Taylor,Patricia G,1,0,0,0,0,0,0,4
Summer 2022,ENGI,2304,3,12380,Technical Communications,Anderson,Roshawnda M,19,2,2,0,1,0,0,3.556
Summer 2022,FINA,7397,3,15666,Selected Topics in Finance,Goudie,Thomas Lawrence,6,0,0,0,0,0,0,4
Summer 2022,ECON,4390,4,13449,Economics Internship,Cubas Norando,German,16,0,0,0,0,0,0,4
Summer 2022,HLT,4392,1,10887,Field Work in Community Health,Solari Williams,Kayce D.,19,2,0,1,1,0,0,3.594
Summer 2022,BCHS,6698,6,16771,Special Problems,Liu,Yu,0,0,0,0,0,1,0,0
Summer 2022,PHYS,1102,1,10832,College Physics II (lab),Wood,Lowell T,2,7,9,0,0,0,0,2.648
Summer 2022,BIOL,8399,3,16565,Doctoral Dissertation,Azevedo,Ricardo,1,0,0,0,0,1,0,2
Summer 2022,PHAR,5683,1,11335,Cardiology,Truong,Mabel,2,0,0,0,0,0,0,4
Summer 2022,CHEM,8698,7,10710,Doctoral Research,May,Jeremy A,0,0,0,0,0,3,0,0
Summer 2022,HIST,8699,2,13139,Doctoral Dissertation,Schafer Jr,James A,0,0,0,0,0,1,0,0
Summer 2022,HDFS,1300,1,11898,Dev of Contemporary Families,Jordan,Erica F,37,21,2,1,1,0,3,3.468
Summer 2022,THEA,6297,1,16021,Selected Topics,Ferrarone,Jessica,13,0,0,0,0,0,0,4
Summer 2022,CIS,2348,1,12897,Info Systems Appl Development,Ratner,Edward,2,8,6,2,1,0,0,2.317
Summer 2022,PHYS,8698,27,16737,Doctoral Research,Timmins,Anthony Robert,0,0,0,0,0,3,0,0
Summer 2022,CIVE,8198,11,16371,Doctoral Research,Lee,Hyongki,0,0,0,0,0,3,0,0
Summer 2022,BIOE,8298,16,17365,Doctoral Research,Pollonini,Luca,0,0,0,0,0,1,0,0
Summer 2022,LAW,5424,1,12125,Death Penalty Clinic,Newberry,Jeffrey R,0,0,0,0,0,1,0,0
Summer 2022,ENGL,1301,4,12459,First Year Writing I,Ely,Blaine,14,7,1,1,2,0,0,3.147
Summer 2022,MATH,8399,1,11081,Doctoral Dissertation,Haynes,Alan K,1,0,0,0,0,0,0,4
Summer 2022,COSC,8698,114,13252,Doctoral Research,Kakadiaris,Ioannis A.,0,0,0,0,0,3,0,0
Summer 2022,CUIN,7356,2,14223,Issues in Distance Education,McNeil,Sara G,12,2,0,0,2,0,0,3.334
Summer 2022,OPTO,6230,1,16255,Contact Lens Pathology,Dempsey,Robert L.,0,0,0,0,0,19,0,0
Summer 2022,INDE,6321,1,13430,System Safety Engineering,Schulze,Lawrence John Henry,1,2,0,0,0,0,0,3.333
Summer 2022,MATH,8699,2,11083,Doctoral Dissertation,Josic,Kresimir,1,0,0,0,0,0,0,4
Summer 2022,HRMA,2315,1,15505,Introduction to SPA Management,Doudna,Simone P,23,12,8,1,1,0,0,3.222
Summer 2022,COSC,3360,301,16032,Operating Systems,Rincon Castro,Carlos Alberto,11,10,12,6,11,0,7,2.06
Summer 2022,DIGM,1376,30,13440,User Experience (UX)Principles,Showers,April Marie,16,7,5,6,1,0,1,2.857
Summer 2022,COSC,6353,101,12901,Software Design,Singh,Raj Kumar,23,2,0,0,0,0,1,3.88
Summer 2022,TLIM,3363,30,12921,Technical Communications,Tangeman,Anthony C,12,9,3,0,1,0,0,3.214
Summer 2022,COMM,3368,1,11156,Principles of Public Relations,Ashley,Laura B,22,2,1,0,0,0,0,3.787
Summer 2022,SOCW,7373,1,12648,Human Sexuality & Sw,Gracely,Jill Marie,25,1,0,0,0,0,0,3.962
Summer 2022,PHYS,1101,2,10450,College Physics I (lab),Wood,Lowell T,1,11,5,1,0,0,0,2.593
Summer 2022,NURS,4218,1,13545,Emergency Nursing,Edwards-Maddox,Shermel Vinese,22,0,0,0,0,0,0,4
Summer 2022,BIOL,4340,1,15635,Research Methods,Ekeoba,Jacqueline Njideka,11,0,0,0,0,0,0,4
Summer 2022,NURS,4220,1,12690,Clinical Decision Making,Obey,Faye B,7,9,1,0,0,0,0,3.412
Summer 2022,MATH,8698,11,12104,Doctoral Research,Olshanskiy,Maxim Alexandrovich,0,0,0,0,0,2,0,0
Summer 2022,MANA,   6A25,2,11742,Ethical Leadrshp & Crit Reason,Carlin,Barbara A,24,9,2,0,0,0,0,3.647
Summer 2022,SOC,3390,1,15627,Sociology of Gender,Cooper,Chelsey Wells,16,3,1,0,0,0,1,3.75
Summer 2022,COSC,8698,101,16949,Doctoral Research,Alipour,Mohammad Amin,0,0,0,0,0,1,0,0
Summer 2022,EDRS,8382,1,12633,Statistical Analyses in Eductn,Davis,Bradley,4,0,0,0,0,0,0,4
Summer 2022,OPTO,8384,1,11097,Practice Management II,Loayza,Cristian,21,9,0,0,0,0,0,3.612
Summer 2022,CNST,4381,1,15469,Reinforced Conc & Bldg Codes,Elzafraney,Mohamed,10,0,0,0,0,0,0,3.835
