TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Fall 2022,MARK,4362,3,12978,Applied Buyer Behavior,Rudd,Melanie R,12,21,2,1,1,0,2,3.135
Fall 2022,CUIN,7303,1,12980,Professional Seminar I,Leon,Maredil Josefina,20,2,0,0,0,0,0,3.909
Fall 2022,CUIN,7303,3,12981,Professional Seminar I,Brower,Samuel Richard,19,4,0,1,1,0,0,3.586
Fall 2022,CUIN,7303,2,12982,Professional Seminar I,Gist,Conra D.,28,7,0,1,1,0,1,3.631
Fall 2022,PHYS,1101,13,12984,College Physics I (lab),Wood,Lowell T,1,12,10,0,0,0,0,2.637
Fall 2022,PHYS,1101,14,12985,College Physics I (lab),Wood,Lowell T,0,8,5,1,0,0,2,2.571
Fall 2022,SCM,7380,1,12987,Analytics & Enterprise Opertns,Murray,Michael J,22,2,0,0,0,0,0,3.834
Fall 2022,COSC,4315,901,12989,Programming Languages and Para,Subramaniam,Venkat,15,7,2,0,0,0,3,3.583
Fall 2022,COSC,6345,901,12990,Programming Languages,Subramaniam,Venkat,3,0,0,0,0,0,0,4.0
Fall 2022,CUIN,8699,1,12993,Doctoral Dissertation,Hutchison,Laveria F,0,0,0,0,0,1,0,
Fall 2022,LAW,5314,1,12994,Lawyering Skills & Strategy I,Gomez,Alissa R,7,13,0,0,0,0,0,3.367
Fall 2022,LAW,5314,2,12995,Lawyering Skills & Strategy I,Gomez,Alissa R,4,13,0,0,0,0,0,3.371
Fall 2022,LAW,5314,4,12996,Lawyering Skills & Strategy I,Brantley,Maikieta Antoinette,7,9,0,0,0,0,0,3.396
Fall 2022,LAW,5314,5,12997,Lawyering Skills & Strategy I,Swift,Kenneth Richard,8,8,1,0,0,0,0,3.392
Fall 2022,LAW,5314,6,12998,Lawyering Skills & Strategy I,Heard,Whitney W,6,12,1,0,0,0,0,3.246
Fall 2022,LAW,5314,8,12999,Lawyering Skills & Strategy I,Heard,Whitney W,8,9,1,0,0,0,1,3.389
Fall 2022,LAW,5314,9,13000,Lawyering Skills & Strategy I,Brantley,Maikieta Antoinette,9,9,0,0,0,0,0,3.408
Fall 2022,LAW,5314,10,13001,Lawyering Skills & Strategy I,Reed,Hilary S,8,10,0,0,0,0,0,3.389
Fall 2022,LAW,5314,12,13002,Lawyering Skills & Strategy I,Swift,Kenneth Richard,9,10,1,0,0,0,0,3.4
Fall 2022,LAW,5314,13,13003,Lawyering Skills & Strategy I,Reed,Hilary S,8,9,1,0,0,0,1,3.389
Fall 2022,LAW,5314,14,13004,Lawyering Skills & Strategy I,Brem,Katherine B,6,7,1,0,0,0,1,3.381
Fall 2022,LAW,5314,16,13005,Lawyering Skills & Strategy I,Brem,Katherine B,8,9,1,0,0,0,0,3.389
Fall 2022,THEA,4345,1,13006,Dramaturgy Practicum,Shimko,Robert B,2,0,0,0,0,0,0,4.0
Fall 2022,GRET,6336,1,13007,Global Retail Analysis,Johnson,Olivia,1,4,3,2,0,0,1,2.4
Fall 2022,GRET,6332,1,13008,Consumer Issues and Apps.,Stewart,Barbara L,7,2,0,0,1,0,0,3.301
Fall 2022,GRET,6334,1,13010,Global E-Tailing Systems,Ezell,Shirley D,10,0,1,0,0,0,0,3.818
Fall 2022,ARLD,6310,1,13011,Fundraising for the Arts,Hays,Carolyn Jane,5,5,1,0,0,0,0,3.274
Fall 2022,FORE,6331,20,13012,Social Change,Frewen-Wuellner PhD,Cynthia S,19,7,0,0,0,0,2,3.705
Fall 2022,FORE,6351,20,13013,Futures Research,Hines,Andrew Lewis,17,1,0,0,0,0,0,3.926
Fall 2022,ENGL,1301,131,13014,First Year Writing I,Rajkumar,Nidhi,11,7,0,1,5,0,1,2.709
Fall 2022,ENGI,1100,2,13015,Introduction To Engineering,Kowal,Marsha Christine,16,5,3,0,0,0,1,3.487
Fall 2022,ENGI,1100,3,13016,Introduction To Engineering,Landon,Alexandra Maley,20,3,2,0,0,0,1,3.694
Fall 2022,KIN,1352,1,13017,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,228,19,14,4,3,0,0,3.706
Fall 2022,KIN,1352,2,13018,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,223,21,5,1,5,0,3,3.758
Fall 2022,KIN,1352,3,13019,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,210,27,10,5,3,0,3,3.654
Fall 2022,PHYS,8399,40,13029,Doctoral Dissertation,Varghese,Oomman K,0,0,0,0,0,2,0,
Fall 2022,MUSI,6106,3,13036,Grad Large Ensemble,Weber,Mary E,2,0,0,0,0,0,0,3.835
Fall 2022,SOC,6399,9,13037,Masters Thesis,Katz,Sheila,2,0,0,0,0,0,0,4.0
Fall 2022,SOC,6302,1,13038,Research and Writing,Baumle,Amanda K,8,2,0,0,0,0,0,3.668
Fall 2022,PHYS,6303,1,13039,Methods of Math Physics I,Weglein,Arthur B,18,5,1,0,1,0,0,3.6
Fall 2022,FINA,4326,1,13042,Private Equity & Inv. Banking,Stewart,Marcus,16,14,1,0,0,0,2,3.473
Fall 2022,MUSI,8296,5,13043,Doctoral Essay,Bertagnolli,Paul A,0,0,0,0,0,2,0,
Fall 2022,HRD,4344,1,13044,Designing E-Learning,Bennett,LaTasha,47,6,0,1,1,0,0,3.722
Fall 2022,POLS,8999,19,13046,Doctoral Dissertation,Chatagnier,John Tyson,1,0,0,0,0,2,0,4.0
Fall 2022,COMD,6261,1,13047,Research and Critical Thinking,Blake,Margaret T,7,13,2,1,0,0,0,3.173
Fall 2022,HIST,8688,1,13051,Dissertation Proposal,Clavin,Matthew J,0,0,0,0,0,0,0,
Fall 2022,ENGL,1301,132,13058,First Year Writing I,Rajkumar,Nidhi,9,7,0,4,5,0,0,2.466
Fall 2022,ENGL,1301,133,13059,First Year Writing I,Stewart-Steele,Heather Marie,5,14,1,0,1,0,4,2.938
Fall 2022,ENGL,1302,32,13060,First Year Writing II,Shepley,Nathan,5,8,3,2,0,0,1,2.852
Fall 2022,MARK,4396,1,13063,Marketing Internship,Krishnamurthy,Parthasarathy,0,0,0,0,0,11,1,
Fall 2022,POLS,8999,22,13076,Doctoral Dissertation,Kennedy,Ryan P,0,0,0,0,0,1,0,
Fall 2022,POLS,8999,24,13077,Doctoral Dissertation,Marinov,Nikolay,1,0,0,0,0,0,0,4.0
Fall 2022,HIST,8999,5,13079,Doctoral Dissertation,Young,Nancy Beck,0,0,0,0,0,0,0,
Fall 2022,HIST,8999,6,13083,Doctoral Dissertation,McNally,David Joseph,0,0,0,0,0,1,0,
Fall 2022,GOVT,2305,8,13084,"US Govt: Congress,Pres & Crts",Abbott Jr,Kenneth Wayne,58,93,50,34,6,0,7,2.654
Fall 2022,POLS,8399,20,13086,Doctoral Dissertation,Church,Jeffrey,0,0,0,0,0,1,0,
Fall 2022,POLS,8699,6,13088,Doctoral Dissertation,Rottinghaus,Brandon J,0,0,0,0,0,1,0,
Fall 2022,SPAN,8699,6,13090,Dissertation,Kanellos,Nicolas,0,0,0,0,0,0,0,
Fall 2022,CHEM,6698,20,13091,Special Problems,Bittner,Eric R,0,0,0,0,0,1,0,
Fall 2022,THEA,7221,1,13094,Graduate Voice I,Johnson,James B,7,0,0,0,0,0,0,4.0
Fall 2022,THEA,7251,1,13095,Graduate Speech I,Wetzel,Molly Elizabeth,6,1,0,0,0,0,0,3.857
Fall 2022,THEA,7211,1,13096,Graduate Movement I,Noble,Adam S,5,2,0,0,0,0,0,3.62
Fall 2022,IRW,1300,1,13100,Integrated Reading and Writing,Ebersole,John Ira,0,0,0,0,0,58,0,
Fall 2022,IRW,1300,2,13101,Integrated Reading and Writing,Ebersole,John Ira,0,0,0,0,0,54,3,
Fall 2022,POLS,8399,23,13104,Doctoral Dissertation,Clark,Jennifer H,0,0,0,0,0,1,0,
Fall 2022,MANA,4396,1,13105,Management Internship,Carlin,Barbara A,0,0,0,0,0,8,0,
Fall 2022,SPAN,8399,9,13106,Dissertation,Goodin-Mayeda,Carrie Elizabeth,0,0,0,0,0,0,0,
Fall 2022,FINA,4396,1,13108,Finance Internship,Kumar,Praveen,0,0,0,0,0,18,0,
Fall 2022,BIOE,8298,4,13109,Doctoral Research,Al-Ubaidi,Muayyad,0,0,0,0,0,1,0,
Fall 2022,POLS,8399,24,13110,Doctoral Dissertation,Zhu,Ling,1,0,0,0,0,0,0,4.0
Fall 2022,GEOL,1340,2,13112,Earth Systems,Lytwyn,Jennifer N,36,70,51,24,17,0,16,2.444
Fall 2022,CHEE,8298,16,13114,Doctoral Research,Robertson,Megan L,0,0,0,0,0,2,0,
Fall 2022,MATH,8399,31,13117,Doctoral Dissertation,Perepelitsa,Mikhail Antolyevic,1,0,0,0,0,0,0,4.0
Fall 2022,CUIN,8399,8,13119,Doctoral Dissertation,Chauvot,Jennifer B,1,0,0,0,0,0,0,4.0
Fall 2022,MANA,8399,3,13120,Doctoral Dissertation,Miller,Carl Chet,0,0,0,0,0,1,0,
Fall 2022,BIOE,8598,6,13123,Doctoral Research,Francis,Joseph Thachil,0,0,0,0,0,0,0,
Fall 2022,COMM,6399,2,13126,Masters Thesis,Huang,Yan,0,0,0,0,0,1,0,
Fall 2022,BIOE,6398,8,13130,Research,Horton,Renita Elillian,0,0,0,0,0,1,0,
Fall 2022,GOVT,2306,6,13131,US and Texas Const/Politics,Jefferies,Kevin E,100,95,15,16,20,0,3,2.946
Fall 2022,KIN,3303,1,13133,Sports Communication,Walsh,David W,2,14,11,1,0,0,1,2.595
Fall 2022,KIN,4302,1,13134,Fitness and Human Sexuality,Alastuey,Lisa L,35,29,28,8,11,0,6,2.553
Fall 2022,SPAN,3312,1,13135,English/Spanish Translation,Arboleda,Paola,18,4,1,1,0,0,0,3.57
Fall 2022,MUSI,8106,3,13137,Doctoral Large Ensemble,Weber,Mary E,4,0,0,0,0,0,0,4.0
Fall 2022,MATH,2318,5,13138,Linear Algebra,Perepelitsa,Mikhail Antolyevic,21,42,24,16,7,0,7,2.44
Fall 2022,MATH,4331,2,13140,Intro to Real Analysis I,Kalantar,Mehrdad,5,5,1,2,0,0,4,2.975
Fall 2022,MATH,6312,2,13141,Introduction to Real Analysis,Kalantar,Mehrdad,0,7,0,0,0,0,0,3.047
Fall 2022,MATH,4377,4,13142,Advanced Linear Algebra I,Haynes,Alan K,10,10,1,1,0,0,2,3.318
Fall 2022,MATH,6308,4,13143,Advanced Linear Algebra I,Haynes,Alan K,17,0,0,0,0,0,0,4.0
Fall 2022,BIOE,6398,10,13145,Research,Larin,Kirill,0,0,0,0,0,1,0,
Fall 2022,BIOE,6398,11,13146,Research,Majd,Sheereen,0,0,0,0,0,1,0,
Fall 2022,BIOE,6398,13,13148,Research,Roh,Jinsook,0,0,0,0,0,2,0,
Fall 2022,CNST,4315,1,13152,Steel Construction,Chang,Chi Chung,13,23,10,2,0,0,0,2.952
Fall 2022,BIOE,8298,8,13154,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,2,0,
Fall 2022,BIOE,8298,9,13155,Doctoral Research,Larin,Kirill,0,0,0,0,0,6,0,
Fall 2022,BIOE,8298,10,13156,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,
Fall 2022,BIOE,8298,11,13157,Doctoral Research,May,Elebeoba E,0,0,0,0,0,1,0,
Fall 2022,BIOE,8298,12,13158,Doctoral Research,Roh,Jinsook,0,0,0,0,0,1,0,
Fall 2022,BIOE,8298,13,13159,Doctoral Research,Romero Ortega,Mario Ignacio,0,0,0,0,0,5,0,
Fall 2022,FINA,3332,4,13160,Prin of Financial Management,Chisholm,Darla,15,22,30,14,9,0,20,2.175
Fall 2022,NUTR,4349,1,13161,Public Policy in Nutrition,Vollrath,Kirstin,40,55,22,1,1,0,4,3.095
Fall 2022,BIOE,8398,5,13162,Doctoral Research,Francis,Joseph Thachil,0,0,0,0,0,0,0,
Fall 2022,BIOE,8398,8,13164,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,1,0,
Fall 2022,BIOE,8398,9,13165,Doctoral Research,Larin,Kirill,0,0,0,0,0,5,0,
Fall 2022,BIOE,8398,10,13166,Doctoral Research,Majd,Sheereen,0,0,0,0,0,0,0,
Fall 2022,BIOE,8398,11,13167,Doctoral Research,May,Elebeoba E,0,0,0,0,0,1,0,
Fall 2022,BIOE,8398,12,13168,Doctoral Research,Roh,Jinsook,0,0,0,0,0,2,0,
Fall 2022,BIOE,8398,13,13169,Doctoral Research,Romero Ortega,Mario Ignacio,0,0,0,0,0,2,0,
Fall 2022,PSYC,3339,1,13170,Intro To Clinical Psychology,Szafranski,Derek D,72,18,8,0,0,0,3,3.623
Fall 2022,PSYC,2301,1,13171,Introduction to Psychology,Agan,Herb W,124,44,17,5,5,0,0,3.373
Fall 2022,PSYC,2301,2,13172,Introduction to Psychology,Agan,Herb W,139,33,11,2,0,0,3,3.66
Fall 2022,PSYC,2301,3,13173,Introduction to Psychology,Gehm,Kevan H,49,20,6,0,1,0,3,3.518
Fall 2022,GEOL,1340,3,13174,Earth Systems,Lytwyn,Jennifer N,46,71,46,21,13,0,15,2.58
Fall 2022,SCM,4301,2,13175,Logistics Management,Tibodeau,Dale,16,32,22,7,0,0,1,2.727
Fall 2022,BIOL,4374,2,13176,Cell Biology,Rea,Michael A,48,25,31,17,6,0,10,2.737
Fall 2022,FORE,6395,1,13177,Master's Project in Foresight,Hines,Andrew Lewis,5,0,0,0,0,0,0,4.0
Fall 2022,FORE,6398,1,13178,Special Problems in Foresight,Hines,Andrew Lewis,3,0,0,0,0,0,0,4.0
Fall 2022,MANA,7329,1,13179,Behavioral Finance,Rude,Dale,2,3,1,0,0,0,0,3.222
Fall 2022,BIOE,8498,11,13184,Doctoral Research,Larin,Kirill,0,0,0,0,0,2,0,
Fall 2022,BIOE,8598,8,13188,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,3,0,
Fall 2022,BIOE,8598,10,13190,Doctoral Research,Larin,Kirill,0,0,0,0,0,2,0,
Fall 2022,BIOE,8598,11,13191,Doctoral Research,Majd,Sheereen,0,0,0,0,0,0,0,
Fall 2022,BIOE,8598,13,13193,Doctoral Research,Roh,Jinsook,0,0,0,0,0,2,0,
Fall 2022,COMM,6310,1,13194,Mass Comm Theory and Research,Camaj,Lindita,6,2,0,0,0,0,1,3.709
Fall 2022,FINA,7329,1,13195,Behavioral Finance,Rude,Dale,8,4,0,0,0,0,0,3.612
Fall 2022,GEOL,3383,1,13196,Remote Sensing,Khan,Shuhab D.,11,9,3,1,2,0,0,2.937
Fall 2022,GEOL,6325,1,13198,Remote Sensing,Khan,Shuhab D.,4,5,0,0,0,0,0,3.518
Fall 2022,ACCT,3367,2,13200,Intermediate Accounting I,Gamble,George O,3,8,1,0,0,0,8,3.222
Fall 2022,HDFS,2320,1,13201,Research Methods in HDFS,Rab,Saira,25,9,1,1,0,0,0,3.556
Fall 2022,PHYS,1302,2,13202,College Physics II (lecture),Maric,Sladjana,15,18,17,4,7,0,4,2.503
Fall 2022,PETR,6399,3,13209,Masters Thesis,Myers,Michael Tolbert,0,0,0,0,0,1,0,
Fall 2022,PHYS,3315,1,13214,Modern Physics,Das,Mini,6,10,2,0,1,0,4,3.035
Fall 2022,PETR,6362,1,13215,Reservoir Engineering I,Sakhaee Pour,Ahmad,1,1,0,0,0,0,0,3.5
Fall 2022,PHYS,3309,1,13216,Intermediate Mechanics,Wood,Lowell T,2,10,7,1,1,0,4,2.555
Fall 2022,PHYS,4421,1,13217,Elec Devices & Applic,Freelon,Byron Kendall,2,5,0,0,0,0,0,3.239
Fall 2022,PHYS,6309,1,13218,Advanced Mechanics I,Gunaratne,Gemunu,11,16,2,0,0,0,0,3.344
Fall 2022,MIS,4477,3,13219,Network & Security Infrastruct,Messinger,Jacob Nelson,27,10,0,0,0,0,0,3.614
Fall 2022,HDFS,4315,3,13222,Culture and Diversity,Rab,Saira,34,8,3,2,0,0,2,3.546
Fall 2022,ELED,4312,2,13225,Science in the Elem School II,Domjan,Heather N.,23,1,0,0,0,0,0,3.917
Fall 2022,ECE,4336,1,13226,Electrical Comp Engr Design II,Pei,Shin-Shem Steven,44,4,0,0,0,0,0,3.827
Fall 2022,MECE,3345,1,13228,Materials Science,Sun,Li,12,21,18,0,2,0,3,2.711
Fall 2022,MIS,3370,3,13229,Info Systems Development Tools,Hossain,Nahid,13,14,13,4,3,0,14,2.638
Fall 2022,MECT,3331,2,13233,Applied Thermodynamics,El Nahas,Medhat A,0,4,9,4,10,0,8,1.125
Fall 2022,LAW,5383,1,13235,Family Law,Oldham,J Thomas,27,38,0,0,0,4,0,3.375
Fall 2022,LAW,5418,7,13237,Torts,Mantel,Jessica,20,53,3,0,0,0,0,3.328
Fall 2022,LAW,5332,1,13238,Patent Law,Michaels,Andrew Charles,13,23,0,0,0,1,0,3.425
Fall 2022,FINA,4320,4,13239,Investment Management,Vasu,Rajkamal Kamaladevi,14,16,2,0,0,0,1,3.282
Fall 2022,ENGL,2330,1,13240,Writing Discipline English,Wolfe,Steven R.,8,6,3,0,3,0,0,2.718
Fall 2022,POLS,3311,1,13241,Intro Compar Politics,Hanna,Tom Leard,27,5,8,0,1,0,4,3.358
Fall 2022,POLS,3312,1,13242,"Arguments, Data, Politics",Zhou,Hui,16,9,4,4,4,0,1,2.677
Fall 2022,POLS,3358,1,13243,Judicial Behavior,Badas,Alex,2,8,15,3,4,0,4,2.093
Fall 2022,CHEM,1311,4,13244,Fundamentals of Chemistry,Guloy,Arnold M,31,43,56,44,53,0,41,1.77
Fall 2022,SUBS,6320,1,13245,Riser Design,Sun,Li,1,0,0,0,0,0,0,4.0
Fall 2022,SPEC,3361,1,13246,Behavior: Interventions,Carp,Charlotte Lynn,2,0,0,0,0,0,0,3.835
Fall 2022,SPEC,4363,2,13247,Instructional Interventions,Rigby-Wills,Hope,6,8,2,1,1,0,1,2.889
Fall 2022,PSYC,2301,5,13248,Introduction to Psychology,Capuozzo,Kristen Irene,14,11,3,2,0,0,1,3.233
Fall 2022,PSYC,2301,4,13249,Introduction to Psychology,Capuozzo,Kristen Irene,14,10,5,0,0,0,1,3.344
Fall 2022,CUIN,3111,4,13250,Educational Tech Elem Teachers,Tran,Hien Thi,20,1,2,0,0,0,0,3.74
Fall 2022,PHYS,1101,15,13251,College Physics I (lab),Wood,Lowell T,0,18,6,0,0,0,0,2.654
Fall 2022,PHYS,1101,16,13252,College Physics I (lab),Wood,Lowell T,0,13,2,0,0,0,1,2.779
Fall 2022,PHYS,1102,10,13253,College Physics II (lab),Wood,Lowell T,2,9,6,1,0,0,3,2.667
Fall 2022,PHYS,1102,11,13254,College Physics II (lab),Wood,Lowell T,3,9,6,0,0,0,3,2.778
Fall 2022,INAR,4500,1,13255,Interior Arch Studio VII,Handanovic,Dijana,9,6,1,0,0,0,0,3.335
Fall 2022,ARCH,3327,1,13257,Technology 3,Vanlandingham,Joshua J,68,42,3,0,1,0,2,3.466
Fall 2022,GHL,2350,2,13261,Mgmt Principles in Hospitality,Haskell,Rebecca Erin,34,7,4,4,0,0,0,3.361
Fall 2022,GHL,3341,2,13262,Hospitality Managerial Acct,Johnson,Tucker A,15,5,7,1,0,0,0,3.155
Fall 2022,PHYS,1102,12,13263,College Physics II (lab),Wood,Lowell T,1,8,6,0,0,0,0,2.667
Fall 2022,PETR,4301,1,13264,Resvr Character and Modeling,Lee,Kyung Jae,7,4,1,0,0,0,0,3.583
Fall 2022,PHAR,5683,3,13266,Cardiology,Wanat,Matthew A,4,0,0,0,0,0,0,4.0
Fall 2022,GHL,2340,1,13268,System of Accts in Hospitality,DeFranco,Agnes L,10,17,9,5,0,0,1,2.756
Fall 2022,GHL,2340,2,13269,System of Accts in Hospitality,Ramirez,Arlene D,10,13,5,0,4,0,1,2.678
Fall 2022,PHYS,1302,3,13270,College Physics II (lecture),Portillo Vazquez,Israel,37,29,43,23,5,0,10,2.477
Fall 2022,MARK,7362,1,13271,Mgmt of Marketing Information,Hui,Kachuen Sam,8,2,0,0,0,0,0,3.8
Fall 2022,MARK,4338,1,13272,Marketing Research,Hui,Kachuen Sam,13,8,2,0,2,0,2,3.134
Fall 2022,MECE,4331,1,13273,Design of Machine Elements,Baxevanis,Theocharis,25,43,52,12,0,0,2,2.471
Fall 2022,MUED,2342,1,13274,Music for Children,Riddle,Mary Colleen,17,1,1,0,1,0,0,3.535
Fall 2022,MUED,2342,2,13275,Music for Children,Riddle,Mary Colleen,20,0,0,0,0,0,0,3.967
Fall 2022,DANC,2304,1,13276,Dance Kinesiology,Chapman,Teresa Lynn,4,3,1,0,0,0,0,3.416
Fall 2022,HDFS,3300,1,13277,Educational Psychology,Conston,Toya,158,0,0,0,0,0,2,3.998
Fall 2022,TLIM,3340,30,13278,Org Leadership & Supervision,Evans,Gerald S,174,12,4,3,0,0,1,3.793
Fall 2022,TLIM,3340,2,13279,Org Leadership & Supervision,Evans,Gerald S,134,9,8,0,3,0,4,3.738
Fall 2022,HLT,3325,1,13280,Medical Terminology,Bloom,Joel A,122,22,2,0,1,0,2,3.731
Fall 2022,BIOE,4115,1,13282,Intro Bioinstrumentation Lab,Ince,Nuri Firat,18,1,0,0,1,0,0,3.734
Fall 2022,BIOE,4315,1,13283,Bioinstrumentation,Ince,Nuri Firat,33,7,3,1,1,0,0,3.541
Fall 2022,BIOE,4335,1,13284,Capstone Design I,Akay PhD,Metin,40,0,0,0,0,0,0,4.0
Fall 2022,MECT,4188,1,13285,Ethics in Engineering Tech,Bose,Anima B,30,11,0,0,0,0,0,3.659
Fall 2022,MECT,4188,2,13286,Ethics in Engineering Tech,Bose,Anima B,11,13,1,0,0,0,0,3.347
Fall 2022,TLIM,4341,2,13287,Production & Service Operation,Lattier,Gregory Jeff,14,19,2,0,0,0,0,3.352
Fall 2022,TLIM,4342,32,13288,Quality Improvement Methods,O'Kelley,Donna K,23,12,9,1,0,0,3,3.201
Fall 2022,TLIM,4372,30,13290,Proposal and Project Writing,Thomas,Jamie M,8,11,8,0,2,0,3,2.793
Fall 2022,ARCH,7600,3,13296,Architecture Design Studio V,Longoria,Rafael R,6,0,0,0,0,0,0,3.78
Fall 2022,ARLD,6320,1,13298,Financial Management for Arts,Townsend,Justine M,9,2,1,0,0,0,0,3.667
Fall 2022,ENGL,1301,13,13302,First Year Writing I,Bose,Godhuly,14,4,1,2,2,0,2,3.087
Fall 2022,ENGL,1301,105,13303,First Year Writing I,Braniger,Leslie,3,11,3,3,0,0,3,2.634
Fall 2022,COSC,6344,1,13304,Visualization,Chen,Guoning,18,21,1,0,0,0,0,3.392
Fall 2022,CNST,4335,1,13305,Capital Projects Development,Bolander,Larry A,3,5,0,0,1,0,1,3.037
Fall 2022,ACCT,3367,3,13306,Intermediate Accounting I,Gamble,George O,3,5,1,0,0,0,1,3.259
Fall 2022,ARTS,3313,2,13310,Silkscreen,Masterson,Patrick D,13,0,0,0,0,0,0,4.0
Fall 2022,BIOE,6347,1,13315,Intro Opt Sense & Biophotonics,Larin,Kirill,5,0,1,0,1,0,0,3.19
Fall 2022,INDE,6333,1,13317,Probability Stat For Engineers,Feng,Qianmei,17,36,8,1,3,0,10,2.995
Fall 2022,ARTH,7380,1,13318,Graduate Art History Methods I,Tejada,Roberto Jose,6,0,0,0,0,0,0,4.0
Fall 2022,FORE,6311,20,13321,Introduction to Foresight,Schultz,Wendy L,13,2,0,0,0,0,0,3.889
Fall 2022,COMM,3320,1,13322,Audio Production,Maratea,Brian Michael,26,0,0,0,0,0,2,4.0
Fall 2022,BZAN,6310,3,13326,Quant Analysis for Busn Dec,Wiley,Briceon C,9,5,1,0,1,0,1,3.23
Fall 2022,WGSS,2350,6,13327,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,25,0,1,2,0,0,0,3.703
Fall 2022,CHEE,8398,16,13328,Doctoral Research,Robertson,Megan L,0,0,0,0,0,2,0,
Fall 2022,CHEE,8398,17,13331,Doctoral Research,Varadarajan,Navin,0,0,0,0,0,2,0,
Fall 2022,MATH,8698,2,13334,Doctoral Research,Timofeyev,Ilya,0,0,0,0,0,1,0,
Fall 2022,FINA,4380,1,13335,R E Fin & Investment,Adams,James S,10,18,10,0,0,0,2,3.0
Fall 2022,CUIN,3350,3,13336,Knowing/Learning Science-Math,Segura,Perri F,15,2,0,1,0,0,0,3.612
Fall 2022,ARTS,3383,1,13337,Digital Fabrication,Scott,Caitlin,6,7,0,1,0,0,0,3.191
Fall 2022,MUSI,6101,1,13339,Opera Role Performance,Edelson,Lawrence Michael,19,0,0,0,0,0,0,4.0
Fall 2022,MUSA,6140,1,13341,Graduate Recital I,Dorough,Aralee,1,0,0,0,0,0,0,4.0
Fall 2022,MUSA,6140,2,13342,Graduate Recital I,Yon,Kirsten A,2,0,0,0,0,0,0,4.0
Fall 2022,MUSA,6142,1,13343,Graduate Recital III,Sonnenberg,Melanie,0,0,0,0,0,0,0,
Fall 2022,MUSI,4370,1,13344,Art Song Repertoire,Sonnenberg,Melanie,6,0,0,0,0,0,0,3.89
Fall 2022,MUSI,6340,1,13345,Graduate Music History Review,Caton,Kathryn L.,18,8,1,0,0,0,1,3.569
Fall 2022,MUSI,6341,1,13346,Graduate Music Theory Review,Koozin,Timothy,10,7,0,0,0,0,1,3.53
Fall 2022,POLS,4398,10,13350,Independent Study,Aleman,Eduardo,1,0,0,0,0,0,0,4.0
Fall 2022,MUSA,3400,4,13352,Applied Voice,Evans,Joseph,3,0,0,0,0,0,0,4.0
Fall 2022,ECON,3370,3,13353,Introduction To Econometrics,Zhivan,Natalia A.,11,6,8,2,2,0,1,2.736
Fall 2022,ATP,6311,1,13354,Research in Athletic Training,Knoblauch,Mark Alan,11,5,0,0,0,0,0,3.688
Fall 2022,ATP,6312,1,13355,Therapeutic Intervention 1,Yellen,Joshua B,14,2,0,0,0,0,0,3.875
Fall 2022,ATP,6192,1,13356,Clinical Experience II,Harrison,Layci,16,0,0,0,0,0,0,4.0
Fall 2022,PHOP,6275,1,13359,Professional Development,Porter,Jason,5,0,0,0,0,0,0,4.0
Fall 2022,LAW,5314,18,13361,Lawyering Skills & Strategy I,Simpson,Lauren J,7,13,0,0,0,0,0,3.383
Fall 2022,LAW,5314,22,13362,Lawyering Skills & Strategy I,Simpson,Lauren J,6,11,0,0,0,0,0,3.372
Fall 2022,CHEE,3399,1,13363,Senior Honors Thesis,Grabow,Lars C,0,0,0,0,0,0,0,
Fall 2022,MECT,4172,2,13365,Materials Tech Lab,Taylor,Gordon D,11,8,1,1,0,0,0,3.24
Fall 2022,THEA,7141,1,13368,Grad Direct/Design Collaboratn,Rigdon,Kevin L,6,0,0,0,0,0,0,4.0
Fall 2022,ARLD,6691,1,13369,Internship in Arts Organizatn,Luks Jacobs,Joel,5,0,0,0,0,0,0,4.0
Fall 2022,MUSI,8303,1,13370,Seminar in Music Theory,Snyder,John L,4,0,0,0,0,0,0,4.0
Fall 2022,WGSS,2350,8,13376,Intro To Women's Studies,Pegoda,Andrew Joseph,13,5,3,2,3,0,2,2.834
Fall 2022,CHEM,6698,24,13385,Special Problems,Carrow,Bradley,0,0,0,0,0,4,0,
Fall 2022,PHYS,1102,13,13386,College Physics II (lab),Wood,Lowell T,2,13,8,1,0,0,0,2.694
Fall 2022,PHLS,7393,2,13387,Internship and Practicum,Margulis,Milena A,7,0,0,0,0,0,0,4.0
Fall 2022,BIOL,1106,47,13390,Biol for Science Majors I(Lab),Medrano,Ana I,13,6,3,1,0,0,0,3.333
Fall 2022,BIOL,1106,48,13391,Biol for Science Majors I(Lab),Medrano,Ana I,7,12,1,0,2,0,0,3.06
