TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Spring 2024,CHEM,1111,14,12945,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,13,1,0,2,0,0,2.876
Spring 2024,IDNS,1101,1,12946,Physics 1301 Workshop,Pattison,Donna,7,8,1,0,0,0,0,3.354
Spring 2024,IDNS,1102,1,12947,Physics 1302 Workshop,Pattison,Donna,13,2,3,0,1,0,2,3.316
Spring 2024,ENGL,4371,1,12948,Literature and Medicine,Liddell,Robert B,22,3,0,0,0,0,0,3.827
Spring 2024,ENGL,3301,1,12949,Intro To Literary Studies,Voskuil,Lynn M,13,2,5,0,0,0,0,3.334
Spring 2024,MATH,3339,1,12950,Statistics for the Sciences,Jun,Mikyoung,24,10,10,3,3,0,9,2.921
Spring 2024,HLT,3325,1,12951,Medical Terminology,Bloom,Joel A,143,2,4,0,0,0,0,3.917
Spring 2024,PEP,7307,1,12953,Implmtng Leg Strat Sprts/Fit,Cottingham,Michael,10,5,3,0,2,0,0,3.067
Spring 2024,PHYS,1101,17,12956,College Physics I (lab),Wood,Lowell T,1,15,5,0,0,0,1,2.7
Spring 2024,PHYS,1101,18,12957,College Physics I (lab),Wood,Lowell T,0,14,7,0,0,0,2,2.62
Spring 2024,PHYS,1102,11,12958,College Physics II (lab),Wood,Lowell T,1,15,5,0,0,0,2,2.857
Spring 2024,PHYS,1102,12,12959,College Physics II (lab),Wood,Lowell T,1,15,6,0,0,0,1,2.788
Spring 2024,PHYS,1102,13,12960,College Physics II (lab),Wood,Lowell T,5,11,7,0,0,0,0,2.87
Spring 2024,PHYS,2125,3,12961,University Physics Lab I,Wood,Lowell T,2,10,8,0,0,0,2,2.75
Spring 2024,PHYS,2125,4,12962,University Physics Lab I,Wood,Lowell T,0,16,4,1,1,0,1,2.681
Spring 2024,PHYS,2125,5,12963,University Physics Lab I,Wood,Lowell T,3,10,7,1,0,0,2,2.714
Spring 2024,PHYS,2125,6,12964,University Physics Lab I,Wood,Lowell T,0,15,5,1,0,0,1,2.651
Spring 2024,PHYS,2126,3,12965,University Physics Lab II,Wood,Lowell T,1,14,7,1,0,0,1,2.652
Spring 2024,PHYS,2126,4,12966,University Physics Lab II,Wood,Lowell T,0,18,4,0,0,0,0,2.713
Spring 2024,CIVE,6111,2,12972,Graduate Seminar,Momen,Mostafa,0,0,0,0,0,3,0,
Spring 2024,MECE,3363,1,12974,Intro To Fluid Mechanics,Yang,Di,18,30,6,0,0,0,1,3.179
Spring 2024,ENGL,1301,15,12977,First Year Writing I,Fretwell,Leah M,10,8,1,0,4,0,2,2.783
Spring 2024,PSYC,6393,1,12978,Clinical Research Practicum,Grigorenko,Elena L,0,0,0,0,0,1,0,
Spring 2024,ATP,6293,1,12979,Clinical Experience III,Harrison,Layci,13,1,1,0,0,0,0,3.8
Spring 2024,SCM,4367,2,12980,Process and Quality Management,Miller,Bradley D,27,35,10,2,0,0,0,3.131
Spring 2024,ATP,6123,1,12981,Upper Extremity Evaluation Lab,Harrison,Layci,12,3,0,0,0,0,0,3.8
Spring 2024,ATP,6323,1,12982,Upper Extremity Evaluation,Harrison,Layci,8,7,0,0,0,0,0,3.533
Spring 2024,PCOL,6345,1,12983,Drug Design and Discovery,Cuny,Gregory D,17,7,0,0,0,0,0,3.626
Spring 2024,BIOE,8699,4,12986,Doctoral Dissertation,Al-Ubaidi,Muayyad,1,0,0,0,0,0,0,4.0
Spring 2024,CHEM,8998,22,12989,Doctoral Research,Xu,Shoujun,0,0,0,0,0,3,0,
Spring 2024,NAVY,1302,1,12990,Seapower and Maritime Affairs,Konoza,Emily M,6,0,0,0,0,0,0,3.835
Spring 2024,NAVY,3301,1,12991,Navigation,Davis,Danyelle,1,2,1,0,0,0,0,2.67
Spring 2024,NAVY,4301,1,12992,Naval Weapons- Ship Systems II,Konoza,Emily M,2,0,0,0,0,0,0,3.67
Spring 2024,NAVY,4302,1,12993,Leadership and Ethics,Konoza,Emily M,3,0,0,0,0,0,0,4.0
Spring 2024,CHEM,8998,23,12996,Doctoral Research,Chiang,Naihao,0,0,0,0,0,1,0,
Spring 2024,MATH,8698,3,12999,Doctoral Research,Timofeyev,Ilya,0,0,0,0,0,5,0,
Spring 2024,SPAN,2308,4,13001,Span for Heritage Learners II,Zubiate,Maria Laura,17,9,2,1,0,0,0,3.369
Spring 2024,ENGL,1301,16,13014,First Year Writing I,Campese,Kathleen Ann,15,5,0,0,4,0,1,3.015
Spring 2024,BIOE,8598,14,13028,Doctoral Research,Larin,Kirill,0,0,0,0,0,9,1,
Spring 2024,MECE,6364,1,13030,Phase Transform in Materials,Selvamanickam,Venkat,3,8,0,0,0,0,1,3.153
Spring 2024,ENGL,1301,17,13032,First Year Writing I,Campese,Kathleen Ann,18,5,1,0,0,0,1,3.736
Spring 2024,ENGL,1302,32,13033,First Year Writing II,Nee,Kelan,9,4,1,0,2,0,2,3.084
Spring 2024,PHCA,8398,7,13034,Doctoral Dissertation Research,Thornton,James D,1,0,0,0,0,0,0,4.0
Spring 2024,ENGL,1301,18,13035,First Year Writing I,Pogue,Donovan A,11,0,2,2,3,0,5,2.759
Spring 2024,ENGI,2304,5,13036,Technical Communications,Contos,Ashlie Meghan,17,5,1,0,1,0,1,3.418
Spring 2024,CHEE,8298,15,13038,Doctoral Research,Robertson,Megan L,0,0,0,0,0,3,0,
Spring 2024,MATH,8398,19,13039,Doctoral Research,Mang,Andreas,0,0,0,0,0,1,0,
Spring 2024,PHYS,1101,19,13041,College Physics I (lab),Wood,Lowell T,2,11,4,1,1,0,3,2.632
Spring 2024,GEOL,3145,1,13042,Strctrl Geology Lab,Murphy,Michael,6,7,0,0,1,0,0,3.191
Spring 2024,CHEM,1111,27,13044,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,15,0,0,0,0,1,3.332
Spring 2024,CHEM,1111,28,13045,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,9,3,0,1,0,0,2.941
Spring 2024,CHEE,8298,18,13046,Doctoral Research,Willson,Richard,0,0,0,0,0,2,0,
Spring 2024,FINA,6398,2,13047,Research,Bean,Gregory S,5,0,0,0,0,0,0,4.0
Spring 2024,MATH,8698,5,13048,Doctoral Research,Quaini,Annalisa,0,0,0,0,0,1,0,
Spring 2024,ENGL,1301,19,13050,First Year Writing I,Williams,Adele E,13,6,4,0,0,0,2,3.363
Spring 2024,BIOE,8398,14,13051,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,1,0,
Spring 2024,BIOE,8398,15,13052,Doctoral Research,Larin,Kirill,0,0,0,0,0,8,0,
Spring 2024,ENGI,2304,6,13054,Technical Communications,Estrada,Carl,5,9,4,1,2,0,4,2.698
Spring 2024,ENGL,1302,35,13056,First Year Writing II,Kozma,Andrew,12,9,2,0,0,0,2,3.406
Spring 2024,MATH,8698,9,13062,Doctoral Research,Ott,William R,0,0,0,0,0,2,0,
Spring 2024,MATH,1314,9,13065,College Algebra,Caglar,Atife,8,10,8,7,19,0,15,1.635
Spring 2024,MATH,1324,11,13066,Finite Math with Applications,Sosa,Moses,24,32,10,30,62,0,32,1.519
Spring 2024,MATH,1342,8,13067,Elementary Statistical Methods,Wang,Wenshuang,38,50,40,30,12,0,12,2.424
Spring 2024,MATH,2312,9,13068,Precalculus,Almus,Melahat,28,8,26,8,14,0,16,2.278
Spring 2024,MATH,4364,1,13069,Intro to Numerical Analysis,Pan,Tsorng-Whay,29,21,8,0,1,0,0,3.232
Spring 2024,ECON,2301,2,13070,Principles of Macroeconomics,Maden,Bitaran Jang,53,133,111,39,15,0,18,2.487
Spring 2024,GEOL,1102,3,13072,Intro to Climate Change Lab,Wang,Yuxuan,16,7,1,0,0,0,0,3.584
Spring 2024,ARCH,1501,13,13074,Arc/Int Arc Design Studio II,Olwi,Asmaa,6,3,0,0,1,0,3,3.3
Spring 2024,ARCH,2501,11,13076,Architecture Design Studio IV,Lee,Seo Hee,3,7,3,0,0,0,2,3.025
Spring 2024,PSYC,2330,4,13078,Biological Psychology,Rech,Megan Elizabeth,46,17,8,3,1,0,4,3.312
Spring 2024,GEOL,1303,8,13079,Physical Geology,Lytwyn,Jennifer N,48,80,52,9,18,0,24,2.622
Spring 2024,PSYC,7393,1,13080,Field Practicum in Psychology,Woods,Steven Paul,0,0,0,0,0,31,0,
Spring 2024,ARCH,6A23,1,13081,Construction Technology 2,Thaddeus,David J,5,4,0,1,0,0,0,3.234
Spring 2024,ARCH,6A21,1,13082,Environmental Technology 2,Kyropoulou,Amygdalia,6,4,0,0,0,0,0,3.633
Spring 2024,ARCH,6A51,1,13083,Construction Technology 4,Thaddeus,David J,11,17,0,2,0,0,0,3.222
Spring 2024,ARCH,6A49,1,13084,Environmental Technology 4,Kyropoulou,Amygdalia,23,6,0,0,0,0,0,3.713
Spring 2024,GEOL,1340,2,13085,Earth Systems,Lytwyn,Jennifer N,77,85,41,8,4,0,10,3.03
Spring 2024,BIOL,2102,19,13087,Anatomy & Physiology II (lab),Gill,Tejendra,7,16,0,1,0,0,0,3.291
Spring 2024,BIOL,2102,20,13088,Anatomy & Physiology II (lab),Gill,Tejendra,7,14,2,1,0,0,0,3.166
Spring 2024,CHEM,1311,1,13089,Fundamentals of Chemistry,Guloy,Arnold M,11,32,74,18,22,0,41,1.966
Spring 2024,PHYS,4340,1,13090,Research Methods,Ekeoba,Jacqueline Njideka,5,0,0,0,0,0,0,4.0
Spring 2024,SPAN,2610,1,13092,Intensive Intermediate Spanish,Said,Erika,0,11,4,1,3,0,0,2.263
Spring 2024,SPAN,2610,4,13093,Intensive Intermediate Spanish,Monarrez Martinez,Sendy Patricia,2,11,3,0,2,0,1,2.629
Spring 2024,INDS,7301,1,13095,Design Thesis II,Morshedzadeh,Elham,2,0,0,0,0,0,0,4.0
Spring 2024,SOC,4394,1,13097,Internship in Sociology,Karner,Tracy Xavia,5,2,0,0,0,0,1,3.62
Spring 2024,MATH,1314,3,13098,College Algebra,Campos,Marco,19,20,36,16,35,0,19,1.738
Spring 2024,COMM,1307,1,13100,Media and Society,Lyn,Robyn,30,4,2,0,2,0,5,3.562
Spring 2024,ELCS,6334,1,13101,Assessment & Eval in Higher Ed,Hernandez,Belkis Pamela,5,0,0,0,0,0,0,4.0
Spring 2024,PSYC,2320,3,13102,Abnormal Psychology,Ridgely,Natalie,33,30,9,1,5,0,1,3.039
Spring 2024,FINA,3332,3,13103,Prin of Financial Management,Lopez,John C,39,74,66,34,6,0,6,2.614
Spring 2024,COMM,3360,1,13104,Principles of Strategic Comm,Ashley,Laura B,91,20,8,0,2,0,0,3.625
Spring 2024,FINA,4330,3,13105,Corporate Finance,Allena,Rohit,11,8,2,1,0,0,0,3.348
Spring 2024,FINA,4356,1,13106,Insurance Operations,Hughes,James F,20,24,3,0,0,0,0,3.355
Spring 2024,GENB,6A50,2,13107,Business Communications,Pettiette,Michael R,8,1,0,0,0,0,1,3.632
Spring 2024,GENB,6A50,3,13108,Business Communications,Pettiette,Michael R,10,1,0,0,0,0,0,3.789
Spring 2024,PSYC,3350,3,13109,Intro to Cognitive Psychology,Racioppo,Keith,41,32,5,0,1,0,0,3.363
Spring 2024,BIOL,6374,1,13110,Cell Biology,Farmer,Lisa M,0,2,1,0,0,0,0,2.777
Spring 2024,MANA,4346,1,13111,Leadership Development,Evans,Klavdia Markelova,24,0,0,0,0,0,0,4.0
Spring 2024,MANA,7339,1,13112,Leadership Development,Witt,Lawrence A,35,0,0,0,0,0,0,3.991
Spring 2024,SCM,3301,4,13113,SCM Fundamentals,Miller,Bradley D,188,212,60,11,2,0,6,3.177
Spring 2024,COMM,4357,1,13114,Intercultural Communication,Liu,Wenlin,22,5,0,0,1,0,1,3.561
Spring 2024,COSC,4353,2,13115,Software Design,Singh,Raj Kumar,139,7,1,0,0,0,1,3.874
Spring 2024,MIS,3376,1,13116,Busn Appls Database Mgmt I,Dimoka,Angelika,14,13,5,0,1,0,1,3.092
Spring 2024,MIS,3376,2,13117,Busn Appls Database Mgmt I,Scamell,Richard W,18,19,12,4,1,0,4,2.932
Spring 2024,SCM,7390,1,13118,Global Supply Chain Strategy,Smith,Gordon D,0,2,1,0,0,0,0,2.887
Spring 2024,PHYS,1301,5,13119,College Physics I (lecture),McElhenny,Brian Patrick,31,55,59,12,13,0,43,2.397
Spring 2024,FINA,4342,1,13120,Financial Eval Corp Reports,Disch,Chad Alan,16,10,1,0,0,0,2,3.446
Spring 2024,FINA,4329,1,13121,Life Insurance and Annuities,Hong,James,18,31,1,0,0,0,0,3.287
Spring 2024,FINA,4343,1,13122,Credit Analysis,Lara,Alexander J,12,0,0,0,0,0,0,3.945
Spring 2024,HDFS,2314,1,13123,Human Dev and Interventions,Boykin,Jelisa Denae,99,26,10,9,10,0,6,3.262
Spring 2024,HDFS,3318,1,13124,Human Ecol of Adult Developmt,Schoger,Kimberly,35,3,0,1,0,0,0,3.795
Spring 2024,ENGL,1302,36,13126,First Year Writing II,Kozma,Andrew,14,4,3,0,0,0,4,3.492
Spring 2024,ELED,4315,1,13127,Mathematics in Elem School II,Burris,Justin T,20,2,1,0,0,0,0,3.826
Spring 2024,COMM,2320,1,13130,Fundamentals Media Production,Crowe,Craig Warren,70,10,2,0,0,0,0,3.765
Spring 2024,ENGI,1331,3,13135,Computing for Engineers,Landon,Alexandra Maley,26,4,2,0,0,0,1,3.698
Spring 2024,COMD,3371,1,13137,Speech Devel & Dis in Children,Cizek,Laura S,5,12,3,0,0,0,0,2.985
Spring 2024,HDFS,2314,6,13142,Human Dev and Interventions,Dunsmore,Julie C,20,12,4,3,3,0,3,2.969
Spring 2024,PETR,1111,1,13144,Intro to Petroleum Engineering,Hathon,Lori A,2,5,2,1,0,0,0,2.8
Spring 2024,WGSS,2350,1,13145,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,26,3,1,0,0,0,0,3.833
Spring 2024,WGSS,2350,3,13146,Intro To Women's Studies,Ford-McCartney,Devan Shontrell,30,0,1,1,0,0,1,3.854
Spring 2024,WGSS,2350,5,13147,Intro To Women's Studies,Martinez,Itzel Areli,23,5,0,1,1,0,0,3.633
Spring 2024,WGSS,2350,6,13148,Intro To Women's Studies,Slatton,Brittany Chevon,24,1,2,2,0,0,1,3.609
Spring 2024,PSYC,2319,2,13149,Intro to Social Psychology,Fetterman,Adam Kent,18,16,10,0,0,0,1,3.264
Spring 2024,LAW,5227,1,13150,Procedure of Patent Litigation,Barcelo,Bryce,3,4,0,0,0,0,0,3.429
Spring 2024,LAW,5271,1,13151,Advanced Negotiation,Daic,Megan Ashley,2,4,0,0,0,3,0,3.388
Spring 2024,LAW,5421,2,13152,Business Organizations,Ragazzo,Robert A,12,21,0,0,0,0,0,3.384
Spring 2024,LAW,5218,1,13157,Human Trafficking Law,Zack,Sherri Lynn,11,5,0,0,0,0,0,3.419
Spring 2024,ACCT,2302,7,13161,Prin of Managerial Accounting,Newman,Michael Ray,20,5,0,0,0,0,0,3.826
Spring 2024,POLS,3376,1,13162,Black Political Thought,LeVeaux,Christine,15,5,3,0,0,0,2,3.493
Spring 2024,COMM,4303,4,13163,Communication Law and Ethics,Payne,Latosha Lewis Terrell,68,27,2,0,0,0,2,3.663
Spring 2024,ACCT,7372,1,13164,Multijurisdictional Taxation,Evetts,Nancy Zalmanek,23,4,1,0,0,0,0,3.798
Spring 2024,HIST,1302,52,13165,The U.S. Since 1877,Modaff,Abigail,21,2,0,0,0,0,1,3.899
Spring 2024,SOCW,8425,1,13167,Statistics & Data Analysis II,Torres,Isabel,7,0,0,0,0,0,0,4.0
Spring 2024,GHL,3361,1,13168,Hospitality Marketing,Park,Yunna,17,2,1,0,0,0,0,3.784
Spring 2024,GHL,3348,1,13169,Principles of Hosp Revenue Mgt,Cheatham,Cathy A,43,14,4,1,0,0,0,3.65
Spring 2024,GHL,6101,1,13170,Colloquium,Back,KiJoon,18,1,0,0,1,0,0,3.75
Spring 2024,GHL,8304,1,13171,Qualitative Design in Hosp Adm,Madera,Juan Manuel,4,0,0,0,0,0,0,3.918
Spring 2024,GHL,3348,2,13172,Principles of Hosp Revenue Mgt,Kazemi Zarkouei,Mohammad Sadegh,3,9,6,1,2,0,8,2.523
Spring 2024,BIOE,3340,1,13173,Quantitative Physiology,Roh,Jinsook,6,8,9,1,0,0,0,2.847
Spring 2024,PSYC,7305,1,13174,Structural Equations,Mehta,Paras D,4,2,0,0,0,0,0,3.612
Spring 2024,MAS,3343,1,13176,Latino Psychology,Pino,Diana,8,15,9,4,2,0,1,2.544
Spring 2024,MECE,2334,1,13177,Thermodynamics,Love,Holley Carole,21,27,14,0,0,0,5,3.065
Spring 2024,PHYS,6321,1,13178,Electrodynamics,Koerner,Lisa Whitehead,13,9,0,0,0,0,1,3.591
Spring 2024,WGSS,2360,1,13180,Introduction to LGBT Studies,Pegoda,Andrew Joseph,7,5,12,1,1,0,4,2.514
Spring 2024,WGSS,6301,1,13181,Feminist Theory & Methodology,Gregory,Elizabeth,12,0,0,0,0,0,0,4.0
Spring 2024,ECON,2302,3,13182,Principles of Microeconomics,Patwardhan,Ashutosh Anant,11,13,5,0,1,0,0,3.21
Spring 2024,ENTR,7339,1,13186,Venture Fund,Rassin,Keith David,3,0,0,0,0,0,0,4.0
Spring 2024,WGSS,2350,7,13187,Intro To Women's Studies,Slatton,Brittany Chevon,22,5,0,0,0,0,2,3.79
Spring 2024,KIN,3301,1,13188,Design/Eval Phys Activity Prog,Betts,Charles Raphael,33,8,5,1,2,0,1,3.354
Spring 2024,PETR,3372,1,13189,Petroleum Production Operation,Wong,George K,2,4,1,0,0,0,0,3.049
Spring 2024,KIN,3306,3,13190,Physiology-Human Performance,Breslin,Whitney L,46,55,16,1,1,0,1,3.166
Spring 2024,PHYS,1102,14,13191,College Physics II (lab),Wood,Lowell T,4,13,4,1,0,0,0,2.744
Spring 2024,WGSS,3360,1,13192,Sexuality and Queer Theory,Harrell,Haylee C,3,0,0,0,0,0,1,3.89
Spring 2024,WGSS,2350,8,13193,Intro To Women's Studies,Ford-McCartney,Devan Shontrell,31,4,0,1,0,0,0,3.815
Spring 2024,WGSS,2350,4,13194,Intro To Women's Studies,Slatton,Brittany Chevon,26,0,2,0,2,0,0,3.6
Spring 2024,BIOE,3140,1,13195,Quantitative Physiology Lab,Roh,Jinsook,8,2,0,0,0,0,0,3.767
Spring 2024,MIS,7376,1,13196,Systems Analysis and Design,Johnson,Glynn L,16,9,1,0,0,0,2,3.577
Spring 2024,ACCT,4380,1,13197,Contro & Sec Intern Fin Inform,Brant Jr,Robert Edward,1,2,1,0,0,0,0,3.0
Spring 2024,CIVE,3434,3,13198,Fluid Mech and Hydraulic Engr,Momen,Mostafa,18,26,9,2,0,0,1,3.067
Spring 2024,CIVE,4311,1,13200,Prof Practice in Civil Engr,Herman,Reagan,4,7,3,0,0,0,0,3.166
Spring 2024,ATP,7196,1,13201,Clinical Experience VI,Gililland,Darrell Jon,15,0,0,0,0,0,0,4.0
Spring 2024,ATP,7321,1,13202,Behavioral Health in AT,Gililland,Darrell Jon,11,4,0,0,0,0,0,3.733
Spring 2024,ATP,7322,1,13203,Seminar in Athletic Training,Knoblauch,Mark Alan,15,0,0,0,0,0,0,4.0
Spring 2024,SPAN,2312,13,13204,Intermediate Spanish II,Gonzalez Torres,Leonardo Elian Maximiliano Ilovik,2,12,7,1,1,0,0,2.493
Spring 2024,SPAN,2312,14,13205,Intermediate Spanish II,Morales Utria,Yordanis,9,11,5,0,1,0,0,2.924
Spring 2024,ACCT,4331,3,13206,Federal Income Tax,Small,Randolph Christopher,19,8,0,0,0,0,0,3.704
Spring 2024,POLS,8999,14,13207,Doctoral Dissertation,Marcinek,Elizabeth Nicole Simas,0,0,0,0,0,2,0,
Spring 2024,PETR,4312,1,13209,Petroleum Capstone Project II,Zargar,Zeinab,3,8,0,0,0,0,0,3.513
Spring 2024,PETR,6312,1,13210,Well Log Eval of Petr Formatn,Hathon,Lori A,9,5,1,0,0,0,0,3.511
Spring 2024,SPAC,6203,1,13212,Spacecraft/Habitat Design,Toups,Larry David,22,0,0,0,0,0,1,4.0
Spring 2024,SPAC,6403,1,13213,Mission Planning and Analysis,Bannova,Olga,13,6,4,0,0,0,0,3.32
Spring 2024,SPAC,6405,1,13214,Advanced Design and Analysis,Bannova,Olga,1,0,0,0,0,0,0,3.67
Spring 2024,SPAC,7410,1,13215,Master's Project: Space Arch,Bell,Larry S,1,1,0,0,0,0,0,3.5
Spring 2024,CHEM,1111,2,13219,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,11,1,0,0,0,0,3.314
Spring 2024,CHEM,1111,8,13220,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,5,5,0,1,0,2,2.488
Spring 2024,MANA,4355,2,13223,Selection and Staffing,Bozeman,Dennis,10,7,3,0,0,0,2,3.416
Spring 2024,CHEM,1112,60,13224,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,10,1,2,0,0,1,2.983
Spring 2024,CHEM,1112,61,13225,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,1,0,0,0,1,3.158
Spring 2024,CHEM,1112,62,13226,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,14,0,0,0,0,3,3.208
Spring 2024,CHEM,1112,63,13227,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,8,5,0,0,0,2,3.0
Spring 2024,ARCH,5500,3,13228,Architecture Design Studio IX,Woodfill,Celeste Ponce,3,2,7,1,1,0,0,2.475
Spring 2024,CHEM,1111,24,13230,Fundamentals of Chm Lab,Zaitsev,Vladimir G,9,8,2,0,0,0,1,3.351
Spring 2024,CHEM,1111,25,13231,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,12,0,0,0,0,4,3.288
Spring 2024,CHEM,1111,26,13232,Fundamentals of Chm Lab,Zaitsev,Vladimir G,2,11,3,0,1,0,1,2.881
Spring 2024,CHEM,1111,29,13233,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,10,2,0,0,0,1,3.001
Spring 2024,CHEM,1111,30,13234,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,4,5,0,0,0,5,2.833
Spring 2024,CHEM,1111,31,13235,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,12,3,0,0,0,0,2.945
Spring 2024,CHEM,1111,32,13236,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,12,0,0,0,0,1,3.333
Spring 2024,CHEM,1111,33,13237,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,9,4,0,1,0,0,2.877
Spring 2024,CHEM,1111,34,13238,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,9,1,0,0,0,2,3.261
Spring 2024,CHEM,1111,37,13239,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,11,2,0,0,0,4,3.042
Spring 2024,PSYC,2307,1,13241,Psychology of Adolescence,Anderson,Jill Annette,21,27,7,3,1,0,1,3.04
Spring 2024,CHEM,8998,24,13244,Doctoral Research,Bao,Jiming,0,0,0,0,0,1,0,
Spring 2024,MARK,4379,1,13245,Personal Branding,Vandaveer,Amy L,45,20,0,0,0,0,0,3.657
Spring 2024,PHOP,6198,28,13246,Spec Prob-Physio Optics,Marsack,Jason,2,0,0,0,0,0,0,4.0
Spring 2024,MATH,8698,12,13251,Doctoral Research,Nicol,Matthew J,0,0,0,0,0,1,0,
Spring 2024,PHOP,6257,3,13252,Research Practicum B,Ostrin,Lisa,4,0,0,0,0,0,0,4.0
Spring 2024,PHOP,6198,29,13259,Spec Prob-Physio Optics,Ostrin,Lisa,2,0,0,0,0,0,0,4.0
Spring 2024,ENGL,2330,1,13261,Writing Discipline English,Coleman,Quintin,10,3,4,0,2,0,1,2.931
Spring 2024,COMD,7391,14,13264,Clinic in Speech Lang Disorder,Jacobson,Shannon,1,2,0,0,0,0,0,3.553
Spring 2024,COMD,7391,13,13265,Clinic in Speech Lang Disorder,Guerra,Teresa Evangelina,2,0,0,0,0,0,0,3.835
Spring 2024,PETR,7399,3,13271,Masters Thesis,Myers,Michael Tolbert,1,0,0,0,0,0,0,4.0
Spring 2024,BIOE,8398,16,13289,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,
Spring 2024,GHL,4343,2,13290,Financial Admin for Hosp.Ind.,Koh,Yoon,19,13,8,1,1,0,1,3.088
Spring 2024,OPTO,7494,1,13291,General Clinic IIIb,Herring,Ralph Jay,0,0,0,0,0,1,0,
Spring 2024,BIOE,8399,6,13296,Doctoral Dissertation,Larin,Kirill,1,0,0,0,0,0,0,4.0
Spring 2024,PCOL,7350,1,13298,Cellular Pharmacology I,Ruan,Ke-He,0,0,0,0,0,0,0,
Spring 2024,ENGL,7399,1,13299,Essay,Prufer,Kevin D,2,0,0,0,0,0,0,4.0
Spring 2024,CHEE,3334,1,13303,Stat/Num Tchqs for Chem Engrs,Zerze,Hasan,12,19,3,1,0,0,2,3.219
Spring 2024,CUIN,8699,10,13304,Doctoral Dissertation,Zhang,Jie,1,0,0,0,0,0,0,4.0
Spring 2024,POLS,8999,15,13313,Doctoral Dissertation,Tiede,Lydia B,0,0,0,0,0,2,0,
Spring 2024,MECE,3336,3,13314,Mechanics II,Chen,Xuemei,10,16,11,1,1,0,10,2.855
Spring 2024,CHEE,8399,16,13315,Doctoral Dissertation,Varadarajan,Navin,7,0,0,0,0,0,0,4.0
Spring 2024,CHEE,8398,16,13317,Doctoral Research,Varadarajan,Navin,0,0,0,0,0,2,0,
Spring 2024,PETR,8398,3,13319,Doctoral Research,Myers,Michael Tolbert,0,0,0,0,0,2,0,
Spring 2024,ACCT,5378,1,13325,Control & Security of Fin Info,Brant Jr,Robert Edward,1,0,0,0,0,0,0,4.0
Spring 2024,PEP,8999,1,13330,Doctoral Dissertation,Markofski,Melissa,1,0,0,0,0,0,0,4.0
Spring 2024,ANTH,7399,6,13332,Masters Thesis,Rasmussen,Susan J,0,0,0,0,0,1,0,
Spring 2024,MATH,8698,14,13336,Doctoral Research,Mang,Andreas,0,0,0,0,0,2,0,
Spring 2024,WGSS,4360,1,13338,Capstone Internship Course,Gregory,Elizabeth,2,0,0,0,0,0,0,4.0
Spring 2024,MANA,4396,2,13345,Management Internship,Carlin,Barbara A,0,0,0,0,0,2,0,
Spring 2024,ECON,3344,1,13346,History of Economic Doctrine,Saboury,Piruz,12,12,1,0,1,0,2,3.333
Spring 2024,MATH,2318,3,13347,Linear Algebra,Perepelitsa,Mikhail Antolyevic,23,26,15,2,1,0,12,3.005
Spring 2024,MATH,2131,1,13348,Linear Alg Labs w/MATLAB,Vu,An Thuy,23,6,4,0,1,0,3,3.461
Spring 2024,CUIN,8372,1,13349,Introduction to Qual Research,Qiu,Tairan,8,0,0,0,0,0,0,4.0
Spring 2024,BCHS,4306,1,13352,Nucleic Acids,Bawa-Khalfe,Tasneem,9,9,5,0,1,0,0,3.138
Spring 2024,BIOL,6240,1,13353,Molecular Genetics 1,Dauwalder,Brigitte,10,1,0,0,0,0,0,3.939
Spring 2024,BIOL,6241,1,13354,Molecular Genetics 2,McKeon,Frank D,11,0,0,0,0,0,0,4.0
Spring 2024,FINA,3332,6,13355,Prin of Financial Management,Suleymanov,Masim,93,61,40,17,4,0,4,3.033
Spring 2024,MIS,3370,3,13356,Info Systems Development Tools,Cooper,Randolph B,6,10,14,6,7,0,14,2.047
Spring 2024,BIOL,2121,11,13357,Microbiol for Science Maj(lab),Knapp,Richard D,9,9,3,0,1,0,1,3.076
Spring 2024,PSYC,2316,4,13358,Psychology of Personality,Inman,Tonya N,40,18,7,0,1,0,8,3.46
