TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Summer 2024,SPEC,4353,1,11873,Assistive Technology,Goodrich,Elizabeth A,4,10,1,0,0,0,1,3.112
Summer 2024,SPEC,6353,1,11874,Technology in Special Pops,Goodrich,Elizabeth A,3,1,0,0,0,0,0,3.585
Summer 2024,SPEC,7391,1,11875,Collab Consulting & Coaching,Carp,Charlotte Lynn,23,0,0,0,0,0,0,3.914
Summer 2024,MIS,4374,1,11876,Info Technology Project Mgmt,Campbell,Phillip James,26,13,2,0,1,0,0,3.445
Summer 2024,SPEC,7341,1,11878,Assessment of Learning Diff,Hassett,Kristen Spring,10,0,0,0,0,0,0,4.0
Summer 2024,SPEC,8360,1,11879,Instruct Probs in Special Pop,Rigby-Wills,Hope,8,0,0,0,0,0,0,4.0
Summer 2024,MATH,5341,1,11882,Mathematical Modeling,He,Jiwen,19,0,0,0,0,0,0,4.0
Summer 2024,ECON,6693,2,11883,Master's Research Project,Shpak,Solomiya,3,1,0,0,0,0,0,3.833
Summer 2024,CNST,3155,1,11886,Const Materials & Testing,Meyer,Joseph Ray,18,8,1,0,0,0,0,3.642
Summer 2024,CNST,3331,1,11887,Constructn Plan and Scheduling,Lyon,Eva Yaneth,7,20,3,0,0,0,0,3.144
Summer 2024,CNST,3355,1,11888,Strength of Construction Mtrls,Hossain,Sk Amjad,13,7,1,0,0,0,0,3.571
Summer 2024,SOCW,7320,1,11889,Empowerment,Rabo,Amber L,13,1,0,0,0,0,0,3.929
Summer 2024,CNST,4302,1,11890,Construction Law and Ethics,Ducran,Denis George,5,12,4,1,2,0,0,2.722
Summer 2024,HDFS,3300,1,11891,Educational Psychology,Conston,Toya,45,4,1,0,0,0,0,3.827
Summer 2024,PSYC,4344,3,11892,Cultural Psychology,Jewell,Rebecca D,28,8,4,1,3,0,3,3.355
Summer 2024,ELCS,8355,1,11893,Policy Pol & Gov of Education,Snodgrass Rangel,Virginia Walker,4,0,0,0,0,0,0,4.0
Summer 2024,EDRS,8382,1,11894,Statistical Analyses in Eductn,Pettersson Cobb,Jennifer,10,5,0,0,0,0,1,3.711
Summer 2024,NUTR,4346,1,11895,Research in Nutrition,Haubrick,Kevin,39,13,4,0,0,0,0,3.578
Summer 2024,PHLS,6310,2,11896,Intro To Educ Research,Lee,Jungeun,13,1,1,0,0,0,0,3.8
Summer 2024,MARK,7376,1,11897,Brand Management,Koch,Steven F,33,0,0,0,0,0,0,4.0
Summer 2024,MANA,7351,1,11898,Mgt of  Global Organizations,Keller,Robert T,13,3,0,0,0,0,0,3.627
Summer 2024,HRD,6358,30,11900,Global Human Resource Devel,Waight,Consuelo L,9,0,0,0,0,0,0,4.0
Summer 2024,WCL,3366,2,11902,Latin American and Latino Film,Centeno,Daniel,15,11,3,0,0,0,1,3.346
Summer 2024,NUTR,6301,1,11904,Clinic Aspects of Nutr Support,Ferrell,Carla Denise,16,3,0,0,0,0,0,3.755
Summer 2024,SOCW,7373,1,11907,Human Sexuality & Sw,Gracely,Jill Marie,24,0,0,0,0,0,0,4.0
Summer 2024,LAW,6217,1,11910,Negotia & Creative Prblm Slvng,Block,Nathan Matthew,4,8,1,0,0,1,0,3.307
Summer 2024,LAW,5199,10,11911,Special Problems,Vetter,Greg R,0,0,0,0,0,1,0,
Summer 2024,LAW,5199,13,11913,Special Problems,Vetter,Greg R,0,0,0,0,0,2,0,
Summer 2024,LAW,5299,17,11916,Special Problems,Vetter,Greg R,0,0,0,0,0,1,0,
Summer 2024,ACCT,5331,2,11917,Federal Income Tax,Fernandez,Ramon,1,2,2,0,0,0,0,2.932
Summer 2024,GOVT,2306,2,11918,US and Texas Const/Politics,Cole,Jeffrey Bryan,34,20,10,1,3,0,2,3.172
Summer 2024,GOVT,2305,3,11919,"US Govt: Congress,Pres & Crts",Abbott Jr,Kenneth Wayne,26,27,15,0,1,0,9,3.044
Summer 2024,COMM,1302,1,11922,Intro To Comm Theory,Lee,Jaesub,3,5,3,1,0,0,1,2.668
Summer 2024,COMM,3360,1,11923,Principles of Strategic Comm,Choi,Ho Joon,13,4,1,0,0,0,0,3.648
Summer 2024,COMM,4355,1,11924,Organizational Comm,Liu,Wenlin,21,6,1,0,1,0,1,3.575
Summer 2024,PSYC,2319,3,11925,Intro to Social Psychology,Browne,Lindsay J,5,9,1,0,2,0,1,2.882
Summer 2024,DANC,2303,2,11926,Introduction to Dance,Bobet,Jacqueline A,28,10,6,2,4,0,2,3.08
Summer 2024,NURS,4220,1,11927,Clinical Decision Making,Obey,Faye B,4,13,0,0,0,0,0,3.235
Summer 2024,SPAN,3375,2,11928,US Hispanic Culture & Civiliza,Cuesta,Mabel,23,3,2,1,0,0,4,3.644
Summer 2024,CNST,4341,20,11929,Project Controls,Bouhou,Nour-El Imane,17,19,4,0,0,0,0,3.342
Summer 2024,SPAN,3308,1,11930,Written Com-Hisp Herit Learner,Leon,Maredil Josefina,22,6,0,0,0,0,0,3.703
Summer 2024,NUTR,6311,1,11931,Capstone I,Haubrick,Kevin,13,9,0,0,0,0,0,3.636
Summer 2024,WGSS,3322,1,11932,Intersectionalities,De Los Reyes Heredia,Jose Guillermo,25,1,0,1,1,0,2,3.703
Summer 2024,WGSS,2360,2,11933,Introduction to LGBT Studies,Stone,Lauren Michelle,9,6,3,0,1,0,1,3.193
Summer 2024,CIS,2334,20,11937,Information Systems Applicatns,Lendasse,Amaury,20,4,2,0,0,0,0,3.629
Summer 2024,IRW,1300,1,11938,Integrated Reading and Writing,Ebersole,John Ira,0,0,0,0,0,10,0,
Summer 2024,IRW,1300,2,11939,Integrated Reading and Writing,Ebersole,John Ira,0,0,0,0,0,1,0,
Summer 2024,DIGM,4396,30,11940,Internship in Digital Media,Liao,Tony Chung-Li,8,2,0,0,0,0,0,3.833
Summer 2024,MATH,6315,5,11941,Masters Tutorial,Morgan,Jeffrey,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6257,5,11958,Research Practicum B,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,4.0
Summer 2024,CUIN,8310,1,11960,Laboratory of Practice,Hutchison,Laveria F,6,0,0,0,0,0,0,4.0
Summer 2024,FINA,7361,1,11961,Risk Management,Hogan,Kenneth David,2,0,0,0,0,0,0,4.0
Summer 2024,PHAR,5683,3,11974,Cardiology,Wang,Elisabeth,2,0,0,0,0,0,0,4.0
Summer 2024,EDUC,2301,1,11979,Intro to Special Populations,Hassett,Kristen Spring,36,4,1,0,1,0,1,3.77
Summer 2024,EDUC,2301,2,11980,Intro to Special Populations,Carp,Charlotte Lynn,13,3,1,0,0,0,0,3.686
Summer 2024,SPEC,4367,1,11981,"Strategies for Collab, Coachin",Carp,Charlotte Lynn,19,6,2,0,0,0,0,3.544
Summer 2024,ACCT,5332,1,11996,Taxation of Business Entities,Mangano,Clifford A,3,0,0,0,0,0,0,3.78
Summer 2024,PHYS,1101,4,12002,College Physics I (lab),Wood,Lowell T,3,4,5,2,0,0,1,2.689
Summer 2024,PHYS,1102,4,12003,College Physics II (lab),Wood,Lowell T,2,10,4,0,0,0,1,2.813
Summer 2024,CUIN,8398,1,12006,Independent Study,Zhang,Jie,2,0,0,0,0,0,0,4.0
Summer 2024,PSYC,6352,4,12008,Directed Rsch in I/O Psyc,Ng,Vincent,3,0,0,0,0,0,0,4.0
Summer 2024,PSYC,2317,4,12030,Intro to Psychology Statistics,Penheiro,Romeo Alex,22,17,4,3,0,0,4,3.268
Summer 2024,ELCS,6310,1,12038,Strategic Engagement,Alex,Rachel Walker,20,1,5,0,0,0,1,3.577
Summer 2024,POLS,8399,16,12039,Doctoral Dissertation,Chatagnier,John Tyson,0,0,0,0,0,1,0,
Summer 2024,COMM,2311,5,12042,Writing for Print and Digital,Radcliffe Andre,Jennifer,20,1,1,1,0,0,0,3.682
Summer 2024,COMM,2356,1,12044,Business & Professional Comm,Uhrick,Jan,33,8,2,1,2,0,0,3.486
Summer 2024,PSYC,2305,1,12047,Intro to Methods in Psychology,Myers,Annika Mariah,20,12,1,0,2,0,0,3.296
Summer 2024,PSYC,2330,2,12049,Biological Psychology,Lopez,Mariana Selene,23,14,2,0,0,0,0,3.454
Summer 2024,PSYC,2320,3,12050,Abnormal Psychology,Kim,Jinu,16,4,5,5,0,0,0,2.945
Summer 2024,SPEC,6327,1,12051,Measurement Eval Research,Cole,Jana Belinda,25,0,0,0,0,0,0,4.0
Summer 2024,ELCS,8371,1,12052,Legal Issues Sch District Levl,Goree,Tonya,1,1,0,0,0,0,0,3.665
Summer 2024,CUIN,7375,1,12053,Capstone for Literacy Educ,Hale,Margaret Ann,3,0,0,0,0,0,0,4.0
Summer 2024,PSYC,2305,9,12054,Intro to Methods in Psychology,Hernandez Ortiz,Jessica G,21,16,1,0,2,0,0,3.441
Summer 2024,PSYC,2305,11,12056,Intro to Methods in Psychology,Liu,Tingshu,23,12,1,0,2,0,2,3.421
Summer 2024,PSYC,2319,2,12058,Intro to Social Psychology,Ravey,Eriksen,13,7,3,1,0,0,0,3.32
Summer 2024,KIN,4315,1,12059,Motor Learning and Control,Layne,Charles S,10,37,10,0,1,0,0,2.931
Summer 2024,KIN,4370,1,12060,Exercise Testing,Breslin,Whitney L,0,16,11,0,0,0,0,2.58
Summer 2024,POLC,6391,1,12066,Public Policy Internship,Koelling,Peter,4,0,0,0,0,0,1,3.918
Summer 2024,MANA,4338,1,12067,Performance Management Systems,Bozeman,Dennis,33,16,8,2,0,0,0,3.412
Summer 2024,MANA,4348,1,12068,Global Leadership,Tabesh,Pooya,22,8,1,0,0,0,2,3.635
Summer 2024,CIS,2348,20,12071,Info Systems Appl Development,Ratner,Edward,13,8,11,0,4,0,3,2.676
Summer 2024,CIS,3347,20,12072,IS Infrastructure & Networking,Banerjee,Tania,24,3,0,0,0,0,1,3.889
Summer 2024,COSC,3380,201,12073,Database Systems,Hilford,Victoria,43,33,15,0,1,0,1,3.236
Summer 2024,COSC,4353,101,12074,Software Design,Singh,Raj Kumar,26,20,0,0,0,0,2,3.479
Summer 2024,COSC,6353,101,12075,Software Design,Singh,Raj Kumar,7,0,1,0,0,0,0,3.626
Summer 2024,ACCT,3377,1,12076,Cost Accounting,Serrato,Darlene Marie  Bohac,13,12,4,0,1,0,4,3.2
Summer 2024,CHEM,2323,1,12077,Organic Chemistry I,Young,Crystal Ann,3,7,26,11,9,0,27,1.596
Summer 2024,HDCS,1300,3,12079,Human Ecosystems & Tech Change,Mudd,Blake Stevens,22,2,1,1,0,0,1,3.68
Summer 2024,HRD,6303,30,12081,Assessment & Evaluation in Hrd,Alston,Carmen M,8,0,0,0,0,0,0,3.876
Summer 2024,MATH,6386,1,12082,Big Data Analytics,Shastri,Dvijesh J,18,6,0,0,0,0,0,3.64
Summer 2024,CNST,4315,1,12083,Steel Construction,Chang,Chi Chung,16,13,0,0,0,0,0,3.518
Summer 2024,FINA,4328,1,12084,Principles of Personal Finance,Coleman,Alfred G,11,7,1,0,1,0,0,3.334
Summer 2024,TLIM,3345,30,12085,Human Resources in Technology,Mehring,Brian George,18,7,3,0,0,0,0,3.465
Summer 2024,TLIM,3355,20,12086,Project Management Principles,Moore,George P,11,5,0,0,0,0,0,3.667
Summer 2024,TLIM,3363,23,12087,Technical Communications,Tangeman,Anthony C,11,6,1,0,4,0,0,2.834
Summer 2024,TLIM,3363,20,12088,Technical Communications,Piercy,Penelope Junker,14,5,2,1,0,0,1,3.395
Summer 2024,TLIM,3363,21,12089,Technical Communications,Peterson,Kathryn Marie,18,1,0,0,0,0,0,3.861
Summer 2024,TLIM,3363,34,12090,Technical Communications,Tangeman,Anthony C,14,10,5,0,0,0,0,3.39
Summer 2024,TLIM,3363,22,12091,Technical Communications,Piercy,Penelope Junker,12,8,1,1,0,0,0,3.409
Summer 2024,TLIM,4341,20,12093,Production & Service Operation,Chance,Michael Dean,12,10,4,0,1,0,0,3.173
Summer 2024,TLIM,4341,30,12094,Production & Service Operation,O'Kelley,Donna K,17,5,0,0,0,0,1,3.653
Summer 2024,TLIM,4342,21,12095,Quality Improvement Methods,Chance,Michael Dean,16,10,3,3,0,0,0,3.188
Summer 2024,TLIM,4342,30,12096,Quality Improvement Methods,O'Kelley,Donna K,12,19,3,1,2,0,0,2.991
Summer 2024,TLIM,4371,20,12097,Leading Change in the Wrkplace,Evans,Gerald S,13,2,0,0,0,0,0,3.713
Summer 2024,TLIM,4372,20,12098,Proposal and Project Writing,Thomas,Jamie M,7,2,1,0,0,0,1,3.6
Summer 2024,CHEM,1305,1,12099,Foundations of Chemistry,St Hill,Lydia Ruth,2,7,8,1,16,0,14,1.401
Summer 2024,BIOL,1308,1,12100,Biology for Non-Science Majors,Gifford,Jenifer,8,8,5,1,0,0,1,3.045
Summer 2024,PHAR,5206,1,12101,Pharmacy and Geriatrics,Fernandez,Julianna M,9,14,1,0,0,0,0,3.333
Summer 2024,PHAR,5207,1,12102,Herbal Medicine,Ruan,Ke-He,8,0,0,0,0,0,0,4.0
Summer 2024,PHAR,5217,1,12103,Pediatric Therapeutics,Martinez,Brigetta,40,4,0,0,0,0,0,3.909
Summer 2024,PHAR,5457,1,12104,Institutional IPPE,Hatfield,Catherine L,82,25,0,0,0,0,0,3.766
Summer 2024,FINA,7374,1,12105,Midstream Energy Finance,Braziel,David Russell,25,2,0,0,1,0,0,3.727
Summer 2024,NUTR,6312,1,12110,Capstone II,Haubrick,Kevin,1,0,0,0,0,0,0,4.0
Summer 2024,MUED,2342,1,12111,Music for Children,Chapa,Julissa Y,12,2,0,0,0,0,0,3.881
Summer 2024,KIN,4302,1,12113,Fitness and Human Sexuality,Alastuey,Lisa L,16,13,5,1,0,0,1,3.182
Summer 2024,FINA,7377,1,12114,Electric Power Markets,Gasca,Amparo Amy,19,0,0,0,0,0,0,3.913
Summer 2024,FINA,4330,1,12115,Corporate Finance,Suleymanov,Masim,20,21,8,0,1,0,1,3.187
Summer 2024,COSC,8398,101,12117,Doctoral Research,Alipour,Mohammad Amin,0,0,0,0,0,2,0,
Summer 2024,COSC,8398,103,12119,Doctoral Research,Cheng,Albert M K,0,0,0,0,0,2,0,
Summer 2024,COSC,8398,107,12123,Doctoral Research,Eick,Christoph F,0,0,0,0,0,1,0,
Summer 2024,COSC,8398,124,12138,Doctoral Research,Shah,Shishir,0,0,0,0,0,1,0,
Summer 2024,COSC,8398,128,12142,Doctoral Research,Tsekos,Nikolaos V,0,0,0,0,0,1,0,
Summer 2024,PHIL,1301,1,12176,Intro To Philosophy,Weisberg,Joshua,3,8,6,2,2,0,0,2.271
Summer 2024,GEOL,3355,1,12179,Field Geology I,Robinson,Alexander C,3,6,1,0,0,0,0,3.332
Summer 2024,GEOL,3360,1,12180,Field Geology II,Weber,John,5,3,0,0,0,0,0,3.625
Summer 2024,COSC,4377,301,12181,Intro To Computer Networks,Long,Kevin B,47,45,16,0,2,0,2,3.227
Summer 2024,COSC,3337,201,12182,Data Science I,Rizk,Nouhad J,15,11,16,2,4,0,4,2.611
Summer 2024,COMM,3370,1,12183,History of Cinema,Houk,Keith R,35,0,1,0,0,0,1,3.889
Summer 2024,ENGL,2305,1,12184,Intro To Fiction,Bose,Godhuly,19,2,0,0,0,0,2,3.858
Summer 2024,COSC,3340,101,12186,Intro. to Automata and Comp.,Singh,Raj Kumar,78,29,4,0,1,0,0,3.578
Summer 2024,ENGI,1331,3,12187,Computing for Engineers,Burleson,Daniel W,19,13,3,1,0,0,1,3.38
Summer 2024,ENGI,2304,7,12188,Technical Communications,Wilson,Chad A,17,2,3,1,1,0,1,3.238
Summer 2024,ENGI,2304,8,12189,Technical Communications,O'Bryan,Ann Patricia,13,4,0,0,0,0,0,3.687
Summer 2024,MECE,3336,1,12190,Mechanics II,Hammami,Farah,15,16,4,1,2,0,1,3.088
Summer 2024,MECE,3363,1,12191,Intro To Fluid Mechanics,Yang,Wenhua,9,7,2,0,0,0,0,3.407
Summer 2024,BIOL,6355,1,12194,Introduction to Health Systems,Valier,Helen K,32,0,0,0,0,0,0,3.948
Summer 2024,HIST,1301,1,12195,The U.S. to 1877,Clavin,Matthew J,6,12,4,3,5,0,0,2.345
Summer 2024,ECON,3320,1,12197,Intro to Econ Data Analysis,Troncoso,Pablo A,10,9,10,1,0,0,2,2.955
Summer 2024,OPTO,6115,2,12198,Clinical Integration,Gostovic,Anita Ticak,23,0,0,0,0,0,0,4.0
Summer 2024,BIOE,4303,1,12199,Biomaterials,Abidian,Mohammad Reza,2,0,0,0,0,0,1,4.0
Summer 2024,BIOE,6303,1,12200,Biomaterials,Abidian,Mohammad Reza,11,0,0,0,0,0,0,3.94
Summer 2024,WGSS,2350,1,12202,Intro To Women's Studies,Ford-McCartney,Devan Shontrell,27,1,1,1,0,0,0,3.778
Summer 2024,WGSS,2360,1,12203,Introduction to LGBT Studies,Boffone,Trevor James,23,3,1,0,1,0,1,3.69
Summer 2024,WGSS,3321,1,12204,Gender in Transnational Persp,Chatterjee,Shraddha,1,2,1,1,0,0,0,2.666
Summer 2024,NUTR,2332,2,12205,Intro To Human Nutrition,Svendsen-Sanchez,Ann Carol,39,17,4,1,0,0,1,3.492
Summer 2024,NUTR,2332,3,12206,Intro To Human Nutrition,Alastuey,Lisa L,23,23,7,5,2,0,2,2.967
Summer 2024,PSYC,6393,3,12209,Clinical Research Practicum,Cirino,Paul,0,0,0,0,0,1,0,
Summer 2024,PHOP,6257,6,12212,Research Practicum B,Harrison,Wendy W,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6257,8,12214,Research Practicum B,Ostrin,Lisa,6,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6257,9,12215,Research Practicum B,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,4.0
Summer 2024,CHEM,8698,35,12216,Doctoral Research,Chiang,Naihao,0,0,0,0,0,1,0,
Summer 2024,PHOP,6257,10,12217,Research Practicum B,Berntsen,David A,1,0,0,0,0,0,0,4.0
Summer 2024,CHEM,6698,28,12222,Special Problems,Yang,Ding-Shyue,0,0,0,0,0,3,0,
Summer 2024,CHEM,6698,29,12223,Special Problems,Lubchenko,Vassiliy,0,0,0,0,0,1,0,
Summer 2024,ATP,6303,1,12225,Gen Med/Pharm 1 -System & Eval,Knoblauch,Mark Alan,11,3,0,0,0,0,0,3.786
Summer 2024,ENGL,1302,11,12229,First Year Writing II,Salome,Melanie Rebecca,6,12,1,0,1,0,2,3.084
Summer 2024,ENGL,1302,12,12230,First Year Writing II,Downey,Carlton M,20,0,0,0,1,0,3,3.794
Summer 2024,ENGL,1302,13,12231,First Year Writing II,Downey,Carlton M,10,1,2,0,1,0,1,3.357
Summer 2024,ENGL,2315,1,12234,Literature and Film,Pegoda,Andrew Joseph,4,4,8,0,0,0,6,2.771
Summer 2024,PHOP,8399,5,12239,Doctoral Dissertation,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,4.0
Summer 2024,FINA,3332,2,12241,Prin of Financial Management,Chisholm,Darla,20,12,6,0,1,0,3,3.189
Summer 2024,PHOP,8598,1,12244,Doctoral Research,Walker,Maria Kelly,1,0,0,0,0,0,0,4.0
Summer 2024,HIST,8699,6,12249,Doctoral Dissertation,Goldberg,Mark A,2,0,0,0,0,0,0,4.0
Summer 2024,PHOP,8598,4,12256,Doctoral Research,Ribelayga,Christophe Pierre,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,8598,5,12257,Doctoral Research,Coulson-Thomas,Vivien J,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,8298,1,12262,Doctoral Research,Harrison,Wendy W,1,0,0,0,0,0,0,4.0
Summer 2024,PHYS,1101,5,12264,College Physics I (lab),Wood,Lowell T,1,12,2,0,0,0,0,2.999
Summer 2024,SCM,4311,1,12268,Project Management,Wayhan,Victor Brian,54,65,16,2,1,0,3,3.22
Summer 2024,PHOP,6267,1,12269,Research Practicum A,Porter,Jason,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6467,1,12271,Research Practicuum A,Yoon,Geunyoung,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6567,3,12273,Research Practicum A,Yoon,Geunyoung,2,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6567,4,12274,Research Practicum A,Ribelayga,Christophe Pierre,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6567,7,12278,Research Practicum A,Ostrin,Lisa,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,6267,3,12281,Research Practicum A,Ribelayga,Christophe Pierre,1,0,0,0,0,0,0,4.0
Summer 2024,PHOP,8498,1,12282,Doctoral Research,Marsack,Jason,1,0,0,0,0,0,0,4.0
Summer 2024,PSYC,6365,2,12286,Dir Rsch in Dev Cog Beh Neuro,Bick,Johanna R,0,0,0,0,0,0,0,
Summer 2024,PHOP,6367,1,12293,Research Practicum A,Patel,Nimesh Bhikhu,1,0,0,0,0,0,0,4.0
Summer 2024,PSYC,6336,3,12294,Directed Rsch in Social Psyc,Knee,Clifford R,1,0,0,0,0,0,0,4.0
Summer 2024,COSC,8698,122,12297,Doctoral Research,Pavlidis,Ioannis T,0,0,0,0,0,3,0,
Summer 2024,COSC,8698,106,12299,Doctoral Research,Deng,Zhigang,0,0,0,0,0,4,0,
Summer 2024,HLT,3301,2,12300,Health Behavior Theories,Bennett,Kristin C,46,5,4,0,1,0,2,3.62
Summer 2024,COSC,8698,128,12302,Doctoral Research,Tsekos,Nikolaos V,0,0,0,0,0,2,0,
Summer 2024,HLT,3325,1,12304,Medical Terminology,Bloom,Joel A,93,3,1,0,0,0,1,3.921
Summer 2024,HLT,3325,2,12305,Medical Terminology,Bloom,Joel A,87,4,1,0,0,0,1,3.913
Summer 2024,HLT,3325,3,12306,Medical Terminology,Burk,Kelly Ann,94,2,0,0,0,0,1,3.948
Summer 2024,HLT,1353,2,12307,Personal Health,Rafique,Kiran Sajid,56,33,5,1,0,0,1,3.488
Summer 2024,SPAN,1501,3,12308,Elementary Spanish I,Borroto Lopez,Cecilia De La Caridad,3,8,2,1,0,0,1,2.881
Summer 2024,SPAN,2311,4,12310,Intermediate Spanish I,Miranda Moreno,Sujaila Abigail,4,6,9,0,0,0,2,2.633
Summer 2024,MATH,6308,1,12311,Advanced Linear Algebra I,Labate,Demetrio,3,0,0,0,0,0,0,4.0
Summer 2024,MATH,8698,15,12315,Doctoral Research,Bodmann,Bernhard G,0,0,0,0,0,1,0,
Summer 2024,MATH,8698,16,12316,Doctoral Research,Mang,Andreas,0,0,0,0,0,2,0,
Summer 2024,ENGL,8399,5,12320,Doctoral Dissertation,Butler,Paul G,0,0,0,0,0,1,0,
Summer 2024,MATH,8698,10,12322,Doctoral Research,Climenhaga,Vaughn,0,0,0,0,0,3,0,
Summer 2024,MATH,8698,12,12323,Doctoral Research,Nicol,Matthew J,0,0,0,0,0,1,0,
Summer 2024,COSC,8698,102,12326,Doctoral Research,Chen,Guoning,0,0,0,0,0,4,0,
Summer 2024,HDFS,2314,3,12328,Human Dev and Interventions,Schoger,Kimberly,42,7,0,0,1,0,0,3.734
Summer 2024,COSC,8698,127,12330,Doctoral Research,Subhlok,Jaspal,0,0,0,0,0,2,0,
Summer 2024,PHOP,6267,4,12333,Research Practicum A,Rump,Rachel,1,0,0,0,0,0,0,4.0
Summer 2024,COSC,8698,114,12335,Doctoral Research,Kakadiaris,Ioannis A,0,0,0,0,0,2,0,
Summer 2024,PEP,8399,2,12336,Doctoral Dissertation,O'Connor,Daniel Patrick,1,0,0,0,0,0,0,4.0
Summer 2024,ENGL,8698,1,12341,Graduate Research,Ehlers,Sarah E,0,0,0,0,0,1,0,
Summer 2024,COSC,8698,112,12342,Doctoral Research,Huang,Shou-Hsuan Stephen,0,0,0,0,0,2,0,
Summer 2024,COSC,8698,113,12347,Doctoral Research,Johnsson,Lennart,0,0,0,0,0,1,0,
Summer 2024,COSC,8698,107,12348,Doctoral Research,Eick,Christoph F,0,0,0,0,0,1,0,
Summer 2024,COMD,7391,11,12350,Clinic in Speech Lang Disorder,Bolling,Kenyetta,2,0,0,0,0,0,0,3.67
Summer 2024,COMD,7391,16,12351,Clinic in Speech Lang Disorder,Cizek,Laura S,3,1,0,0,0,0,0,3.75
Summer 2024,COMD,7391,17,12352,Clinic in Speech Lang Disorder,Andrade,Michelle Lee,1,1,0,0,0,0,0,3.5
Summer 2024,COMD,7391,18,12353,Clinic in Speech Lang Disorder,Chapman,Amanda,2,0,0,0,0,0,0,3.835
Summer 2024,COMD,7391,19,12354,Clinic in Speech Lang Disorder,Townsend,Alayna,2,0,0,0,0,0,0,3.67
Summer 2024,COMD,7391,1,12356,Clinic in Speech Lang Disorder,Walker,Dionne A,2,0,0,0,0,0,0,3.67
Summer 2024,COSC,8698,120,12359,Doctoral Research,Pandurangan,Gopal,0,0,0,0,0,1,0,
Summer 2024,COSC,8698,125,12360,Doctoral Research,Shi,Weidong,0,0,0,0,0,1,0,
Summer 2024,COSC,8698,109,12364,Doctoral Research,Gnawali,Omprakash D,0,0,0,0,0,1,0,
Summer 2024,ECON,8699,5,12367,Doctoral Dissertation,Yi,Kei-Mu,0,0,0,0,0,2,0,
Summer 2024,COSC,8698,117,12369,Doctoral Research,Merchant,Fatima Aziz,0,0,0,0,0,2,0,
Summer 2024,COSC,8698,129,12371,Doctoral Research,Verma,Rakesh M,0,0,0,0,0,3,0,
Summer 2024,COMM,1303,1,12373,Writing for Communicators,Lyn,Robyn,24,5,3,0,0,0,0,3.636
Summer 2024,INDE,8198,1,12374,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,1,0,
Summer 2024,INDE,8198,4,12377,Doctoral Research,Feng,Qianmei,0,0,0,0,0,1,0,
Summer 2024,INDE,8298,1,12379,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,2,0,
Summer 2024,INDE,8498,1,12390,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,2,0,
Summer 2024,INDE,8498,4,12393,Doctoral Research,Feng,Qianmei,0,0,0,0,0,1,0,
Summer 2024,INDE,8598,4,12396,Doctoral Research,Feng,Qianmei,0,0,0,0,0,1,0,
Summer 2024,INDE,8598,6,12398,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,1,0,
Summer 2024,COMD,7391,21,12406,Clinic in Speech Lang Disorder,Kazhuro,Katsiaryna,0,1,0,0,0,0,0,3.33
Summer 2024,WGSS,2350,3,12407,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,22,3,2,0,0,0,1,3.753
Summer 2024,PHOP,6167,3,12411,Research Practicum A,Patel,Nimesh Bhikhu,0,0,0,0,0,1,0,
Summer 2024,MANA,4347,1,12413,Ethics and Corp Soc Respon.,Salaiz,Ashley,56,4,0,0,0,0,0,3.928
Summer 2024,CIVE,8198,1,12415,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,
Summer 2024,CIVE,8598,1,12417,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,
Summer 2024,CIVE,8699,1,12418,Doctoral Dissertation,Vipulanandan,Cumaraswamy,1,0,0,0,0,0,0,4.0
Summer 2024,WGSS,2350,4,12421,Intro To Women's Studies,Martinez,Itzel Areli,18,4,1,0,2,0,0,3.361
Summer 2024,ENTR,3310,4,12422,Entrepreneurship,Ortega,Carlos Alberto,81,13,2,1,0,0,0,3.746
Summer 2024,ENGL,1302,14,12423,First Year Writing II,Islam,Muhammad Nurul,15,0,0,0,3,0,0,3.205
Summer 2024,PSYC,6365,6,12424,Dir Rsch in Dev Cog Beh Neuro,Leasure,Jennifer Leigh,1,0,0,0,0,0,0,4.0
Summer 2024,INDE,8198,7,12425,Doctoral Research,Lin,Ying,0,0,0,0,0,1,0,
