TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Summer 2023,MATH,8398,18,11240,Doctoral Research,Quaini,Annalisa,0,0,0,0,0,1,0,
Summer 2023,PUBL,6325,1,11241,Capstone Problem Project,Koelling,Peter,0,0,0,0,0,0,0,
Summer 2023,PHAR,5675,2,11242,Disease State Management,Gee,Jodie Sue,2,1,0,0,0,0,0,3.667
Summer 2023,MECE,3360,1,11251,Experimental Methods,Chang,Christiana,5,7,2,0,0,0,0,3.191
Summer 2023,CHEM,2125,3,11253,Organic Chemistry Lab II,Zaitsev,Vladimir G,2,16,2,0,0,0,0,3.017
Summer 2023,MATH,6398,58,11254,Special Problems,Fitzgibbon,William E,0,0,0,0,0,3,0,
Summer 2023,HDFS,4393,2,11282,Internship in HDFS,Conston,Toya,4,0,0,2,0,0,0,3.0
Summer 2023,PSYC,2319,2,11285,Intro to Social Psychology,Kamar,Jennifer Lindsay Thompson,34,8,0,0,1,0,0,3.667
Summer 2023,MATH,6398,59,11295,Special Problems,Fitzgibbon,William E,0,0,0,0,0,1,0,
Summer 2023,BIOL,2301,1,11302,Anatomy & Physiology I (lect),Wayne,Chad M,9,11,18,4,3,0,4,2.437
Summer 2023,BIOL,2102,2,11304,Anatomy & Physiology II (lab),Gill,Tejendra,6,11,0,1,1,0,0,3.018
Summer 2023,BIOL,2102,3,11305,Anatomy & Physiology II (lab),Gill,Tejendra,4,15,2,0,1,0,1,2.94
Summer 2023,BIOL,2102,4,11306,Anatomy & Physiology II (lab),Gill,Tejendra,1,16,1,1,1,0,1,2.701
Summer 2023,BIOL,2302,1,11308,Anatomy & Physiology II (lect),Ogletree-Hughes,Monique L,13,13,12,3,2,0,3,2.729
Summer 2023,ACCT,2301,2,11309,Prin of Financial Accounting,Sykes,Mary Reeves,26,11,4,3,1,0,3,3.333
Summer 2023,MIS,3360,1,11311,Systems Analysis and Design,Porra,Jaana,28,6,1,0,0,0,0,3.705
Summer 2023,ACCT,4332,1,11314,Corporate Taxation,Fernandez,Ramon,1,4,0,0,0,0,0,3.134
Summer 2023,ACCT,7375,1,11315,Corporate Taxation,Fernandez,Ramon,7,11,4,0,0,0,1,3.196
Summer 2023,CHEM,1111,9,11316,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,10,3,0,0,0,0,3.078
Summer 2023,ENGL,1302,4,11321,First Year Writing II,Khalil,Rand Omar,19,4,1,1,0,0,0,3.587
Summer 2023,PHYS,8399,46,11364,Doctoral Dissertation,Vilalta,Ricardo,1,0,0,0,0,0,0,4.0
Summer 2023,PHAR,5644,1,11370,Amb C-Medication Therapy Mgmt,Tolleson,Shane Russell,2,0,0,0,0,0,0,4.0
Summer 2023,CHEM,1111,14,11371,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,9,2,0,0,0,0,3.229
Summer 2023,COMD,6399,3,11376,Masters Thesis,Mills,Monique T,1,0,0,0,0,0,0,4.0
Summer 2023,HRD,6396,1,11389,Internship in Human Res. Dev.,Shirmohammadi,Melika,1,0,0,0,0,0,0,4.0
Summer 2023,HDCS,3303,1,11401,Retailing and Consumer Science,Rifai,Rana Ihsan,10,3,4,1,0,0,0,3.222
Summer 2023,HDCS,4375,1,11403,Strategies in Digital Retail,Kellough,James David,40,8,1,0,1,0,0,3.687
Summer 2023,MATH,2318,3,11406,Linear Algebra,Perepelitsa,Mikhail Antolyevic,11,9,4,1,0,0,4,3.226
Summer 2023,NUTR,4333,1,11408,Med Nutr Therapy-Cardiovascula,Scott,Claudia W,4,5,6,1,1,0,0,2.491
Summer 2023,NUTR,4347,1,11409,Med Nutritn Therapy-Metabolic,Ferrell,Carla Denise,3,14,4,2,1,0,1,2.694
Summer 2023,MARK,4362,1,11410,Applied Buyer Behavior,Noriega,Jaime L,26,19,4,0,1,0,0,3.307
Summer 2023,ACCT,2302,1,11412,Prin of Managerial Accounting,Weber,Catherine K,22,13,9,5,0,0,0,3.108
Summer 2023,MANA,6A25,1,11415,Ethical Leadrshp & Crit Reason,Celly,Nikhil,31,0,0,0,0,0,0,3.979
Summer 2023,MIS,6A41,1,11416,Information Systems,Silva,Leiser O,45,0,1,0,0,0,0,3.906
Summer 2023,KIN,4300,1,11417,Phys Activity Older Adults,Alastuey,Lisa L,24,14,5,2,5,0,0,2.914
Summer 2023,KIN,3350,1,11418,Psych Aspects Sport Exercise,Gray,Jon Phillip,59,9,1,0,0,0,1,3.817
Summer 2023,INTB,3355,1,11419,Global Environment of Business,Miljanic,Andra Olivia,104,10,2,0,0,0,0,3.839
Summer 2023,LAW,5328,1,11421,Judicial Externship I,Archer,Anna M,0,0,0,0,0,9,0,
Summer 2023,LAW,5328,2,11422,Judicial Externship I,Archer,Anna M,0,0,0,0,0,6,0,
Summer 2023,LAW,5329,3,11424,Judicial Externship II,Archer,Anna M,0,0,0,0,0,3,0,
Summer 2023,LAW,5400,2,11425,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,4,0,
Summer 2023,LAW,5407,10,11426,Judicial Externship I,Archer,Anna M,0,0,0,0,0,4,0,
Summer 2023,LAW,5415,3,11427,Govt Nonprofit Extshp II,Hancock,Amy Sladczyk,0,0,0,0,0,2,0,
Summer 2023,LAW,6300,2,11428,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,6,0,
Summer 2023,LAW,6300,3,11429,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,2,0,
Summer 2023,LAW,6355,3,11431,Govt Nonprofit Extshp II,Hancock,Amy Sladczyk,0,0,0,0,0,1,0,
Summer 2023,LAW,5357,1,11432,Evidence,Gomez,Alissa R,14,23,3,0,0,6,0,3.201
Summer 2023,CIS,3355,1,11433,Integrated Information Systems,Peddoju,Suresh Kumar,30,13,3,0,0,0,2,3.515
Summer 2023,KIN,3306,1,11434,Physiology-Human Performance,Park,Yoonjung,10,20,8,5,2,0,0,2.726
Summer 2023,ECE,3331,1,11435,Program Appl in Elec Comp Engr,Hebert,Thomas James,6,3,7,1,0,0,0,2.959
Summer 2023,ECE,3337,1,11436,Signals and Systems Analysis,Hebert,Thomas James,5,8,6,0,0,0,1,3.104
Summer 2023,KIN,1352,3,11437,"Foundations of KIN, HLT, FIT",Gray,Jon Phillip,91,4,2,0,1,0,1,3.878
Summer 2023,MANA,4396,1,11439,Management Internship,Carlin,Barbara A,0,0,0,0,0,14,0,
Summer 2023,MARK,4396,1,11440,Marketing Internship,Krishnamurthy,Parthasarathy,0,0,0,0,0,25,0,
Summer 2023,MAS,3340,1,11441,Mexican Amer Urban Communities,Pino,Diana,5,15,3,0,2,0,1,2.761
Summer 2023,MANA,4355,1,11442,Selection and Staffing,Phillips,James S,35,11,5,1,1,0,0,3.353
Summer 2023,ELCS,6332,1,11451,Student Develop/Student Affair,Messa,Emily Alice,9,0,0,0,0,0,1,3.963
Summer 2023,MATH,1324,6,11454,Finite Math with Applications,Caglar,Atife,20,14,6,4,0,0,4,3.181
Summer 2023,MATH,2312,5,11455,Precalculus,Chang,James A,4,4,4,4,18,0,14,1.196
Summer 2023,COMD,7383,2,11457,Pediatric SLP Seminar,Cizek,Laura S,10,0,0,0,0,0,0,4.0
Summer 2023,CHEM,6698,21,11458,Special Problems,Harth,Eva M,0,0,0,0,0,2,0,
Summer 2023,CHEM,8698,32,11459,Doctoral Research,Baldelli,Steve,0,0,0,0,0,1,0,
Summer 2023,HON,3301,1,11460,Readings in Medicine & Society,Reynolds,Aaron E,7,1,0,0,0,0,1,3.834
Summer 2023,MIS,6A41,2,11461,Information Systems,Silva,Leiser O,15,0,0,0,0,0,1,3.956
Summer 2023,MATH,8398,75,11463,Doctoral Research,Ott,William R,0,0,0,0,0,1,0,
Summer 2023,CHEM,6698,23,11476,Special Problems,Chiang,Naihao,0,0,0,0,0,2,0,
Summer 2023,MECE,3245,1,11481,Materials Science Laboratory,Hammami,Farah,16,9,0,0,0,0,0,3.561
Summer 2023,PHCA,8298,1,11486,Doctoral Dissertation Research,Johnson,Michael L,1,0,0,0,0,0,0,4.0
Summer 2023,PHIL,1321,1,11487,Logic I,Haaga,Curtis W,13,11,4,0,6,0,8,2.706
Summer 2023,BIOL,2101,6,11491,Anatomy & Physiology Lab I,Gill,Tejendra,4,8,0,0,0,0,1,3.278
Summer 2023,HIST,8699,1,11520,Doctoral Dissertation,Howard,Philip,0,0,0,0,0,1,0,
Summer 2023,PEP,8399,1,11522,Doctoral Dissertation,Arellano,Christopher,1,0,0,0,0,0,0,4.0
Summer 2023,PHAR,5690,3,11527,Internal Medicine,Fernandez,Julianna M,2,0,0,0,0,0,0,4.0
Summer 2023,ECON,6691,1,11532,Master's Internship,Thornton,Rebecca Achee,6,1,0,0,0,0,0,3.81
Summer 2023,ECON,6693,1,11533,Master's Research Project,Zhivan,Natalia A,2,0,0,0,0,0,0,4.0
Summer 2023,HRD,4396,1,11534,Internship in HRD,Owens-Shepard,Toya,17,2,0,0,0,0,1,3.877
Summer 2023,HRD,3340,1,11535,Principles of HRD,Hattier,Beth,21,12,0,1,1,0,1,3.457
Summer 2023,HRD,4344,1,11537,Designing E-Learning,Bennett,LaTasha,22,7,0,0,1,0,0,3.589
Summer 2023,HDCS,3300,1,11538,Org Decisions,Hitchman Sr,Cal M,12,4,2,1,1,0,0,3.184
Summer 2023,HDCS,4386,1,11539,Communication Strategies,Hitchman Sr,Cal M,14,1,0,0,1,0,0,3.688
Summer 2023,GHL,2160,1,11540,Professional Development,Kenyan,Erin Oeser,13,0,0,0,2,0,0,3.401
Summer 2023,FORE,6396,1,11541,Internship,Hines,Andrew Lewis,2,0,0,0,0,0,0,4.0
Summer 2023,MANA,7346,1,11542,Global Human Resource Mgmt,Werner,Steve,9,0,0,0,0,0,0,3.963
Summer 2023,MANA,6A25,2,11543,Ethical Leadrshp & Crit Reason,Celly,Nikhil,32,1,0,0,0,0,0,3.94
Summer 2023,MANA,6A83,1,11544,Strategic Analysis,Celly,Nikhil,23,1,0,0,0,0,0,3.876
Summer 2023,MATH,3339,3,11545,Statistics for the Sciences,Papadakis,Emanuel Ioannis,12,1,0,1,0,0,1,3.644
Summer 2023,DIGM,2352,30,11546,Digital Photography,Waite,Jerry J,15,7,3,0,0,0,2,3.546
Summer 2023,BIOL,2121,2,11550,Microbiology for Science Major,Knapp,Richard D,5,4,0,0,0,0,0,3.446
Summer 2023,COMM,3353,2,11552,Information & Comm Tech I,Liu,Youmei,19,3,4,0,0,0,2,3.59
Summer 2023,PUBL,6321,1,11553,Seminar in Urban Politics,Thurmond,James H,6,2,0,0,0,0,0,3.626
Summer 2023,CUST,6370,1,11554,Cultural Found Amer Edu,Hernandez,Belkis Pamela,8,1,0,0,0,0,0,3.926
Summer 2023,GENB,5303,1,11555,Prof Acct Communication,Newman,Michael Ray,3,4,0,0,0,0,0,3.429
Summer 2023,GENB,7303,1,11556,Prof Accounting Communication,Newman,Michael Ray,11,4,0,0,0,0,0,3.711
Summer 2023,GOVT,2305,5,11557,"US Govt: Congress,Pres & Crts",Davis,Shelby,21,8,0,1,0,0,0,3.578
Summer 2023,NUTR,4312,1,11558,Nutrition Assessmnt & Planning,Ferrell,Carla Denise,6,17,2,1,0,0,0,3.052
Summer 2023,NUTR,4334,1,11559,Community Nutrition,Cepni,Aliye Beyza,28,19,3,1,1,0,1,3.366
Summer 2023,SGNL,1302,1,11560,Elementary Sign Language II,Brittain,Terrell,3,4,5,0,0,0,0,2.806
Summer 2023,MATH,1314,5,11562,College Algebra,Constante,Beatrice,9,3,2,5,3,0,3,2.395
Summer 2023,MATH,1342,5,11563,Elementary Statistical Methods,Wang,Wenshuang,16,8,12,16,6,0,2,2.275
Summer 2023,SCM,6A01,1,11565,SCM Concepts,Sahin,Funda,22,14,4,0,0,0,0,3.45
Summer 2023,FINA,4320,1,11566,Investment Management,Doshi,Hitesh B,22,15,5,0,0,0,1,3.389
Summer 2023,PHAR,5681,2,11567,Infectious Diseases,Truong,Mabel,5,1,0,0,1,0,0,3.286
Summer 2023,PHAR,5645,1,11568,Pharmacy Informatics,Truong,Mabel,1,0,0,0,0,0,0,4.0
Summer 2023,ATP,6191,1,11571,Clinical Experience I,Harrison,Layci,15,0,0,0,0,0,0,4.0
Summer 2023,ATP,6301,1,11572,Anatomy,Harrison,Layci,4,11,1,0,0,0,0,3.188
Summer 2023,ATP,6302,1,11573,Emergency Care,Knoblauch,Mark Alan,9,5,0,1,0,0,0,3.467
Summer 2023,ATP,7194,1,11574,Clinical Experience IV,Knoblauch,Mark Alan,14,0,0,0,0,0,0,4.0
Summer 2023,KIN,4190,1,11575,Sport Administration Seminar,Walsh,David W,7,0,2,0,0,0,2,3.482
Summer 2023,ATP,7101,1,11576,"Head, Neck & Spine Eval Lab",Harrison,Layci,14,1,0,0,0,0,0,3.933
Summer 2023,ATP,7301,1,11577,"Head, Neck & Spine Evaluation",Harrison,Layci,12,3,0,0,0,0,0,3.8
Summer 2023,ATP,7302,1,11578,Gen Med/Pharm 2-Pathophysiolog,Knoblauch,Mark Alan,11,3,0,0,0,0,0,3.786
Summer 2023,CUIN,7301,1,11579,CUIN Capstone Seminar,Brower,Samuel Richard,11,1,0,0,0,0,0,3.917
Summer 2023,ENGL,1301,2,11580,First Year Writing I,O'Bryan,Ann Patricia,14,1,2,0,4,0,1,2.906
Summer 2023,CNST,3205,1,11581,Construction Safety Management,Hart,Lee J,16,10,0,0,0,0,0,3.615
Summer 2023,HIST,6651,1,11602,Public History Internship,Young,Nancy Beck,1,0,0,0,0,0,0,4.0
Summer 2023,ACCT,4331,1,11603,Federal Income Tax-Individual,Fernandez,Ramon,8,23,11,0,0,0,2,3.031
Summer 2023,FINA,4396,1,11627,Finance Internship,Kumar,Praveen,0,0,0,0,0,61,0,
Summer 2023,COMM,2311,1,11641,Writing for Print and Digital,Radcliffe Andre,Jennifer,17,3,3,0,2,0,0,3.307
Summer 2023,DIGM,3351,30,11644,Individ Comm Processes,De Vega,Jaime M,25,4,1,0,0,0,0,3.745
Summer 2023,DIGM,3354,30,11646,Video Production 1,Snyder,Philip Charles,17,11,1,0,3,0,0,3.229
Summer 2023,SCLT,3387,30,11650,Procurement,Velarde,Jose Manuel,12,18,3,1,2,0,0,2.973
Summer 2023,DIGM,1350,30,11651,Graphics for Digital Media,Beyl,Charles Eugene,12,9,0,1,1,0,0,3.362
Summer 2023,DIGM,2353,30,11652,Page Layout and Design,De Vega,Jaime M,16,3,0,0,1,0,2,3.584
Summer 2023,HDFS,1300,1,11655,Dev of Contemporary Families,Jordan,Erica F,37,21,6,1,1,0,3,3.379
Summer 2023,HLT,4310,1,11657,Program Planning for Hlt Prof,Markowitz,Eliz,19,4,3,4,1,0,1,3.097
Summer 2023,PSYC,3310,1,11658,Indstrl-Orgnztnl Psy,Schoolfield,Lucy,31,18,9,2,2,0,0,3.225
Summer 2023,PSYC,2316,1,11659,Psychology of Personality,Ravey,Eriksen,38,14,1,0,0,0,0,3.63
Summer 2023,MANA,7375,1,11660,Global Leadership,Walker,William A,29,0,0,0,0,0,1,4.0
Summer 2023,SOCW,7368,1,11664,Trauma Treatment for Children,Amtsberg,Donna K,19,4,0,0,0,0,0,3.826
Summer 2023,MATH,3339,1,11667,Statistics for the Sciences,Poliak,Cathy Dawn,18,8,12,5,5,0,1,2.59
Summer 2023,GOVT,2306,10,11668,US and Texas Const/Politics,Abbott Jr,Kenneth Wayne,8,20,10,2,2,0,0,2.683
Summer 2023,PSYC,2330,2,11669,Biological Psychology,Bodet III,Jean Philippe,16,24,7,3,6,0,1,2.815
Summer 2023,MIS,4477,1,11671,Network & Security Infrastruct,Khan,Hina F,18,3,0,0,0,0,0,3.7
Summer 2023,WGSS,2350,2,11673,Intro To Women's Studies,Ford-McCartney,Devan Shontrell,27,2,0,0,0,0,1,3.931
Summer 2023,CUIN,8310,3,11674,Laboratory of Practice,Reis,Nancy,2,0,0,0,0,0,0,4.0
Summer 2023,PSYC,2301,5,11676,Introduction to Psychology,Capuozzo,Kristen Irene,6,5,0,0,0,0,0,3.575
Summer 2023,PSYC,3339,1,11677,Intro To Clinical Psychology,Szafranski,Derek D,38,8,1,1,1,0,0,3.633
Summer 2023,MECE,2334,1,11678,Thermodynamics,Love,Holley Carole,11,6,4,1,0,0,0,3.152
Summer 2023,NURS,3636,1,11680,Nur Process for Colabrtive Prc,Uwaezuoke,Precious,8,52,0,0,0,0,1,3.133
Summer 2023,HDFS,3318,1,11681,Human Ecol of Adult Developmt,Rab,Saira,40,3,1,0,1,0,0,3.763
Summer 2023,NURS,3337,1,11682,Rdg/Interpreting Sci Lit,Quintana,Danielle,37,21,0,4,0,0,0,3.468
Summer 2023,PSYC,8121,1,11684,Clinical Psychology Internship,Vincent,John P,0,0,0,0,0,5,0,
Summer 2023,PSYC,8399,1,11685,Doctoral Dissertation,Grigorenko,Elena L,0,0,0,0,0,1,0,
Summer 2023,PSYC,6392,1,11687,Intervention Practicum,Vincent,John P,0,0,0,0,0,12,0,
Summer 2023,PSYC,6399,1,11688,Masters Thesis,Leasure,Jennifer Leigh,0,0,0,0,0,2,0,
Summer 2023,PSYC,7399,2,11689,Masters Thesis,Sharp,Carla,0,0,0,0,0,1,0,
Summer 2023,PSYC,7399,3,11690,Masters Thesis,Venta,Amanda Cristina,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,2,11692,Doctoral Dissertation,Hernandez,Arturo E,1,0,0,0,0,0,0,4.0
Summer 2023,PSYC,8321,1,11693,Clinical Psyc Internship,Vincent,John P,0,0,0,0,0,4,0,
Summer 2023,PSYC,8390,1,11694,Clinical Neuropsyc Internship,Vincent,John P,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,3,11696,Doctoral Dissertation,Medina,Luis Daniel,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,4,11697,Doctoral Dissertation,Venta,Amanda Cristina,0,0,0,0,0,1,0,
Summer 2023,PSYC,7392,1,11698,Psychology Practicum,Fetterman,Adam Kent,0,0,0,0,0,2,0,
Summer 2023,ELED,3320,1,11700,Survey Literature Child Adol,Tyson,Eleanore S,17,0,0,0,0,0,0,3.942
Summer 2023,PSYC,7399,5,11701,Masters Thesis,Medina,Luis Daniel,0,0,0,0,0,1,0,
Summer 2023,CHEM,6698,25,11703,Special Problems,Guloy,Arnold M,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,5,11711,Doctoral Dissertation,Derrick,Jaye L,0,0,0,0,0,1,0,
Summer 2023,CHEM,8698,20,11715,Doctoral Research,Xu,Shoujun,0,0,0,0,0,2,0,
Summer 2023,LAW,5514,1,11726,Judicial Externship I,Archer,Anna M,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,7,11728,Doctoral Dissertation,Babcock,Julia,1,0,0,0,0,0,0,4.0
Summer 2023,ACCT,4331,2,11732,Federal Income Tax-Individual,Fernandez,Ramon,9,24,5,1,0,0,1,3.136
Summer 2023,LAW,5602,1,11738,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,5,0,
Summer 2023,PSYC,8399,10,11739,Doctoral Dissertation,Witt,Lawrence A,1,0,0,0,0,0,0,4.0
Summer 2023,BIOE,7399,4,11744,Masters Thesis,Roh,Jinsook,1,0,0,0,0,0,0,4.0
Summer 2023,PHOP,6157,2,11751,Research Practicum B,Burns,Alan R,2,0,0,0,0,0,0,4.0
Summer 2023,PSYC,6398,5,11752,Independent Studies,Ng,Vincent,0,0,0,0,0,1,0,
Summer 2023,PSYC,8399,12,11753,Doctoral Dissertation,Cirino,Paul,1,0,0,0,0,0,0,4.0
Summer 2023,LAW,5500,1,11756,Government and Nonprofit Exter,Hancock,Amy Sladczyk,0,0,0,0,0,3,0,
Summer 2023,PSYC,7390,1,11758,Clin Neuropsychology Practicum,Woods,Steven Paul,0,0,0,0,0,3,0,
Summer 2023,CHEM,8399,21,11766,Doctoral Dissertation,Cai,Chengzhi,0,1,0,0,0,0,0,3.33
Summer 2023,MATH,8698,2,11772,Doctoral Research,Labate,Demetrio,0,0,0,0,0,1,0,
Summer 2023,PHAR,5681,5,11774,Infectious Diseases,Sofjan,Amelia Kartikasari,2,0,0,0,0,0,0,4.0
Summer 2023,MIS,4378,1,11779,Admin of Computer-Based MIS,Porra,Jaana,40,2,0,0,0,0,1,3.96
Summer 2023,MATH,8698,6,11796,Doctoral Research,Jun,Mikyoung,0,0,0,0,0,1,0,
Summer 2023,HLT,4307,1,11801,Research and Eval in Health,Kamdar-Sharif,Amber,29,5,0,0,0,0,0,3.834
Summer 2023,WGSS,4360,1,11820,Capstone Internship Course,Gregory,Elizabeth,1,0,0,0,0,0,0,4.0
Summer 2023,MATH,8698,8,11828,Doctoral Research,Cappanera,Loic,0,0,0,0,0,1,0,
Summer 2023,MATH,8698,9,11829,Doctoral Research,Kalantar,Mehrdad,0,0,0,0,0,1,0,
Summer 2023,PSYC,7393,1,11837,Field Practicum in Psychology,Vincent,John P,0,0,0,0,0,15,0,
Summer 2023,ECON,4390,3,11839,Economics Internship,Thornton,Rebecca Achee,2,0,0,0,0,0,0,4.0
Summer 2023,KIN,3304,2,11840,Human Structure & Phys Perform,Breslin,Whitney L,2,9,7,1,2,0,2,2.412
Summer 2023,ENGL,1301,6,11843,First Year Writing I,Murray,Christopher Brean,15,5,3,0,1,0,1,3.334
Summer 2023,PSYC,2301,4,11855,Introduction to Psychology,Wu,Dongjie,25,14,2,2,0,0,2,3.403
Summer 2023,PSYC,2317,1,11856,Intro to Psychology Statistics,Le,Giang Xuan,15,13,9,1,4,0,3,2.794
Summer 2023,PSYC,2317,2,11857,Intro to Psychology Statistics,Browne,Lindsay J,16,16,6,1,4,0,4,2.907
Summer 2023,MATH,3325,1,11859,Transition to Advanced Math,Leger,Nicholas M,4,3,6,2,2,0,0,2.294
Summer 2023,PHLS,8193,1,11860,Internship in Psychology,Allan,Blake A,0,0,0,0,0,8,0,
Summer 2023,LAW,5424,1,11861,Death Penalty Clinic,Dow,David R,1,2,0,0,0,0,0,3.333
Summer 2023,LAW,5600,1,11862,Judicial Externship I,Archer,Anna M,0,0,0,0,0,1,0,
Summer 2023,DIGM,3353,30,11864,Visual Communications Tech,Dozier,Devin K,22,2,6,2,2,0,1,3.089
Summer 2023,DIGM,2357,30,11867,Content Strategy & Development,Alters,Monika Joanna,20,4,3,0,0,0,0,3.507
Summer 2023,LAW,5385,1,11872,Introduction to the Laws of EU,Willis,Tasha L,2,5,0,0,0,0,0,3.38
Summer 2023,LAW,5228,1,11874,Judicial Externship I,Archer,Anna M,0,0,0,0,0,3,0,
Summer 2023,LAW,5228,2,11875,Judicial Externship I,Archer,Anna M,0,0,0,0,0,4,0,
Summer 2023,LAW,5229,2,11877,Judicial Externship II,Archer,Anna M,0,0,0,0,0,1,0,
Summer 2023,LAW,5203,4,11879,Govt Nonprofit Extshp I,Hancock,Amy Sladczyk,0,0,0,0,0,4,0,
Summer 2023,LAW,5206,4,11880,Govt Nonprofit Extshp II,Hancock,Amy Sladczyk,0,0,0,0,0,2,0,
Summer 2023,TMTH,3360,1,11881,Applied Technical Statistics,Schroeder,Susan L,5,9,6,3,1,0,4,2.515
Summer 2023,MANA,3335,1,11882,Intro Org Behavior and Mgmt,Currie,Daniel David,105,20,3,1,0,0,2,3.75
Summer 2023,MANA,3335,2,11883,Intro Org Behavior and Mgmt,Currie,Daniel David,78,19,2,1,1,0,0,3.664
Summer 2023,MANA,4336,1,11884,Legal Ethical Env of HR Mgt,Krylova,Ksenia O,8,9,0,1,0,0,0,3.26
Summer 2023,SOCW,7326,1,11885,Disparities in Health,Torres,Isabel,19,2,1,0,0,0,0,3.818
Summer 2023,SOCW,7365,1,11886,Crisis Intervention,Battle,Jennifer Alene,28,0,0,0,0,0,0,4.0
Summer 2023,HLT,3381,1,11891,Hlt Promotn & Disease Preventn,Fedor Amador,Theresa Marie,60,14,3,1,0,0,1,3.65
Summer 2023,ELCS,8191,1,11895,Special Field Projects,Davis,Bradley,7,1,0,0,1,0,0,3.371
Summer 2023,PHIL,1361,1,11896,Philosophy and the Arts,Drapela,Nick Gerard,7,14,8,2,1,0,4,2.74
Summer 2023,PHIL,1361,2,11897,Philosophy and the Arts,Drapela,Nick Gerard,7,9,9,1,0,0,4,2.859
Summer 2023,ECE,2202,1,11898,Circuit Analysis II,Shattuck,David P,6,8,3,0,0,0,1,3.196
Summer 2023,COSC,1437,301,11900,Introduction to Programming,Rincon Castro,Carlos Alberto,35,13,13,3,11,0,3,2.778
Summer 2023,SOCW,8336,1,11901,Required Research Internship,Berger Cardoso,Jodi A,5,0,0,0,0,0,0,4.0
Summer 2023,HDCS,1300,2,11902,Human Ecosystems & Tech Change,Gatterson,Beverly,41,4,1,0,2,0,1,3.688
Summer 2023,GHL,6191,1,11903,Project Development,Ramirez,Arlene D,0,0,0,0,0,11,0,
Summer 2023,ENTR,4394,1,11904,RED Labs Accelerator,Gonzalez,Liana,2,0,0,0,0,0,0,4.0
Summer 2023,MARK,7373,1,11906,Business to Business Marketing,Kamal,Saiyid Zafar,6,1,0,0,0,0,0,3.763
Summer 2023,THEA,6284,1,11907,Program Management,Allen,Robert Scott,11,0,0,0,0,0,0,4.0
Summer 2023,THEA,6386,1,11908,Drama in Context,Shimko,Robert B,11,0,0,0,0,0,0,4.0
Summer 2023,GOVT,2305,6,11912,"US Govt: Congress,Pres & Crts",Davis,Sharon M,16,12,5,1,0,0,3,3.284
Summer 2023,THEA,6382,1,11914,Dramaturgy for H.S. Director,Shimko,Robert B,8,0,0,0,0,0,0,4.0
Summer 2023,PHLS,8351,1,11915,Hist & Philosophy of Psyc Syst,Reyna,Ronda,21,0,0,0,0,0,0,4.0
Summer 2023,PHLS,8357,1,11916,Clinical Interventions,de Dios,Marcel A,4,0,0,0,0,0,0,3.918
Summer 2023,PHLS,8364,1,11917,"Prof Prac Psy: Eth,Law,& Iss",Anderson,Jacqueline R,23,0,0,0,0,0,0,3.9
Summer 2023,PHLS,8366,1,11918,"Assmt Child/Adol Aff, Beh, Per",Kahn,David Andrew,6,0,0,0,0,0,0,4.0
Summer 2023,PHLS,8393,2,11920,Doctoral Practicum in Psy,Frye,Kennetha,0,0,0,0,0,5,0,
Summer 2023,HDFS,4316,1,11921,Dynamics of Family Relations,Rab,Saira,20,6,2,0,1,0,0,3.54
Summer 2023,HDFS,3320,1,11922,Careers in HDFS,Jordan,Erica F,11,3,2,0,2,0,1,3.185
Summer 2023,HDFS,2314,1,11923,Human Dev and Interventions,Schoger,Kimberly,52,5,1,1,3,0,1,3.603
Summer 2023,MUSI,1117,1,11925,Aural Skills II,Garza,Paul Victor,3,5,3,0,1,0,1,2.75
Summer 2023,MUSI,1312,1,11926,Music Theory II,Garza,Paul Victor,8,1,2,0,0,0,1,3.425
Summer 2023,NUTR,2332,4,11927,Intro To Human Nutrition,Alastuey,Lisa L,12,18,11,2,3,0,0,2.675
Summer 2023,MUSI,1182,1,11928,Group Piano II,Van Kekerix,Todd Evan,6,0,0,0,0,0,1,3.945
Summer 2023,ECE,2201,1,11929,Circuit Analysis I,Ruchhoeft,Paul,2,5,5,0,0,0,1,2.64
Summer 2023,GOVT,2306,50,11930,US and Texas Const/Politics,LeVeaux,Christine,12,1,0,0,0,0,0,3.796
Summer 2023,MECE,5388,1,11932,Intelligent Structural Systems,Song,Gangbing,17,59,13,1,0,0,0,3.022
Summer 2023,MECE,3381,1,11933,Finite Elements for Mech Engr,Joshi,Shailendra Pramod,7,18,10,0,0,0,0,2.895
Summer 2023,MUSI,2302,2,11934,Listening to Jazz,Marmolejo,Noe J,19,3,3,0,1,0,0,3.5
