TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,TOTAL DROPPED,AVG GPA
Fall 2023,SOCW,3354,1,11893,Nonprofit Management,Battle,Jennifer Alene,7,0,0,0,0,0,0,4.0
Fall 2023,SOCW,6354,1,11894,Managing Human Services Orgs,Battle,Jennifer Alene,6,0,0,0,0,0,0,4.0
Fall 2023,SOCW,7356,1,11895,Groups: Adv Clinical Practice,Flores,Vanessa Marie,24,4,0,0,0,0,0,3.857
Fall 2023,SOCW,7384,1,11896,SW Practicum III - Clinical,Gonzales,Shelley A,0,0,0,0,0,32,0,
Fall 2023,SOCW,7385,1,11897,SW Practicum IV- Clinical,Gonzales,Shelley A,0,0,0,0,0,4,0,
Fall 2023,SOCW,7388,1,11898,SW Practicum III- Macro,Gonzales,Shelley A,0,0,0,0,0,6,0,
Fall 2023,SOCW,7389,1,11899,SW Practicum IV- Macro,Gonzales,Shelley A,0,0,0,0,0,1,0,
Fall 2023,SOCW,8399,1,11901,Dissertation,Leung,Yuk-Hi Patrick,1,0,0,0,0,0,0,4.0
Fall 2023,SOCW,8699,1,11902,Dissertation,Gearing,Robin Edward,0,0,0,0,0,1,0,
Fall 2023,CNST,1301,1,11903,Constructn Materials & Methods,Zaheri,Mohammad J,52,60,2,1,0,0,1,3.412
Fall 2023,CNST,2341,1,11904,Construction Documents,Vecera,Robert Gerard,14,31,17,0,0,0,2,3.031
Fall 2023,CNST,4331,1,11905,Construction Management II,Khan,Taimoor,9,5,0,0,0,0,1,3.525
Fall 2023,ELET,2101,1,11906,Poly-Phase Circuits Laboratory,Fan,Lei,13,0,0,0,0,0,0,3.924
Fall 2023,ELET,2101,2,11907,Poly-Phase Circuits Laboratory,Fan,Lei,8,0,0,0,0,0,0,4.0
Fall 2023,ELET,2300,1,11908,Introductn To C++ Programming,Lent,Marino Ricardo,22,8,5,7,4,0,10,2.804
Fall 2023,ELET,2303,1,11909,Digital Systems,Gallardo,Victor Jaime,28,9,3,0,0,0,1,3.518
Fall 2023,ELET,2307,1,11910,Electrical-Electronic Circuits,Abraham,Yonas B,12,18,3,2,0,0,2,3.19
Fall 2023,ELET,3107,1,11911,Electrical Mach & Control Lab,Fan,Lei,9,4,2,0,0,0,1,3.467
Fall 2023,ELET,3107,2,11912,Electrical Mach & Control Lab,Fan,Lei,1,8,0,0,0,0,0,3.148
Fall 2023,ELET,3307,1,11913,Electrical Machines & Controls,Fan,Lei,4,12,3,1,1,0,1,2.841
Fall 2023,ELET,3405,1,11914,Microprocessor Architecture,Soneja,Chandrayee,6,8,2,1,2,0,0,2.789
Fall 2023,ELET,3425,1,11915,Embedded Systems,Moges,Mequanint A,7,8,14,0,0,0,0,2.565
Fall 2023,ELET,4208,1,11917,Senior Project Laboratory,Moges,Mequanint A,2,8,1,0,0,0,0,3.211
Fall 2023,ELET,4308,1,11919,Senior Project,Moges,Mequanint A,13,17,0,0,0,0,0,3.411
Fall 2023,ELET,4310,1,11920,Alternative Energy Sources,Shireen,Wajiha,11,14,1,0,0,0,1,3.461
Fall 2023,ELET,4317,1,11921,Elec Sys Safety & Protection,Shi,Jian,20,6,0,0,0,0,0,3.655
Fall 2023,ELET,4421,1,11922,Computer Networks,Small,Damon Jonathan,15,14,9,0,4,0,1,2.818
Fall 2023,HDCS,1300,1,11924,Human Ecosystems & Tech Change,Mudd,Blake Stevens,42,7,2,0,1,0,6,3.705
Fall 2023,HDCS,1300,2,11925,Human Ecosystems & Tech Change,Rifai,Rana Ihsan,48,9,2,0,0,0,2,3.729
Fall 2023,HDCS,1300,3,11926,Human Ecosystems & Tech Change,Mudd,Blake Stevens,42,13,4,0,1,0,0,3.572
Fall 2023,HDCS,3300,1,11927,Org Decisions,Stewart,Quentin K,40,8,0,2,0,0,0,3.674
Fall 2023,HDCS,2301,1,11928,Consumer Science,Stewart,Juliana Floriene,34,7,2,2,5,0,3,3.168
Fall 2023,HDCS,3303,1,11929,Retailing and Consumer Science,Jacobs,Karen S,12,3,0,0,1,0,1,3.439
Fall 2023,HDCS,3303,2,11930,Retailing and Consumer Science,Rifai,Rana Ihsan,38,5,3,1,2,0,1,3.497
Fall 2023,HDCS,3304,1,11931,Visual Merchandising,Stewart,Barbara L,13,14,12,7,3,0,1,2.524
Fall 2023,HDCS,4300,1,11932,Research Concepts in Hdcs,Gatterson,Beverly,15,15,5,1,0,0,0,3.195
Fall 2023,HDCS,4302,1,11933,Apparel Analysis,Gatterson,Beverly,42,12,2,0,0,0,0,3.685
Fall 2023,HDCS,4380,2,11934,Merchandising,Jacobs,Karen S,15,15,3,1,1,0,0,3.068
Fall 2023,HDCS,4386,1,11935,Communication Strategies,Gatterson,Beverly,42,13,1,0,0,0,1,3.661
Fall 2023,HDCS,4394,1,11936,Internship in RCS,Ezell,Shirley D,2,1,0,0,0,0,0,3.557
Fall 2023,HRD,6304,30,11937,Research in Human Resource Dev,Kjerfve,Tania M,3,0,1,0,0,0,0,3.418
Fall 2023,TECH,1301,1,11938,Intro to Data Analytics Tools,Schroeder,Susan L,36,5,1,0,1,0,5,3.737
Fall 2023,MECT,3155,1,11939,Strength Materials Lab,Al Ibadi,Adnan,9,4,2,1,1,0,0,3.098
Fall 2023,MECT,3331,1,11940,Applied Thermodynamics,El Nahas,Medhat A,1,4,12,2,8,0,8,1.507
Fall 2023,MECT,4172,1,11941,Materials Tech Lab,Al Ibadi,Adnan,5,10,3,1,0,0,0,2.948
Fall 2023,MECT,4372,1,11942,Materials Technology,Robles Hernandez,Francisco C,5,13,13,8,2,0,0,2.244
Fall 2023,TECH,3365,1,11943,Appl of Discrete Mthds in Tech,Larsen,Marilyn Annette,35,9,4,0,1,0,0,3.612
Fall 2023,TECH,3365,2,11944,Appl of Discrete Mthds in Tech,Larsen,Marilyn Annette,32,8,5,2,0,0,2,3.524
Fall 2023,TLIM,4341,1,11946,Production & Service Operation,Cao,Shun,23,7,1,1,1,0,0,3.535
Fall 2023,TMTH,3360,3,11947,Applied Technical Statistics,Dick,Deanna L,3,2,4,0,4,0,4,1.873
Fall 2023,TMTH,3360,2,11948,Applied Technical Statistics,Schroeder,Susan L,10,17,12,8,1,0,0,2.583
Fall 2023,CNST,1330,1,11949,Graphics I,Lyon,Eva Yaneth,21,27,1,0,0,0,1,3.422
Fall 2023,MECT,4275,1,11953,Senior Design Project I,Zhu,Weihang,10,17,3,0,0,0,0,3.288
Fall 2023,ELET,3402,1,11954,Communications Circuits,Velusamy,Gandhimathi,5,15,7,0,0,0,0,2.95
Fall 2023,MECT,3118,2,11958,Fluid Mechanic Application Lab,Al Ibadi,Adnan,14,3,0,0,0,0,0,3.746
Fall 2023,TEPM,6395,20,11960,Integration Project,Carden,Lila L,5,2,0,0,0,0,0,3.573
Fall 2023,TEPM,6302,20,11961,Leadership and Team Building,Hopkins,Ronald K,8,0,0,0,0,0,1,3.876
Fall 2023,CNST,1361,1,11962,Construction Management I,Beadle,Dwight D,146,22,8,1,3,0,3,3.706
Fall 2023,CNST,2321,1,11963,Mechanical & Electrical System,Beadle,Dwight D,58,21,14,0,1,0,0,3.436
Fall 2023,CNST,3155,1,11964,Const Materials & Testing,Meyer,Joseph Ray,78,18,3,0,0,0,1,3.728
Fall 2023,CNST,3185,1,11965,Construction Experience,Eldin,Neil N,0,24,1,0,0,0,1,2.96
Fall 2023,MECT,4276,1,11966,Senior Design Project II,Afrin,Samia,32,6,1,0,0,0,0,3.795
Fall 2023,MECT,1330,1,11968,Engineering Graphics,Fan,Zheng,3,16,9,2,1,0,2,2.549
Fall 2023,HRD,6305,1,11969,Organizational Learning,Greer,Tomika,17,3,0,0,0,0,0,3.784
Fall 2023,HDCS,4372,1,11970,Forecasting for Tech Entrep.,Breaux,James William,26,2,1,0,3,0,0,3.469
Fall 2023,BTEC,3200,30,11971,Biotech Research Methods,Ibrahim,Eman Refaat,17,2,1,0,0,0,0,3.784
Fall 2023,GEOL,1103,6,11975,Physical Geology Lab,Hauptvogel,Daniel William,21,3,0,0,0,0,0,3.806
Fall 2023,ACCT,5331,1,11976,Federal Income Tax,Fernandez,Ramon,3,7,3,0,0,0,5,3.076
Fall 2023,MATH,3339,2,11977,Statistics for the Sciences,Niu,Yabo,98,60,24,5,5,0,6,3.229
Fall 2023,MATH,3363,3,11978,Introduction To PDE,Wang,Min,4,3,5,2,1,0,7,2.357
Fall 2023,PSYC,3350,1,11979,Intro to Cognitive Psychology,Perkovich,Elizabeth Susan,57,18,2,0,3,0,0,3.563
Fall 2023,MATH,4389,1,11980,Survey of Undergraduate Math,Blecher,David P,9,9,7,4,0,0,0,2.748
Fall 2023,MARK,4389,5,11981,Marketing Strategy & Planning,Agrawal,Arpit,29,3,0,0,0,0,0,3.917
Fall 2023,ECE,5113,1,11982,Microwave Engineering Lab,Chen,Ji,1,0,0,0,0,0,0,4.0
Fall 2023,HRD,3310,1,11983,Talent Management,Edwards,Malaika,34,13,1,0,1,0,0,3.504
Fall 2023,HDCS,1300,4,11984,Human Ecosystems & Tech Change,Selzer,Lori Michele,15,33,8,2,0,0,1,3.029
Fall 2023,COMM,3303,1,11985,Health Literacy,Xiao,Zhiwen,17,9,1,0,0,0,0,3.605
Fall 2023,COMM,4366,1,11987,Advertising Account Planning,Tinnel,Jason Wayne,11,10,4,0,0,0,0,3.333
Fall 2023,SOCW,6201,1,11988,Foundation of Social Work Prof,Gonzales,Shelley A,0,0,0,0,0,192,1,
Fall 2023,GEOL,6396,1,11990,Graduate Seminar,Rappenglueck,Bernhard,0,0,0,0,0,8,0,
Fall 2023,GHL,4336,1,11991,Beverage Marketing,Taylor,David C,5,3,1,2,4,0,0,2.156
Fall 2023,GHL,6330,1,11992,Statistical Analysis in Hosp.,Shin,Min Jung,11,3,1,0,1,0,2,3.479
Fall 2023,GHL,7353,1,11993,Services Management in Hosp.,Boger Jr,Carl A,11,1,2,0,0,0,0,3.643
Fall 2023,MIS,3360,1,11994,Systems Analysis and Design,Harkness,Carol Louise,21,25,12,3,0,0,0,3.049
Fall 2023,MIS,3360,2,11995,Systems Analysis and Design,Kniffen,Richard Chad,26,28,8,0,0,0,0,3.29
Fall 2023,FREN,2311,2,11996,Intermediate French I,Green,Viola V,4,15,3,3,1,0,0,2.578
Fall 2023,AFSC,3301,3,11997,Air Force Leadership I,Whitfield,David,6,0,0,0,0,0,0,4.0
Fall 2023,CUIN,3350,2,11998,Knowing/Learning Science-Math,Latiolais,Cheryl S,12,2,1,0,0,0,1,3.667
Fall 2023,CUIN,3351,2,11999,Class Interact Science-Math,Latiolais,Cheryl S,4,0,1,0,0,0,0,3.534
Fall 2023,BIOL,2101,10,12000,Anatomy & Physiology Lab I,Gill,Tejendra,12,11,1,0,0,0,0,3.403
Fall 2023,BIOL,2101,11,12001,Anatomy & Physiology Lab I,Gill,Tejendra,8,15,1,0,0,0,0,3.264
Fall 2023,ARCH,3354,1,12002,The Culture of Architecture,Turner,Drexel,9,5,0,0,0,0,0,3.549
Fall 2023,ARCH,4351,1,12003,Readings & Criticism in Arch,Turner,Drexel,10,2,3,0,0,0,0,3.291
Fall 2023,ARCH,6351,1,12004,Criticism in Architecture,Turner,Drexel,1,0,0,0,0,0,0,4.0
Fall 2023,ARCH,4355,1,12005,Houston Architecture,Fox,Stephen,10,2,0,0,0,0,0,3.751
Fall 2023,ARCH,6355,1,12006,Houston Architecture,Fox,Stephen,2,0,0,0,0,0,0,3.835
Fall 2023,LAW,5408,1,12007,Property,Fagundes,Dave,10,16,3,0,0,0,0,3.241
Fall 2023,LAW,5371,1,12008,Int'l Petroleum Transaction,Wright,Denney L,8,10,0,0,0,1,0,3.408
Fall 2023,SOCW,6306,1,12013,Social Work Practice Skills,Gonzales,Shelley A,25,2,0,0,0,0,1,3.926
Fall 2023,LAW,5410,1,12014,Law Review,Sanders,Joseph,0,0,0,0,0,3,0,
Fall 2023,PUBL,6310,1,12016,Administrative Theory,Sands,Sara,6,4,0,0,0,0,0,3.534
Fall 2023,PHLS,8361,1,12017,Eco-Behavioral Interventions,Gonzalez,Jorge E,5,0,0,0,0,0,0,4.0
Fall 2023,PHLS,8363,1,12018,Research in School Psych,Smith,Bradley,5,1,0,0,0,0,0,3.778
Fall 2023,ELED,3320,2,12020,Survey Literature Child Adol,Black,Misty Paul,39,1,0,0,0,0,0,3.967
Fall 2023,CUIN,4350,1,12021,Multiple Teaching Strategies,Segura,Perri F,13,3,0,0,0,0,0,3.648
Fall 2023,PSYC,4344,2,12022,Cultural Psychology,Beltran-Najera,Ilex,36,33,5,0,5,0,0,3.257
Fall 2023,SOCW,6306,2,12023,Social Work Practice Skills,Gonzales,Shelley A,28,0,0,0,0,0,1,4.0
Fall 2023,SOCW,6306,3,12024,Social Work Practice Skills,Parker,Jamie Lynne,24,2,1,0,0,0,0,3.852
Fall 2023,DRAM,2351,1,12025,Acting III,Pistorius,Allison Marie,11,1,0,0,0,0,0,3.862
Fall 2023,THEA,2332,1,12026,Voice & Mvmnt for the Actor I,Bronfenbrenner,Skye,10,5,0,0,0,0,0,3.667
Fall 2023,DRAM,2331,1,12027,Lighting and Sound Technology,Webb,Matthew Clark,23,0,0,0,0,0,0,4.0
Fall 2023,DANC,4307,1,12030,Teaching Dance in Education,Orcutt,Tyler Brandon,8,1,0,1,0,0,1,3.567
Fall 2023,ARCH,6354,1,12031,The Culture of Architecture,Turner,Drexel,1,0,0,0,0,0,0,4.0
Fall 2023,ACCT,3371,1,12033,Accounting Information Systems,Seijas,Nuria S,25,22,2,0,0,0,0,3.422
Fall 2023,CUIN,8377,1,12034,Qualitative Inquiry in Educ I,Cole,Mikel Walker,5,4,0,0,0,0,0,3.592
Fall 2023,CNST,6310,1,12035,Construction Contract Administ,Eldin,Neil N,16,0,0,0,0,0,0,4.0
Fall 2023,TEPM,6303,2,12036,Risk Assessment in Project Mgm,Rypien,David V,7,3,1,0,0,0,0,3.605
Fall 2023,COMD,2338,2,12037,Phonetics,Bunta,Ferenc,6,9,7,2,0,0,5,2.805
Fall 2023,COMD,1333,1,12038,Intro to Comm Sci & Disorders,Ross,Byron L,10,15,6,2,1,0,1,2.921
Fall 2023,PHCA,8198,3,12039,Doctoral Dissertation Research,Chen,Hua,1,0,0,0,0,0,0,4.0
Fall 2023,ENTR,3310,3,12043,Entrepreneurship,Ortega,Carlos Alberto,168,20,4,4,1,0,1,3.736
Fall 2023,ENGL,1301,115,12044,First Year Writing I,Jones,Baylea,21,2,0,0,1,0,0,3.613
Fall 2023,FREN,1501,3,12045,Elementary French I,Gnanwo Hounfodji,Raymond,3,9,0,2,1,0,0,2.733
Fall 2023,FREN,1501,5,12047,Elementary French I,Chalhoub,Rania Maria,9,3,6,1,1,0,2,2.834
Fall 2023,SOCW,6305,1,12049,Social Work Research,Leung,Yuk-Hi Patrick,27,1,0,0,0,0,1,3.964
Fall 2023,SOCW,6305,2,12050,Social Work Research,Bhatt,Riya V,23,3,0,0,0,0,1,3.885
Fall 2023,SOCW,6305,3,12051,Social Work Research,Sereno,Alba Donajhi,15,10,0,0,0,0,0,3.6
Fall 2023,PSYC,3310,1,12053,Indstrl-Orgnztnl Psy,Ng,Vincent,28,4,4,1,2,0,2,3.427
Fall 2023,HDFS,3300,2,12054,Educational Psychology,Kamdar-Sharif,Amber,127,27,3,1,2,0,3,3.649
Fall 2023,DRAM,1310,2,12055,Introduction to Theatre,Ostrow,Stuart,24,0,0,0,0,0,0,4.0
Fall 2023,ACCT,6331,3,12058,Financial Accounting,Larson,Chad R,3,7,1,0,0,0,0,3.152
Fall 2023,BIOL,2120,5,12064,Microbiology for Non-Science,Knapp,Richard D,14,7,3,0,0,0,0,3.39
Fall 2023,MATH,2318,3,12069,Linear Algebra,Gao,Li,20,25,22,3,4,0,6,2.694
Fall 2023,ENTR,3310,5,12073,Entrepreneurship,Ortega,Carlos Alberto,155,30,5,2,1,0,4,3.671
Fall 2023,ARCH,5500,7,12074,Architecture Design Studio IX,Friedman,Nathan Carlson,12,0,0,0,0,0,0,3.89
Fall 2023,PHLS,7393,1,12076,Internship and Practicum,Margulis,Milena A,0,0,0,0,0,5,0,
Fall 2023,MUSI,6102,1,12092,Acting for Opera,Belcher,Kathleen,13,1,0,0,0,0,0,3.952
Fall 2023,CUIN,8398,8,12094,Independent Study,Chauvot,Jennifer B,1,0,0,0,0,0,0,4.0
Fall 2023,CUIN,8398,9,12101,Independent Study,Zhang,Jie,3,0,0,0,0,0,0,4.0
Fall 2023,MUSI,1311,4,12102,Music Theory I,Snyder,John L,9,7,2,0,2,0,2,3.017
Fall 2023,MUSI,1116,4,12103,Aural Skills I,Snyder,John L,11,6,2,1,0,0,2,3.383
Fall 2023,MUSI,2210,2,12104,Theory III,Lee,Ji Yeon,14,2,0,0,0,0,1,3.875
Fall 2023,MUSI,2210,4,12105,Theory III,Lee,Ji Yeon,6,10,1,0,0,0,1,3.352
Fall 2023,MUSI,2116,2,12106,Aural Skills III,Lee,Ji Yeon,11,3,1,0,0,0,1,3.579
Fall 2023,MUSI,2116,4,12107,Aural Skills III,Lee,Ji Yeon,7,7,2,0,0,0,1,3.292
Fall 2023,ENGL,1302,52,12108,First Year Writing II,Denton,Amy,8,6,1,1,2,0,1,2.889
Fall 2023,GEOL,1103,3,12127,Physical Geology Lab,Hauptvogel,Daniel William,16,6,0,0,0,0,2,3.607
Fall 2023,GEOL,1347,1,12128,Introduction To Meteorology,Zheng,Youtong,99,84,2,0,5,0,17,3.407
Fall 2023,ECON,2301,1,12129,Principles of Macroeconomics,Rivera,Javier Amilkar,7,29,17,10,0,0,4,2.519
Fall 2023,FINA,4320,1,12130,Investment Management,Doshi,Hitesh B,36,15,1,0,0,0,1,3.648
Fall 2023,ARTS,2348,1,12131,Digital Tools,Scott,Caitlin,13,2,0,1,0,0,1,3.688
Fall 2023,MIS,3370,2,12132,Info Systems Development Tools,Oladeji,Oyebisi Olufoyeke,18,13,13,4,6,0,9,2.611
Fall 2023,ITAL,1501,1,12133,Elementary Italian I,Ercolani,Monica,12,3,1,0,1,0,0,3.393
Fall 2023,ITAL,1501,5,12135,Elementary Italian I,Ercolani,Monica,11,4,0,0,1,0,2,3.438
Fall 2023,ECON,6475,1,12137,Macroeconomic Analysis,Thornton,Rebecca Achee,10,2,0,0,0,0,0,3.696
Fall 2023,ECON,6485,1,12138,Microeconomic Analysis,Craig,Steven G,7,7,0,0,0,0,0,3.524
Fall 2023,ECON,6465,1,12139,Econometrics,Chin,Aimee,11,6,1,0,0,0,0,3.574
Fall 2023,ARTS,2356,1,12141,Fundamentals of Photo/DM,Krouba,Blya Ange Ernestine,14,4,0,0,0,0,0,3.668
Fall 2023,ARTS,2356,2,12142,Fundamentals of Photo/DM,Sudhoff,Sarah Antonia,10,3,0,2,0,0,2,3.18
Fall 2023,ARTS,2356,3,12143,Fundamentals of Photo/DM,Marion,Jennifer L,12,2,1,1,1,0,1,3.334
Fall 2023,FINA,4341,1,12144,Commercial Bank Management,Lara,Alexander J,21,3,0,0,1,0,0,3.68
Fall 2023,CUIN,3351,3,12145,Class Interact Science-Math,Mateer,Ramona Caravella,9,1,0,0,0,0,1,3.834
Fall 2023,MUSA,1176,1,12146,Applied Jazz Percussion,Hubley,Robert L,6,2,0,0,0,0,0,3.544
Fall 2023,MANA,3335,2,12147,Intro Org Behavior and Mgmt,Currie,Daniel David,196,45,6,1,1,0,0,3.703
Fall 2023,EDUC,4314,3,12148,Student Teaching Sec,Evans,Paige K,13,1,0,0,0,0,0,3.929
Fall 2023,EDUC,4315,3,12149,Student Teaching Sec,Evans,Paige K,14,0,0,0,0,0,0,4.0
Fall 2023,ELED,3322,2,12150,Elem Reading Phonics Instructn,Alba,Celeste,38,0,0,0,0,0,0,3.913
Fall 2023,EDUC,4324,1,12151,Student Teaching Tech Middle,Culpepper,Shea Mosley,28,1,0,0,0,0,0,3.966
Fall 2023,MUSI,3215,4,12152,Introduction To Large Forms,Snyder,John L,2,7,6,0,2,0,1,2.315
Fall 2023,MUED,4343,1,12153,Choral Materials Grades 4-12,Koppel,Alexander,9,0,0,0,0,0,0,3.963
Fall 2023,GHL,6355,1,12155,Event Administration,Draper,Jason A,5,0,0,0,1,0,0,3.278
Fall 2023,LAW,5488,1,12156,Constitutional Law,Chandler,Seth J,19,19,5,0,1,0,0,3.22
Fall 2023,PHYS,4321,1,12157,Int Electromagnetic Theory I,Cherdack,Daniel David,8,5,5,5,1,0,0,2.638
Fall 2023,LAW,5357,3,12158,Evidence,Janicke,Paul,38,40,2,0,0,0,0,3.384
Fall 2023,HON,3310,1,12159,Creativity at Work,Rayneard,Max James Anthony,36,8,0,0,0,0,0,3.728
Fall 2023,BIOL,1106,5,12162,Biol for Science Majors I(Lab),Medrano,Ana I,13,6,3,1,0,0,0,3.305
Fall 2023,COSC,6370,1,12163,Fundamental of Medical Imaging,Tsekos,Nikolaos V,22,1,0,0,0,0,0,3.856
Fall 2023,ELET,4326,1,12165,Power Converter Circuits,Shireen,Wajiha,3,5,2,0,0,0,1,3.199
Fall 2023,CNST,2351,1,12167,Construction Estimating I,Liggin,Gregory G,32,20,8,0,0,0,0,3.4
Fall 2023,FINA,7371,1,12168,Energy Value Chain,Slaughter,Andrew Jeremy,8,4,0,0,0,0,0,3.667
Fall 2023,CNST,6310,2,12169,Construction Contract Administ,Eldin,Neil N,28,0,0,0,2,0,0,3.733
Fall 2023,COSC,4372,1,12170,Fundamental of Medical Imaging,Tsekos,Nikolaos V,39,15,1,0,1,0,4,3.596
Fall 2023,CNST,6350,1,12171,Decision Making and Risk Mgmt,Gao,Lu,75,0,0,0,1,0,0,3.947
Fall 2023,THEA,3320,1,12172,Acting V,Pistorius,Allison Marie,4,4,3,0,0,0,0,3.061
Fall 2023,THEA,3350,1,12173,Movement for the Actor III,Bronfenbrenner,Skye,9,2,0,0,0,0,0,3.638
Fall 2023,THEA,3380,1,12174,Voice for the Actor III,Johnson,James B,10,1,0,0,0,0,0,3.699
Fall 2023,POLS,3390,1,12175,Women in Politics,Sims,Nancy Lou,28,6,4,0,1,0,1,3.488
Fall 2023,THEA,1111,1,12176,Production,Davis,Lauren E,19,1,0,0,0,0,0,3.901
Fall 2023,THEA,1111,2,12177,Production,Whittenton,Laura Lynn,18,6,0,0,0,0,0,3.764
Fall 2023,THEA,1112,1,12178,Production,Vlahos,Kalliope,12,0,0,0,0,0,0,3.808
Fall 2023,THEA,2390,1,12179,Technical Drawing,Giannelli,Christina Rose,4,2,4,0,0,0,0,2.802
Fall 2023,THEA,3387,1,12180,Lighting Design,Webb,Matthew Clark,8,0,0,0,0,0,0,4.0
Fall 2023,WGSS,2350,5,12181,Intro To Women's Studies,Ford-McCartney,Devan Shontrell,24,3,2,1,0,0,0,3.645
Fall 2023,MECE,4340,1,12182,Mechanical Engr Capstone I,Chen,Yi-Chao,49,77,4,0,0,0,0,3.43
Fall 2023,MIS,7376,1,12183,Systems Analysis and Design,Johnson,Glynn L,26,6,0,0,1,0,0,3.557
Fall 2023,CUIN,4361,1,12184,Second Language Methodology,Burgess,Miguel,25,1,0,1,1,0,1,3.703
Fall 2023,WGSS,2350,7,12185,Intro To Women's Studies,Fernandes,Bridget Yvonne Diggs,24,3,2,0,0,0,2,3.781
Fall 2023,GEOL,1104,1,12186,Historical Geology Lab,Hauptvogel,Daniel William,6,6,1,0,0,0,0,3.258
Fall 2023,ANTH,2351,1,12187,Intro to Cultural Anthropology,Small,Ivan Victor,54,35,10,0,1,0,4,3.387
Fall 2023,MUSA,4400,5,12188,Applied Voice,Jones,Timothy J,2,0,0,0,0,0,0,3.835
Fall 2023,PUBL,6410,1,12189,Quantitative Methods I,Buttorff,Gail J,5,10,3,0,0,0,0,3.148
Fall 2023,PHAR,5668,1,12190,Managed Care Pharmacy,Tolleson,Shane Russell,6,1,0,0,0,0,0,3.857
Fall 2023,ENGL,1301,127,12194,First Year Writing I,Dykes,Justin,6,4,4,3,3,0,5,2.416
Fall 2023,ELET,4126,1,12195,Power Converter Circuits Lab,Shireen,Wajiha,6,4,0,0,0,0,0,3.567
Fall 2023,BIOL,2101,12,12196,Anatomy & Physiology Lab I,Gill,Tejendra,6,12,1,3,2,0,0,2.681
Fall 2023,BIOL,2101,13,12197,Anatomy & Physiology Lab I,Gill,Tejendra,5,10,4,0,2,0,2,2.73
Fall 2023,CNST,1315,1,12200,Project Drawings and Graphics,Clark,Peter J,23,21,10,2,2,0,1,3.04
Fall 2023,CNST,1325,1,12201,Process & Industrial Construct,Ponnusamy,Ravi Chandran,6,8,1,0,0,0,0,3.333
Fall 2023,CNST,4341,1,12202,Project Controls,Bouhou,Nour-El Imane,8,20,18,4,1,0,0,2.666
Fall 2023,ENGL,1301,128,12203,First Year Writing I,Dykes,Justin,6,8,6,0,4,0,0,2.486
Fall 2023,ENGL,1302,1,12204,First Year Writing II,Pogue,Donovan A,12,5,0,1,0,0,2,3.556
Fall 2023,MANA,6332,2,12207,Organiztnl Behavior & Mangemnt,Werner,Steve,11,0,0,0,0,0,0,3.94
Fall 2023,MUSA,4400,6,12208,Applied Voice,Sonnenberg,Melanie,3,0,0,0,0,0,0,4.0
Fall 2023,PSYC,2320,1,12209,Abnormal Psychology,Ridgely,Natalie,39,22,8,4,3,0,3,3.176
Fall 2023,ENGL,1301,129,12210,First Year Writing I,Braniger,Leslie,6,8,2,2,5,0,1,2.219
Fall 2023,ENGL,1301,130,12211,First Year Writing I,Garcia,Serena Mari,19,5,1,0,0,0,0,3.654
Fall 2023,COMD,7392,4,12212,Adv Pract Sp & Lang Dis,Walker,Dionne A,3,0,0,0,0,0,0,3.78
Fall 2023,MATH,3331,2,12225,Intermediate Diff Equations,Climenhaga,Vaughn,15,10,16,4,0,0,5,2.793
Fall 2023,MUSI,6106,1,12226,Grad Large Ensemble,Bertman,David Garry,3,0,0,0,0,0,0,4.0
Fall 2023,ENGL,1302,40,12228,First Year Writing II,Sicinski,Michael J,11,7,1,0,4,0,1,2.942
Fall 2023,PHAR,5660,1,12231,Pharmaceutical Industry,Tolleson,Shane Russell,3,0,0,0,0,0,0,4.0
Fall 2023,SOC,7399,2,12235,Masters Thesis,Anderson,Kathryn,1,0,0,0,0,0,0,4.0
Fall 2023,SOC,6399,8,12236,Masters Thesis,Tuthill,Zelma,1,0,0,0,0,0,0,4.0
Fall 2023,ENGL,1301,26,12253,First Year Writing I,Abdelwahab,Maha Ahmed Ibraheem,17,0,0,0,2,0,0,3.509
Fall 2023,ECON,3332,3,12261,Intermediate Microeconomics,Saboury,Piruz,8,10,9,4,1,0,2,2.594
Fall 2023,MUSI,6300,1,12262,Intro Res Method in Musicology,Caton,Kathryn L.,8,2,0,0,1,0,0,3.425
Fall 2023,MUSI,6300,2,12263,Intro Res Method in Musicology,Vansteenburg,Jessica N,5,2,0,0,0,0,0,3.714
Fall 2023,BIOL,2321,1,12264,Microbiology for Science Major,Knapp,Richard D,120,106,73,34,10,0,51,2.813
Fall 2023,BCHS,4304,1,12265,Biophysics,Fox,Robert O,18,16,10,0,0,0,2,3.182
Fall 2023,SCM,4330,1,12269,Bus Modeling and Dec Analysis,Cossick,Kathy L,17,14,11,4,0,0,3,2.921
Fall 2023,SCM,4301,1,12270,Logistics Management,Tibodeau,Dale,28,42,7,2,1,0,0,3.142
Fall 2023,SCM,4330,2,12271,Bus Modeling and Dec Analysis,Cossick,Kathy L,25,11,8,2,2,0,2,3.153
Fall 2023,INDE,2331,1,12272,Computer Applications for IE,Chung,Christopher,6,8,3,0,0,0,0,3.196
Fall 2023,INDE,6339,1,12273,Materials Handling,Keedy,Elias,16,35,5,0,0,0,0,3.244
